time;ax;ay;az;aT
4,328000;-0,0475;-0,0518;0,0660;0,096
4,333000;-0,0423;-0,0371;0,0061;0,057
4,337000;-0,0040;0,0131;-0,0557;0,057
4,340000;-0,0302;-0,0085;-0,0386;0,050
4,344000;0,0342;-0,0037;-0,0431;0,055
4,351000;0,0458;-0,0580;0,0191;0,076
4,353000;0,0264;0,0115;0,0213;0,036
4,356000;-0,0024;-0,0477;0,0307;0,057
4,360000;-0,0450;-0,0189;0,0162;0,051
4,364000;-0,0470;-0,0023;-0,0101;0,048
4,368000;-0,0681;0,0168;-0,0433;0,082
4,372000;0,0179;-0,0000;-0,0548;0,058
4,376000;0,0082;-0,0023;0,0146;0,017
4,380000;0,0058;-0,0188;0,0311;0,037
4,384000;-0,0227;-0,0397;0,0285;0,054
4,388000;-0,0272;-0,0179;0,0425;0,054
4,392000;-0,0198;-0,0224;0,0161;0,034
4,396000;-0,0220;-0,0388;0,0254;0,051
4,400000;0,0043;0,0328;-0,0009;0,033
4,404000;0,0161;0,0159;0,0205;0,031
4,407000;0,0183;-0,0222;0,0037;0,029
4,411000;0,0300;-0,0029;-0,0296;0,042
4,416000;-0,0201;-0,0241;0,0586;0,066
4,420000;-0,0128;-0,0166;0,0320;0,038
4,423000;-0,0412;-0,0212;0,0104;0,047
4,427000;0,0304;-0,0139;-0,0111;0,035
4,432000;-0,0125;-0,0209;-0,0110;0,027
4,436000;0,0232;0,0173;0,0033;0,029
4,439000;0,0419;-0,0422;-0,0252;0,065
4,443000;-0,0011;-0,0015;0,0439;0,044
4,447000;-0,0201;-0,0205;0,0174;0,034
4,452000;-0,0531;-0,0296;0,0363;0,071
4,455000;0,0138;-0,0341;-0,0020;0,037
4,459000;-0,0125;-0,0218;0,0265;0,037
4,463000;0,0232;-0,0097;-0,0022;0,025
4,467000;-0,0197;-0,0001;-0,0283;0,034
4,472000;-0,0171;-0,0238;-0,0185;0,035
4,475000;-0,0075;-0,0021;-0,0231;0,024
4,479000;0,0140;-0,0161;0,0009;0,021
4,485000;-0,0076;-0,0255;0,0127;0,029
4,487000;-0,0218;-0,0039;-0,0016;0,022
4,491000;0,0164;-0,0015;-0,0016;0,017
4,495000;0,0186;-0,0182;-0,0040;0,026
4,500000;-0,0148;-0,0084;-0,0206;0,027
4,503000;0,0185;-0,0225;0,0010;0,029
4,507000;-0,0196;-0,0080;0,0105;0,024
4,511000;-0,0194;0,0016;0,0104;0,022
4,516000;-0,0311;-0,0102;0,0151;0,036
4,519000;0,0047;-0,0291;-0,0064;0,030
4,523000;-0,0143;-0,0146;0,0103;0,023
4,527000;0,0024;-0,0122;0,0173;0,021
4,531000;0,0119;-0,0286;0,0053;0,031
4,535000;0,0213;-0,0117;-0,0280;0,037
4,539000;-0,0026;0,0192;-0,0278;0,034
4,543000;-0,0169;-0,0165;0,0176;0,029
4,546000;0,0070;-0,0138;0,0151;0,022
4,551000;-0,0239;-0,0113;-0,0206;0,034
4,556000;-0,0094;-0,0112;-0,0276;0,031
4,558000;0,0311;-0,0206;0,0059;0,038
4,564000;0,0095;0,0129;-0,0179;0,024
4,566000;0,0260;-0,0229;-0,0249;0,043
4,570000;-0,0240;-0,0083;0,0039;0,026
4,574000;-0,0024;0,0109;-0,0009;0,011
4,578000;0,0142;-0,0248;-0,0199;0,035
4,583000;-0,0049;0,0063;-0,0007;0,008
4,586000;0,0093;-0,0058;-0,0031;0,011
4,590000;0,0044;-0,0130;0,0135;0,019
4,594000;-0,0052;-0,0201;-0,0270;0,034
4,600000;0,0162;-0,0271;-0,0030;0,032
4,602000;0,0375;0,0183;-0,0244;0,048
4,606000;-0,0316;-0,0080;-0,0242;0,041
4,610000;0,0304;-0,0078;0,0045;0,032
4,614000;0,0041;0,0018;0,0140;0,015
4,619000;-0,0078;-0,0125;-0,0146;0,021
4,623000;0,0136;-0,0479;-0,0050;0,050
4,627000;-0,0054;-0,0213;-0,0168;0,028
4,630000;0,0137;0,0002;0,0261;0,029
4,634000;-0,0007;0,0049;-0,0382;0,039
4,638000;-0,0292;-0,0071;-0,0474;0,056
4,642000;-0,0004;-0,0356;0,0242;0,043
4,646000;-0,0313;0,0241;0,0002;0,040
4,651000;0,0117;-0,0355;-0,0069;0,038
4,654000;0,0020;-0,0280;-0,0187;0,034
4,658000;0,0162;-0,0302;-0,0114;0,036
4,662000;0,0090;-0,0111;-0,0375;0,040
4,666000;0,0160;-0,0371;0,0008;0,040
4,670000;0,0278;-0,0320;-0,0063;0,043
4,674000;0,0371;-0,0127;0,0080;0,040
4,678000;0,0130;0,0184;-0,0110;0,025
4,681000;0,0081;-0,0126;-0,0062;0,016
4,686000;-0,0347;-0,0172;0,0200;0,044
4,690000;-0,0012;0,0115;-0,0276;0,030
4,693000;-0,0083;0,0138;0,0320;0,036
4,697000;-0,0035;-0,0196;0,0056;0,021
4,702000;0,0012;-0,0147;-0,0182;0,023
4,706000;0,0177;-0,0099;-0,0252;0,032
4,710000;0,0033;-0,0003;0,0272;0,027
4,713000;-0,0110;-0,0286;-0,0299;0,043
4,718000;-0,0323;0,0049;-0,0059;0,033
4,722000;0,0083;-0,0212;0,0036;0,023
4,725000;0,0249;0,0122;0,0036;0,028
4,729000;0,0081;0,0050;0,0154;0,018
4,734000;0,0532;-0,0046;0,0106;0,054
4,737000;0,0171;-0,0116;-0,0061;0,022
4,741000;0,0122;-0,0424;-0,0465;0,064
4,745000;-0,0092;0,0007;-0,0342;0,035
4,750000;-0,0209;-0,0372;0,0160;0,046
4,753000;-0,0160;-0,0061;0,0134;0,022
4,757000;-0,0373;-0,0274;-0,0009;0,046
4,762000;-0,0109;0,0061;-0,0151;0,020
4,765000;0,0011;-0,0178;0,0087;0,020
4,769000;0,0034;0,0038;-0,0056;0,008
4,773000;-0,0085;0,0109;-0,0317;0,035
4,777000;0,0368;-0,0271;-0,0077;0,046
4,781000;-0,0419;-0,0079;-0,0052;0,043
4,785000;-0,0510;0,0040;0,0019;0,051
4,789000;-0,0245;0,0182;0,0138;0,033
4,793000;0,0161;0,0276;0,0066;0,033
4,797000;-0,0055;-0,0247;-0,0243;0,035
4,802000;-0,0055;-0,0031;-0,0550;0,055
4,805000;-0,0102;0,0254;-0,0094;0,029
4,809000;0,0184;-0,0531;0,0120;0,057
4,813000;-0,0554;0,0210;0,0333;0,068
4,817000;-0,0312;-0,0218;0,0212;0,044
4,821000;-0,0357;-0,0218;0,0186;0,046
4,825000;-0,0117;0,0116;-0,0195;0,026
4,829000;0,0525;0,0401;0,0044;0,066
4,834000;0,0331;-0,0291;-0,0408;0,060
4,837000;-0,0099;0,0544;0,0142;0,057
4,841000;-0,0026;-0,0244;-0,0049;0,025
4,845000;-0,0002;0,0542;-0,0144;0,056
4,849000;-0,0288;0,0324;0,0285;0,052
4,852000;-0,0215;0,0558;-0,0073;0,060
4,857000;-0,0189;0,0339;0,0354;0,053
4,860000;-0,0330;0,0551;0,0162;0,066
4,864000;-0,0185;0,0476;0,0374;0,063
4,868000;-0,0232;0,0258;0,0323;0,047
4,872000;-0,0350;0,0895;0,0795;0,125
4,876000;-0,0206;0,1809;0,1287;0,223
4,880000;-0,0015;0,2644;0,1489;0,303
4,884000;-0,0420;0,2827;0,1523;0,324
4,888000;-0,1012;0,2769;0,1935;0,353
4,892000;0,0800;-0,1281;0,0302;0,154
4,896000;0,0601;-0,1025;-0,5472;0,560
4,900000;0,0238;-0,5939;-0,3505;0,690
4,904000;0,0778;-0,2733;0,0110;0,284
4,908000;0,3739;-0,6295;-0,3880;0,829
4,912000;0,0225;-0,1655;-0,1900;0,253
4,916000;-0,1479;0,1667;0,3601;0,423
4,921000;-0,1463;0,2368;0,3880;0,478
4,924000;-0,0619;0,1396;0,1901;0,244
4,928000;-0,0688;-0,0710;-0,0989;0,140
4,932000;-0,0404;-0,0969;-0,4020;0,416
4,936000;0,1439;-0,0969;-0,3202;0,364
4,939000;0,0362;0,1116;0,1609;0,199
4,944000;0,0865;0,0117;0,2445;0,260
4,948000;-0,0495;-0,0859;0,1677;0,195
4,952000;-0,1617;-0,1407;0,0503;0,220
4,956000;-0,0876;0,0265;-0,0550;0,107
4,959000;-0,0181;0,0809;-0,0431;0,093
4,963000;0,0581;0,0493;-0,0670;0,101
4,968000;0,0864;0,0518;-0,0214;0,103
4,972000;0,0815;0,0665;0,0480;0,116
4,976000;0,0049;0,0664;0,1340;0,150
4,980000;-0,0334;0,1353;0,1864;0,233
4,984000;0,1841;0,3519;0,1621;0,429
4,988000;0,5877;0,6851;-0,0295;0,903
4,991000;0,4910;0,6571;-0,5318;0,978
4,995000;0,4806;0,9098;-0,8994;1,367
4,999000;0,0113;1,2567;-1,0008;1,607
5,005000;-0,4489;1,3851;-1,9387;2,425
5,007000;-1,6042;0,6111;-1,2655;2,133
5,011000;-3,6435;0,6939;0,9165;3,821
5,015000;-2,8802;0,4722;2,6701;3,956
5,019000;-0,2622;-0,0592;3,3852;3,396
5,023000;-0,1222;0,9677;0,8846;1,317
5,027000;1,1096;0,7714;-0,6140;1,484
5,031000;-1,7308;0,4630;-1,6926;2,465
5,036000;2,4782;0,1459;0,1530;2,487
5,039000;-0,3419;0,8006;-0,0237;0,871
5,043000;1,2548;-0,6213;-1,0349;1,741
5,047000;-0,1229;1,4851;2,2067;2,663
5,052000;1,9383;-1,2905;-0,5630;2,396
5,055000;-0,2183;0,7376;-0,0674;0,772
5,059000;1,7641;0,4922;-0,0938;1,834
5,063000;-1,1402;0,1568;-1,4615;1,860
5,068000;1,0151;0,5233;-0,3595;1,197
5,071000;0,3803;1,0000;0,7341;1,298
5,075000;0,2301;-0,8988;0,3197;0,981
5,079000;-0,2844;0,8325;1,7899;1,994
5,083000;-0,3889;-0,3056;0,1565;0,519
5,087000;0,0662;0,7162;-0,0974;0,726
5,091000;0,0298;0,1465;-1,2454;1,254
5,095000;-0,1466;0,5382;-0,8184;0,990
5,098000;-0,3751;0,2161;-0,1524;0,459
5,102000;-0,0607;0,0957;0,5105;0,523
5,107000;-0,2621;0,4029;0,7827;0,919
5,110000;-0,1171;0,1263;0,1957;0,261
5,114000;-0,2424;0,1355;0,2333;0,363
5,119000;0,3836;-0,0624;-0,1976;0,436
5,123000;-0,2479;0,6249;-0,4792;0,826
5,126000;0,3257;-0,0124;-0,7796;0,845
5,130000;-0,1082;0,3383;0,3862;0,525
5,134000;-0,0045;-0,1542;0,6321;0,651
5,139000;-0,4870;-0,1397;0,7006;0,865
5,142000;-0,5140;0,1397;0,1545;0,555
5,146000;-0,1003;-0,0864;-0,6374;0,651
5,151000;-0,3277;0,3604;-0,5769;0,755
5,154000;0,2166;-0,0220;-0,4949;0,541
5,158000;0,0503;0,1566;0,3502;0,387
5,162000;0,4133;0,2219;0,5435;0,718
5,166000;0,1001;0,5004;0,1934;0,546
5,170000;0,4785;0,2006;-0,3908;0,650
5,174000;0,1949;0,5492;0,0612;0,586
5,178000;0,3418;-0,5859;0,0322;0,679
5,183000;-0,2078;-0,1382;0,5824;0,634
5,186000;0,6881;-0,2934;-0,1041;0,755
5,190000;0,3966;0,2717;-0,2353;0,535
5,194000;0,7300;0,0351;-0,4337;0,850
5,198000;0,1625;0,1765;-0,5101;0,564
5,202000;0,4622;0,2721;-0,5045;0,736
5,207000;-0,5095;-0,2682;0,0252;0,576
5,210000;-0,6050;0,7330;0,9989;1,379
5,214000;-1,0997;-0,2836;0,0339;1,136
5,218000;-0,8508;1,1303;0,6600;1,561
5,221000;0,0282;-1,0172;-0,0158;1,018
5,226000;0,2739;-0,8881;0,2708;0,968
5,230000;0,9527;-0,4887;0,5602;1,208
5,234000;0,5393;-0,3509;0,2655;0,696
5,238000;0,5349;-0,3531;0,0182;0,641
5,242000;-0,3537;-0,1710;0,0484;0,396
5,245000;0,7955;-0,4091;-0,7509;1,168
5,249000;0,3319;-0,2510;-0,9484;1,036
5,253000;-0,7114;-0,0208;-0,6384;0,956
5,258000;-0,5902;-0,2599;-0,0345;0,646
5,261000;-0,3555;-0,2284;0,9605;1,049
5,265000;-0,7825;-0,4316;1,0785;1,401
5,271000;-0,7897;-0,2047;-0,1718;0,834
5,274000;-0,8917;0,1402;-1,0281;1,368
5,278000;0,0587;-0,0158;-1,1417;1,143
5,282000;0,2091;-0,1987;-0,2961;0,413
5,286000;0,5574;0,1594;0,4601;0,740
5,290000;0,3737;-0,2419;0,7585;0,879
5,294000;0,8172;0,5465;0,7669;1,247
5,298000;0,2661;0,0717;-0,0621;0,282
5,303000;0,4895;0,1564;-0,4452;0,680
5,306000;0,9100;-0,6086;-0,7460;1,325
5,310000;1,1446;0,5815;0,0921;1,287
5,313000;-0,7620;-0,3005;-0,3266;0,882
5,320000;-0,9882;0,7357;0,6948;1,414
5,322000;-0,7051;-0,0195;0,3017;0,767
5,326000;-0,1467;-0,1566;-0,1437;0,258
5,329000;-0,2881;0,2101;-0,2488;0,435
5,333000;-0,1871;-0,1278;-0,4896;0,539
5,338000;1,2338;0,3957;-0,0845;1,298
5,342000;-0,0194;0,0821;0,3602;0,370
5,346000;0,3137;0,3437;0,5867;0,749
5,349000;-0,2758;-0,1390;-0,1100;0,328
5,355000;0,4613;0,6973;-0,2702;0,879
5,358000;-0,7271;0,5974;-1,2480;1,563
5,362000;-0,0172;0,7559;-0,6153;0,975
5,365000;0,0139;-0,1464;0,5740;0,593
5,370000;0,5064;0,2811;1,1762;1,311
5,376000;0,0827;-0,4023;0,8353;0,931
5,377000;0,3150;0,3392;0,2868;0,544
5,381000;0,3241;0,3487;-0,8114;0,941
5,390000;-0,1601;-0,0842;-0,5836;0,611
5,391000;-0,2372;0,2508;-0,2052;0,402
5,393000;-0,7702;0,0701;0,0631;0,776
5,397000;0,0827;0,3417;0,6325;0,724
5,403000;-0,5674;-0,1330;0,3160;0,663
5,406000;0,2992;-0,0825;0,4971;0,586
5,413000;-0,5306;0,3976;-0,1062;0,672
5,414000;-0,2270;0,1140;-1,4689;1,491
5,416000;-0,2938;0,6994;-0,6752;1,016
5,421000;0,5813;-0,5368;0,5167;0,945
5,426000;0,5624;0,0147;1,7789;1,866
5,428000;0,2819;-0,1863;0,5070;0,609
5,433000;0,7790;0,5199;-1,3950;1,680
5,438000;-0,2373;0,0933;-0,8414;0,879
5,441000;-0,3244;0,2604;-0,0801;0,424
5,445000;-0,5300;0,4923;0,2479;0,765
5,449000;-0,3085;-0,1370;0,2386;0,413
5,454000;-0,6269;0,4602;0,2005;0,803
5,457000;-0,2543;0,2013;-0,2874;0,433
5,463000;-0,4327;0,2828;-0,3205;0,608
5,465000;0,6989;0,2336;-0,1214;0,747
5,471000;1,1494;0,0363;-0,1209;1,156
5,474000;0,5250;0,3314;0,6468;0,897
5,477000;0,2157;0,1737;0,1438;0,312
5,481000;-1,1335;-0,1560;0,3038;1,184
5,489000;0,4711;0,2801;0,4038;0,681
5,491000;-1,1183;-0,3830;-0,0296;1,182
5,494000;0,2867;-0,1300;0,1114;0,334
5,497000;0,2246;-0,2505;0,0039;0,336
5,511000;1,5460;0,0026;-0,4481;1,610
5,513000;-0,9737;-0,5231;-0,1776;1,120
5,513000;0,2348;0,1895;0,0475;0,305
5,514000;-0,7046;-0,8689;-0,3995;1,188
5,517000;-0,4819;0,7124;0,5695;1,032
5,523000;-0,0219;-0,4321;-0,0414;0,435
5,525000;-0,5447;0,1134;0,0443;0,558
5,528000;-0,8106;-0,2676;-0,4581;0,969
5,532000;0,2089;0,4992;-0,7873;0,955
5,537000;-0,2178;-0,3204;0,0461;0,390
5,540000;0,6880;0,7591;0,2111;1,046
5,544000;0,1646;0,0453;-0,3083;0,352
5,548000;-0,8250;0,2578;0,8518;1,213
5,553000;0,9779;-0,4031;-0,3592;1,117
5,556000;-0,1372;0,5186;-0,2175;0,579
5,560000;0,8416;0,4562;-0,5614;1,110
5,564000;-0,8956;-0,8425;-0,1803;1,243
5,567000;1,0498;0,0880;1,4007;1,753
5,571000;-1,2814;-0,6206;0,7798;1,623
5,576000;-0,0163;0,3251;0,7814;0,847
5,580000;-0,5550;0,2343;-0,7264;0,944
5,585000;0,3406;-0,0762;-1,1377;1,190
5,590000;-0,7246;-0,0463;0,0754;0,730
5,597000;-1,2420;-0,6367;-0,4412;1,464
5,597000;-0,3910;0,5875;0,2508;0,749
5,599000;0,6512;0,7167;0,5830;1,130
5,606000;1,4153;-1,0075;0,1608;1,745
5,607000;0,0790;0,2926;-0,1076;0,322
5,613000;1,2033;0,4325;-1,1238;1,702
5,616000;0,9797;-0,8186;-0,5029;1,372
5,628000;1,4298;0,0577;0,9877;1,739
5,629000;-0,8104;0,1850;0,4917;0,966
5,629000;0,5583;-0,1716;0,4531;0,739
5,632000;-0,4645;0,3202;-0,1830;0,593
5,642000;0,5441;0,4086;-0,3452;0,763
5,644000;-0,5347;-0,3889;-0,3687;0,757
5,645000;-0,0425;0,7133;0,1722;0,735
5,651000;-0,2690;0,1030;-0,3730;0,471
5,652000;-0,1446;0,4113;-0,2528;0,504
5,656000;-0,1756;0,5993;0,3216;0,702
5,659000;-0,4936;0,2629;-0,2050;0,596
5,663000;1,1933;0,7449;0,6436;1,547
5,667000;0,3056;0,2693;1,0605;1,136
5,671000;-0,3161;-0,3165;-0,3494;0,568
5,675000;0,2928;1,2239;0,4976;1,353
5,679000;-0,3060;-0,3339;-0,3852;0,595
5,683000;0,6130;-0,2580;0,1418;0,680
5,688000;-0,3140;0,2150;0,5173;0,642
5,692000;0,4130;0,2292;-0,2821;0,550
5,696000;-0,5291;-0,1766;-1,1523;1,280
5,699000;0,3102;0,8817;0,1713;0,950
5,706000;-0,4558;-0,4792;-0,5874;0,885
5,708000;-0,2863;0,4708;1,3024;1,414
5,712000;-0,1996;0,0338;1,3251;1,340
5,715000;0,1679;-0,5051;-0,3069;0,614
5,727000;0,0028;1,4283;-0,6867;1,585
5,729000;0,4897;-0,1888;-1,6694;1,750
5,729000;2,8875;-7,5445;-3,1790;8,681
5,731000;0,2025;-4,8087;1,3498;4,999
5,735000;-1,9953;-1,0752;6,9605;7,320
5,743000;-0,1519;-5,2195;-3,0420;6,043
5,745000;-0,6429;0,6026;-0,8219;1,205
5,752000;-0,2510;-8,5081;-2,2827;8,813
5,754000;-0,4048;-5,6309;4,8783;7,461
5,758000;-3,2359;-3,1611;8,5771;9,697
5,760000;1,3909;-6,8255;-0,3964;6,977
5,764000;-3,6226;-3,0039;-3,7978;6,047
5,768000;1,2262;-0,6795;-3,6301;3,891
5,772000;-2,1067;-1,9187;-3,1170;4,223
5,774000;0,3173;-1,1429;-1,0027;1,553
5,778000;0,0313;-1,1353;-1,5442;1,917
5,782000;-1,1623;-2,9118;-3,0961;4,406
5,787000;-0,4185;-2,0360;-0,7748;2,218
5,790000;0,5210;-2,0347;1,7679;2,745
5,794000;-1,8352;-1,5552;3,0805;3,908
5,798000;1,3278;-1,8443;2,8115;3,615
5,804000;-0,0638;-0,4829;0,3951;0,627
5,806000;0,5107;-0,5712;-3,6025;3,683
5,810000;-1,3747;0,9141;-2,8323;3,278
5,814000;0,4656;-0,9495;-0,5390;1,187
5,818000;-0,1941;-1,0103;0,7629;1,281
5,823000;0,0832;-0,8641;1,7004;1,909
5,827000;-0,9792;-0,6033;-0,9794;1,511
5,830000;-0,2530;-0,4834;-0,0920;0,553
5,833000;0,2364;-0,0622;1,3149;1,337
5,838000;1,0574;-0,8438;2,7182;3,036
5,843000;-0,0977;0,4907;1,7080;1,780
5,846000;1,0683;-1,1987;-3,2179;3,596
5,849000;0,2890;-0,5903;-2,3753;2,465
5,855000;0,1962;-0,4571;0,1658;0,524
5,858000;0,1020;-1,0881;0,5445;1,221
5,862000;0,0104;-1,3230;0,6938;1,494
5,866000;-1,0423;-0,2833;-1,0005;1,472
5,870000;2,6469;-6,3996;-2,9366;7,522
5,880000;-2,1088;1,0570;-0,4247;2,397
5,883000;2,4520;-3,7139;2,0579;4,903
5,883000;-1,4049;0,7325;2,4640;2,929
5,886000;1,9605;-2,1906;1,1570;3,159
5,893000;1,2308;0,2551;-1,7509;2,155
5,894000;1,1716;-0,7073;-3,1896;3,471
5,900000;0,0292;-1,0744;-3,3183;3,488
5,903000;2,3523;-0,9046;-0,9306;2,687
5,906000;-0,6353;1,7056;4,5794;4,928
5,909000;0,6975;-1,1393;3,9847;4,203
5,913000;1,1655;1,0861;1,7937;2,399
5,917000;-1,0533;1,5304;-2,2342;2,906
5,921000;0,8148;0,9093;-2,8884;3,136
5,925000;-0,1331;1,9623;-0,0768;1,968
5,929000;-0,1928;1,3496;1,5171;2,040
5,932000;-0,3716;1,4680;0,4249;1,573
5,937000;0,1631;0,0492;-2,0623;2,069
5,941000;-0,8359;1,0808;-0,4820;1,449
5,944000;0,0903;1,1915;0,6793;1,375
5,948000;-0,7251;1,3254;2,2526;2,712
5,954000;0,3627;1,7153;-0,0323;1,754
5,956000;0,2895;1,3472;-3,2029;3,487
5,961000;-0,2801;1,1328;-2,8423;3,073
5,964000;-0,6258;0,6280;0,1433;0,898
5,968000;0,3236;0,6935;2,9267;3,025
5,972000;-0,8518;0,5383;1,5765;1,871
5,976000;-1,3085;0,4323;-2,0507;2,471
5,981000;1,1648;0,5129;-2,8464;3,118
5,984000;-0,4428;-0,6718;-2,0316;2,185
5,989000;-1,0720;-0,1987;1,0469;1,512
5,992000;0,9452;-0,7029;3,1771;3,388
5,996000;0,3087;-0,3283;0,8543;0,966
6,000000;-0,0653;-0,7549;-1,1530;1,380
6,004000;0,6595;0,3354;-0,7023;1,020
6,008000;0,5429;-0,7541;-0,0154;0,929
6,012000;-0,5674;0,4685;1,6921;1,845
6,016000;-0,0092;0,4332;-0,0693;0,439
6,021000;-0,6028;-0,0119;-0,1929;0,633
6,024000;-0,2532;1,0898;1,3593;1,761
6,028000;-0,0488;-0,3126;0,8909;0,945
6,032000;0,4098;1,7059;0,9226;1,982
6,036000;-0,2877;0,6126;-1,4345;1,586
6,040000;0,2497;1,0130;-1,8777;2,148
6,043000;0,2457;0,9854;-0,3641;1,079
6,048000;-0,4296;1,0811;1,4082;1,827
6,052000;-0,2204;0,9748;1,6406;1,921
6,056000;0,8675;1,5154;0,6531;1,864
6,060000;0,3672;2,8302;0,8117;2,967
6,064000;0,3865;2,5858;0,1924;2,622
6,067000;-0,4950;2,3106;-0,5289;2,421
6,073000;-0,0476;2,4427;-1,2346;2,737
6,075000;-0,2197;2,6994;-1,2909;3,000
6,080000;0,0725;2,6442;-0,7635;2,753
6,083000;0,0225;2,1526;0,7128;2,268
6,089000;0,6117;2,2380;1,6611;2,853
6,091000;0,0930;2,3072;0,9293;2,489
6,096000;-0,2683;1,9656;-0,6601;2,091
6,099000;-0,3724;1,8922;-1,0041;2,174
6,107000;-0,3842;1,6719;-0,2332;1,731
6,107000;-0,0153;0,8452;0,2716;0,888
6,111000;0,7583;-0,1168;0,5199;0,927
6,115000;0,9973;-0,3891;0,1245;1,078
6,125000;0,7868;0,0488;-0,1725;0,807
6,125000;-0,0643;-0,6473;-0,6556;0,923
6,128000;-0,4761;-0,9205;-0,3177;1,084
6,131000;-0,6116;-1,2355;0,4525;1,451
6,139000;-0,9265;-2,9562;-0,3156;3,114
6,140000;-0,1194;-2,5154;0,6198;2,593
6,143000;1,0414;-0,4064;1,3193;1,729
6,147000;0,4973;-4,5619;-7,7494;9,006
6,151000;2,2969;3,0669;1,9443;4,297
6,157000;-0,9933;-1,4602;-0,7617;1,923
6,159000;0,8783;-2,6024;3,3979;4,369
6,163000;-1,9613;1,2699;5,4673;5,946
6,167000;0,1123;-2,3402;-2,2398;3,241
6,174000;-2,4989;0,1342;-0,8553;2,645
6,175000;3,0557;1,0469;0,4436;3,260
6,180000;-0,4516;-0,0437;-1,6164;1,679
6,183000;-2,0995;-0,1564;-1,9277;2,855
6,191000;1,2049;0,4358;-0,1839;1,294
6,191000;1,2356;1,0681;1,1319;1,987
6,195000;-1,6982;-0,4938;0,3247;1,798
6,198000;-1,6971;-0,5119;1,0536;2,062
6,202000;1,4560;-0,0310;0,6098;1,579
6,207000;0,3684;-0,8076;-0,2401;0,920
6,211000;-1,1140;-1,9036;-0,3763;2,237
6,214000;-0,5304;-1,6389;-0,5864;1,820
6,219000;2,2993;-1,1506;-0,3226;2,591
6,224000;0,4077;-1,7020;0,1872;1,760
6,227000;-1,2651;-2,0074;0,5864;2,444
6,231000;-0,2062;-1,6253;0,8584;1,850
6,234000;1,9356;-0,5028;0,6828;2,113
6,239000;0,5070;-1,2697;0,1462;1,375
6,243000;-1,1938;-1,9417;-0,4470;2,323
6,246000;-0,2320;-1,9774;-1,4218;2,446
6,250000;1,7746;0,6014;0,1897;1,883
6,257000;1,0642;-0,5337;-0,7573;1,411
6,259000;0,0701;-1,4843;-1,6768;2,241
6,262000;-0,4313;-0,5491;-0,1917;0,724
6,266000;1,7440;0,9091;2,3271;3,047
6,274000;0,6009;0,3945;2,0231;2,147
6,275000;0,3112;0,5936;-2,0401;2,147
6,278000;0,5486;1,0987;-1,6600;2,065
6,282000;-0,6698;0,6891;-1,4688;1,755
6,286000;-2,5066;0,2946;1,1784;2,785
6,290000;-0,3762;1,9911;3,8605;4,360
6,294000;0,0947;0,4130;2,7077;2,741
6,298000;0,2034;1,4230;-0,0634;1,439
6,302000;-1,5096;2,4453;-0,8703;3,003
6,306000;-0,9873;-0,0830;-3,7060;3,836
6,310000;1,5362;0,5510;-3,0242;3,436
6,314000;0,4920;-0,1652;-2,4886;2,542
6,317000;-0,2223;0,3004;-2,5300;2,557
6,323000;-1,1195;0,5033;1,5704;1,993
6,329000;-0,4850;-0,0759;1,6701;1,741
6,330000;-0,2846;-0,5779;1,8267;1,937
6,334000;0,0368;-0,0978;1,1768;1,181
6,340000;0,7227;-0,1337;0,5533;0,920
6,342000;-0,0619;-0,1083;-0,2776;0,304
6,346000;-0,7436;0,5429;-0,1556;0,934
6,349000;-0,5960;0,6818;-0,2413;0,937
6,357000;0,1948;0,7859;0,0871;0,814
6,358000;-0,0442;0,1652;-0,3024;0,347
6,362000;0,0332;0,8085;-1,0907;1,358
6,365000;0,5443;0,8030;-2,2100;2,414
6,373000;-0,4558;0,3913;1,6533;1,759
6,374000;-0,8274;0,1202;3,9956;4,082
6,378000;0,0291;-0,0774;2,8285;2,830
6,381000;0,2148;0,4408;-0,8771;1,005
6,385000;-0,1358;-0,0139;-3,1433;3,146
6,390000;-0,2210;0,3166;-1,3815;1,434
6,393000;-0,5369;0,3026;0,1251;0,629
6,397000;-0,9699;0,5172;1,6009;1,942
6,401000;-0,7156;0,4824;0,8626;1,220
6,407000;-0,7271;1,0821;-1,5057;1,992
6,409000;-0,8241;1,4143;-1,8121;2,442
6,414000;-0,5195;0,2158;-0,8766;1,042
6,417000;-0,7818;0,7535;-0,0737;1,088
6,424000;-0,7708;0,5105;-0,0872;0,929
6,425000;-0,8842;0,7917;0,7029;1,379
6,429000;0,0356;0,4521;0,0954;0,463
6,433000;0,0759;0,2316;-0,5210;0,575
6,440000;0,2112;0,2867;-0,2782;0,452
6,441000;0,1825;0,1941;0,0409;0,269
6,445000;0,2263;0,1133;0,9430;0,976
6,449000;-0,0030;-0,2052;1,0355;1,056
6,453000;0,1609;-0,5247;0,3985;0,678
6,457000;0,1183;-0,1172;-0,4747;0,503
6,461000;0,3549;0,0875;-0,4426;0,574
6,465000;0,2852;0,0643;-0,1904;0,349
6,468000;0,4301;0,1591;0,0186;0,459
6,474000;-0,1344;0,4553;0,1629;0,502
6,477000;0,3157;-0,0640;0,9191;0,974
6,480000;-0,0206;0,2204;1,7007;1,715
6,484000;0,4776;-0,0289;1,1703;1,264
6,490000;0,4358;0,1464;0,9798;1,082
6,493000;0,6288;0,1345;0,6604;0,922
6,497000;0,7094;0,1559;0,2718;0,776
6,500000;0,5647;-0,1359;0,2042;0,616
