time;ax;ay;az;aT
5,294000;0,0017;0,1398;0,0553;0,150
5,297000;-0,0795;0,0746;0,0406;0,116
5,302000;-0,2121;0,1001;0,0308;0,237
5,305000;-0,1774;-0,0054;0,0400;0,182
5,310000;-0,0623;-0,1196;-0,0340;0,139
5,313000;0,1994;-0,0404;0,1301;0,242
5,317000;0,1934;-0,0426;0,0411;0,202
5,322000;0,1871;-0,0542;-0,0399;0,199
5,327000;0,2641;0,0408;0,0173;0,268
5,329000;0,1056;-0,0338;-0,1041;0,152
5,333000;-0,1253;-0,0246;-0,1104;0,169
5,341000;-0,1549;0,1203;0,0068;0,196
5,342000;-0,1983;-0,0186;-0,1073;0,226
5,349000;0,0218;0,2047;0,0883;0,224
5,350000;0,0811;0,2143;0,0946;0,248
5,357000;0,1639;0,2141;-0,0085;0,270
5,358000;0,0869;0,2948;-0,0370;0,310
5,362000;0,1147;0,3063;-0,1246;0,350
5,365000;-0,0072;0,2369;-0,1474;0,279
5,372000;-0,0379;0,0476;-0,0535;0,081
5,373000;-0,0334;0,2019;0,2509;0,324
5,377000;-0,0536;0,1437;0,1588;0,221
5,381000;0,0171;0,3753;0,0554;0,380
5,384000;-0,0501;0,3030;-0,1635;0,348
5,390000;-0,1028;0,3500;-0,2191;0,426
5,393000;-0,1221;0,2785;-0,1151;0,325
5,397000;-0,3924;0,0160;0,0095;0,393
5,401000;-0,6852;0,0982;0,3611;0,781
5,405000;-0,3342;0,0677;0,3511;0,489
5,409000;-0,4242;0,1391;0,2533;0,513
5,413000;0,5327;0,0456;0,0976;0,543
5,417000;0,5200;0,0380;-0,1107;0,533
5,422000;0,4570;-0,1892;-0,3544;0,608
5,424000;0,3294;-0,2792;-0,1722;0,465
5,430000;-0,1221;-0,1442;0,3183;0,370
5,432000;0,1610;-0,1516;0,1791;0,285
5,438000;0,1533;-0,1382;0,1499;0,255
5,441000;-0,2545;0,2768;-0,0706;0,383
5,445000;-0,1388;-0,3683;-0,6949;0,799
5,448000;-0,5611;0,1703;-0,1082;0,596
5,452000;-0,0917;0,0185;-0,1220;0,154
5,456000;-0,2205;-0,0112;-0,3846;0,443
5,464000;0,1144;0,2907;0,1349;0,340
5,464000;-0,2655;-0,0449;0,1275;0,298
5,469000;0,1204;0,0169;0,1608;0,202
5,478000;-0,0465;0,3446;0,1774;0,390
5,480000;0,1970;0,0787;-0,1049;0,237
5,483000;-0,2735;0,0424;-0,2459;0,370
5,484000;0,3503;-0,4270;0,1465;0,571
5,490000;-0,0771;0,2145;0,7393;0,774
5,491000;-0,0655;-0,2592;-0,3352;0,429
5,496000;0,5105;0,0538;-0,5238;0,733
5,500000;-0,1894;0,2603;-0,5211;0,612
5,506000;0,0092;-0,5020;-0,3414;0,607
5,507000;-0,6525;-0,2783;0,6373;0,954
5,512000;0,6413;-0,1865;0,3789;0,768
5,515000;-0,4365;0,1822;-0,3265;0,575
5,522000;0,5097;0,0359;-0,2640;0,575
5,524000;-0,2272;0,0097;0,3122;0,386
5,528000;0,2667;-0,2335;0,2804;0,452
5,531000;-0,0790;0,3410;0,0051;0,350
5,535000;-0,0616;0,4538;-0,7337;0,865
5,539000;-0,3203;0,1183;-0,5583;0,654
5,543000;-0,2692;-0,1260;0,3822;0,484
5,547000;-0,2322;-0,3159;0,7956;0,887
5,551000;-0,2369;-0,1291;0,2641;0,377
5,555000;-0,6693;0,1520;-0,1976;0,714
5,559000;0,2766;-0,0122;-0,3314;0,432
5,562000;-0,1789;-0,0289;-0,0325;0,184
5,566000;0,4284;0,2568;0,1729;0,529
5,571000;-0,1146;0,3547;-0,2338;0,440
5,575000;0,3324;0,4119;-0,3530;0,636
5,578000;0,2938;-0,0505;-0,1304;0,325
5,582000;0,7050;-0,1225;0,4125;0,826
5,590000;0,0126;-0,0976;0,7231;0,730
5,590000;0,3360;0,0377;-0,0140;0,338
5,595000;0,1082;0,3248;-0,2865;0,446
5,599000;0,2127;-0,3538;-0,4059;0,579
5,603000;-0,3159;-0,3618;0,5963;0,766
5,606000;-0,3973;-0,5977;0,4735;0,860
5,610000;-0,2911;0,1940;0,3345;0,484
5,614000;-0,1938;0,2608;-0,6343;0,713
5,618000;0,6688;0,1289;-0,6866;0,967
5,622000;-0,5999;0,1930;-0,1914;0,659
5,626000;1,1812;-0,5156;0,0933;1,292
5,631000;1,0685;-0,2754;-0,0233;1,104
5,634000;0,7830;0,0965;-0,0849;0,794
5,639000;-0,5821;-0,5743;-0,0656;0,820
5,642000;-0,3123;-0,3859;0,9506;1,072
5,646000;-0,2893;-0,6246;0,8199;1,071
5,650000;-0,2552;-0,2317;-0,0950;0,358
5,655000;-0,3357;0,2422;-0,8963;0,987
5,659000;-0,2432;0,1509;-1,3236;1,354
5,662000;0,4883;0,0173;-0,4208;0,645
5,666000;-0,1040;-0,3605;0,7035;0,797
5,675000;-0,6911;-0,4583;0,7148;1,095
5,677000;-0,9620;-0,0691;0,3960;1,043
5,679000;-0,5198;-0,2292;-0,1766;0,595
5,683000;-0,0243;-0,3746;0,2699;0,462
5,686000;0,1516;-0,7481;-0,4269;0,875
5,695000;0,1567;-0,2040;-0,2516;0,360
5,698000;1,1975;0,5227;-0,4903;1,396
5,699000;-0,2638;-0,6377;-0,5018;0,853
5,703000;1,0843;0,0985;1,2084;1,627
5,713000;0,5735;-0,8836;0,6017;1,213
5,714000;-0,1124;-0,2134;0,2636;0,357
5,715000;0,2429;0,2264;-0,5116;0,610
5,725000;-0,9694;0,1091;-0,8509;1,294
5,727000;-0,2865;-0,0278;-0,3314;0,439
5,728000;-0,4678;-0,0052;0,3145;0,564
5,730000;0,1560;-0,3990;0,0106;0,429
5,734000;-0,1783;0,1937;-0,0800;0,275
5,738000;0,4056;0,3052;-0,2020;0,546
5,742000;-0,0554;0,1182;0,0107;0,131
5,746000;0,5727;-0,1639;0,1467;0,613
5,750000;-0,1888;-0,4215;0,1848;0,497
5,755000;0,1801;-0,1720;-0,0541;0,255
5,758000;-0,5266;0,0120;-0,1829;0,558
5,762000;-0,3026;-0,2779;0,1137;0,426
5,765000;-0,2235;-0,0025;0,5963;0,637
5,769000;0,4198;-0,1886;0,1816;0,495
5,774000;-0,2335;0,1675;-0,3377;0,443
5,778000;0,1325;0,4093;-0,8036;0,911
5,781000;0,2690;0,2082;-0,8026;0,872
5,785000;0,1354;0,2580;0,1597;0,332
5,792000;0,1138;-0,2010;0,5828;0,627
5,793000;-0,2368;0,0159;0,6015;0,647
5,798000;-0,0460;0,1581;0,1418;0,217
5,801000;-0,2294;0,1028;-0,2768;0,374
5,806000;-0,3261;0,3289;-0,3389;0,574
5,810000;-0,0469;0,1676;-0,3290;0,372
5,814000;-0,1241;0,2612;-0,1539;0,328
5,817000;0,1180;0,1809;-0,0793;0,230
5,822000;0,0283;0,4260;0,3418;0,547
5,825000;0,0199;0,1747;0,4107;0,447
5,829000;0,2885;-0,0029;0,5799;0,648
5,833000;0,0251;0,4076;0,2562;0,482
5,840000;0,5783;-0,1709;-0,4474;0,751
5,841000;0,3463;0,0193;-0,5809;0,677
5,845000;-0,0264;0,1434;-0,5299;0,550
5,848000;-0,2049;-0,1286;-0,4812;0,539
5,853000;-0,7867;0,0187;0,7202;1,067
5,859000;0,4354;-0,4233;0,7385;0,956
5,860000;-0,0603;-0,5285;0,7852;0,948
5,864000;0,3619;0,2678;0,1695;0,481
5,868000;0,0909;0,0125;-1,1437;1,147
5,873000;0,3205;0,4176;-1,0923;1,213
5,876000;-0,0829;0,4954;-0,4359;0,665
5,880000;-0,0642;0,2302;0,1005;0,259
5,884000;-0,3785;0,0619;0,4928;0,625
5,889000;-0,2472;-0,0229;1,0593;1,088
5,892000;0,1202;-0,1308;0,7305;0,752
5,896000;0,3207;-0,0600;0,0741;0,335
5,900000;-0,5598;0,6747;-0,4238;0,974
5,904000;0,3689;0,2460;-1,3226;1,395
5,909000;0,1654;0,7303;-0,6395;0,985
5,913000;0,2512;0,3786;-0,0122;0,454
5,916000;-0,0559;-0,0452;0,2008;0,213
5,923000;0,3633;0,2394;1,0522;1,139
5,925000;0,4024;-0,0649;0,7066;0,816
5,929000;-0,0153;0,2432;0,5186;0,573
5,932000;0,6490;-0,3215;-0,1257;0,735
5,936000;-0,6150;0,1028;-0,6491;0,900
5,941000;0,3333;0,2128;-1,1070;1,176
5,946000;-1,2487;0,1492;-0,2709;1,286
5,948000;-0,2603;0,2461;0,4874;0,605
5,952000;-1,0761;0,1074;0,5438;1,210
5,962000;-0,1583;0,6417;0,0766;0,665
5,964000;-0,3166;-0,5335;-0,3611;0,718
5,964000;0,6909;0,1359;0,1347;0,717
5,969000;-0,1388;0,2545;0,2713;0,397
5,976000;0,6558;-0,3793;0,7565;1,071
5,977000;-0,0501;-0,0186;-0,0123;0,055
5,981000;-0,1155;-0,1825;-0,7777;0,807
5,991000;-0,0505;0,1852;-0,1885;0,269
5,992000;0,1317;-0,2935;-0,0807;0,332
5,992000;0,0053;0,4603;0,0699;0,466
5,996000;0,1806;-0,0429;-0,1525;0,240
5,999000;0,5509;0,3991;-0,2123;0,713
6,004000;-0,3601;-0,5728;0,4573;0,817
6,008000;0,6057;-0,2591;0,2539;0,706
6,012000;-0,0777;0,2735;-0,3935;0,485
6,016000;0,0269;-0,0310;-0,3688;0,371
6,019000;-0,7784;0,5225;0,0401;0,938
6,024000;0,1640;-0,2922;0,7523;0,823
6,028000;-0,7022;0,2047;0,8301;1,106
6,031000;0,0617;0,1851;-0,9666;0,986
6,035000;-0,4654;0,7444;-1,3620;1,620
6,039000;0,7399;0,2056;-0,5328;0,935
6,043000;0,5030;-0,5373;1,0171;1,255
6,047000;-1,1299;-0,7285;1,7042;2,171
6,051000;0,9674;-0,5982;1,1093;1,589
6,057000;-0,6108;0,3520;-0,5534;0,896
6,058000;1,2041;0,5241;-2,3489;2,691
6,064000;-1,4815;0,3410;-1,2946;1,997
6,067000;0,7658;-0,6412;0,4098;1,080
6,077000;-0,3244;-0,0358;1,2522;1,294
6,078000;0,3037;0,0760;0,3572;0,475
6,079000;-0,6242;0,7774;0,8374;1,302
6,083000;-0,4731;-0,5535;0,4841;0,874
6,087000;0,4629;0,1633;0,5782;0,758
6,093000;0,3194;0,0654;-0,6663;0,742
6,098000;-0,5471;0,2484;-1,9326;2,024
6,101000;0,7432;0,6110;-1,0209;1,403
6,102000;0,2254;-0,0974;0,4033;0,472
6,108000;0,2741;-0,4909;1,0364;1,179
6,111000;-2,2162;-0,4475;1,6236;2,783
6,115000;0,8070;-0,2673;0,6466;1,068
6,119000;-0,5533;-0,0987;-0,7528;0,939
6,123000;1,2223;0,5563;-1,0704;1,717
6,126000;-0,3665;0,1228;-1,1155;1,181
6,131000;0,7458;-0,9556;-0,6289;1,366
6,135000;0,2694;-0,3867;1,8237;1,884
6,139000;-0,7402;-1,2036;1,1388;1,815
6,144000;-0,6341;0,1218;0,7526;0,992
6,148000;-0,6754;0,6712;-0,5547;1,102
6,150000;0,1410;-1,4344;-1,6339;2,179
6,156000;0,1294;0,5238;-0,8702;1,024
6,159000;0,6126;-0,8498;-1,0844;1,508
6,163000;-0,2698;0,3809;0,4484;0,647
6,166000;0,5970;-0,3036;1,1757;1,353
6,170000;-0,6947;0,1990;1,0928;1,310
6,175000;-0,2266;0,1775;0,4547;0,538
6,178000;0,1990;-0,0125;-0,1134;0,229
6,182000;0,0304;-0,1157;-0,9123;0,920
6,186000;0,4215;0,1298;-1,2458;1,322
6,192000;0,3064;0,1211;-0,3205;0,460
6,195000;0,9502;0,3502;-0,1572;1,025
6,198000;-0,4126;0,1075;0,4215;0,600
6,202000;1,3585;0,2846;0,5449;1,491
6,212000;0,0567;-0,4514;0,2044;0,499
6,213000;0,6084;0,0729;-0,2291;0,654
6,214000;-1,4457;-0,2767;-0,4181;1,530
6,219000;0,8739;0,0126;0,0633;0,876
6,223000;-0,0663;-0,2428;-0,1423;0,289
6,226000;0,5189;0,1060;0,3912;0,658
6,230000;-1,2319;0,1912;-0,1472;1,255
6,234000;0,4781;-0,0293;-0,3718;0,606
6,237000;-0,6796;0,1203;0,3747;0,785
6,242000;0,0892;-0,6985;0,6108;0,932
6,249000;0,2098;0,5293;0,5501;0,792
6,249000;0,4758;0,1906;-0,0297;0,513
6,253000;0,1661;0,4098;0,2306;0,499
6,257000;1,0138;-1,7915;-0,3921;2,095
6,261000;0,5352;0,5909;0,7084;1,066
6,265000;0,5763;-0,1966;-1,4083;1,534
6,269000;0,2555;0,5152;-1,3369;1,455
6,273000;0,1507;0,5135;-0,2618;0,596
6,277000;-0,2433;0,1991;-0,0706;0,322
6,281000;-0,3536;0,8540;0,3650;0,994
6,285000;0,7349;0,0776;0,2671;0,786
6,290000;0,4313;1,1026;-0,1010;1,188
6,294000;0,2160;-0,6193;-0,1512;0,673
6,298000;-0,0264;1,1376;0,8942;1,447
6,301000;0,5814;-0,3238;-0,0035;0,665
6,307000;-0,0892;-0,2201;-0,4836;0,539
6,310000;-0,7272;-0,8824;0,9095;1,461
6,315000;-1,2064;-0,0433;0,8634;1,484
6,316000;-0,1028;-0,5676;-0,2737;0,638
6,321000;-1,2886;1,0840;-0,7426;1,840
6,329000;-0,2020;-0,2397;-2,5239;2,543
6,330000;-0,4662;0,3695;-0,8184;1,012
6,333000;-0,3185;-1,0085;1,4410;1,787
6,337000;0,7746;0,4390;2,2798;2,448
6,341000;-0,9700;-0,3082;2,1002;2,334
6,349000;0,3245;-0,2403;0,1360;0,426
6,349000;-0,6359;0,5065;-1,0918;1,361
6,352000;0,7102;0,1276;-2,0284;2,153
6,357000;-0,7481;-0,1603;-1,3614;1,562
6,361000;-0,0237;0,9907;-0,0511;0,992
6,365000;-0,4050;-0,7170;0,5812;1,008
6,369000;0,3654;0,2416;2,7071;2,742
6,374000;0,3098;-1,1700;0,1574;1,220
6,377000;0,0751;1,0539;-0,1438;1,066
6,381000;0,5992;-0,3973;-2,0501;2,173
6,384000;-0,4328;0,5814;-0,7117;1,016
6,391000;1,3086;-0,4514;0,0254;1,384
6,394000;0,1470;0,1067;0,5830;0,611
6,398000;0,5733;0,1532;1,0372;1,195
6,401000;-0,2083;-0,0656;0,0392;0,222
6,404000;0,8106;0,9163;0,1250;1,230
6,409000;-0,8597;-1,1413;-0,0502;1,430
6,418000;1,7550;0,4436;0,1697;1,818
6,418000;-1,4635;-0,0739;-0,1148;1,470
6,420000;0,6979;0,6467;-0,5783;1,113
6,429000;-0,4827;-0,5063;-0,2739;0,751
6,431000;0,8813;0,7360;0,5248;1,262
6,432000;-0,1838;-0,3318;-0,5642;0,680
6,437000;0,0574;0,5167;-0,6135;0,804
6,443000;-0,0721;0,2827;0,2769;0,402
6,445000;-1,0748;-0,9483;0,8816;1,683
6,448000;0,1372;-0,6521;1,3236;1,482
6,453000;-0,4277;0,0210;0,4571;0,626
6,458000;0,6447;0,3634;-0,6414;0,979
6,460000;-1,1097;0,1987;-0,1275;1,135
6,464000;1,0492;-0,1441;-1,3381;1,707
6,468000;-0,1773;-0,1730;-0,5447;0,598
6,471000;0,7523;-0,1161;-0,1895;0,784
6,477000;-0,2638;0,5146;-0,0047;0,578
6,479000;0,2485;0,0665;0,3541;0,438
6,483000;-0,4073;0,4726;1,5580;1,678
6,487000;-0,3990;-1,6335;0,4000;1,728
6,494000;-0,7721;0,8972;0,1465;1,193
6,497000;0,3178;0,1020;-2,7173;2,738
6,500000;-0,1401;1,2452;-1,3868;1,869
6,503000;-0,5097;-0,6399;0,9048;1,220
6,508000;0,3370;0,0351;1,9269;1,956
6,515000;0,4894;-0,1906;1,3320;1,432
6,515000;-0,0121;0,6764;0,0444;0,678
6,519000;-0,7035;0,1224;-1,2494;1,439
6,525000;-1,6191;0,9562;-1,3033;2,288
6,527000;0,6568;-1,0999;-0,4049;1,344
6,531000;1,3314;0,2169;1,3089;1,880
6,535000;0,6961;-0,3729;1,2220;1,455
6,541000;-1,2120;0,0281;0,8257;1,467
6,544000;0,0460;0,1287;-0,8402;0,851
6,547000;1,1084;0,3974;-1,2509;1,718
6,551000;0,5980;-0,3113;-0,6785;0,956
6,556000;-0,6144;-0,0640;0,9459;1,130
6,566000;0,4326;-0,2135;0,7469;0,889
6,567000;0,0716;1,0154;0,5026;1,135
6,568000;0,1077;0,4702;-0,6083;0,776
6,572000;-1,0131;0,6326;0,1538;1,204
6,579000;1,3324;-1,3411;-0,6048;1,985
6,580000;-0,2875;1,1311;0,2772;1,200
6,583000;0,4761;-0,4306;-1,1686;1,333
6,587000;-0,4944;1,1629;0,3589;1,314
6,592000;0,6143;-0,9713;-0,6248;1,308
6,595000;-0,0090;1,1841;1,7141;2,083
6,599000;0,5380;-1,6022;-0,4904;1,760
6,602000;0,6382;-1,1089;0,1588;1,289
6,608000;-1,8267;1,2017;-1,2329;2,510
6,611000;0,0230;-1,1637;-0,5475;1,286
6,615000;-0,4200;0,5346;0,3117;0,748
6,618000;1,3824;-0,6662;2,0061;2,526
6,623000;-1,4510;-2,5330;0,3002;2,935
6,628000;-0,1788;2,9719;0,2457;2,987
6,631000;-0,4718;-0,2630;-3,6422;3,682
6,634000;0,6002;0,7291;-1,2540;1,570
6,638000;-0,9421;-0,7739;1,0087;1,582
6,642000;0,2812;-0,0194;2,1246;2,143
6,646000;-0,0246;0,4121;2,3025;2,339
6,650000;1,1578;-0,6239;-1,2421;1,809
6,653000;-1,9997;1,3510;-0,1201;2,416
6,658000;-0,8244;0,0042;-2,5432;2,674
6,662000;-0,0941;-0,8507;-1,1003;1,394
6,665000;0,2160;0,1507;0,1339;0,295
6,669000;-0,5721;0,7604;0,1757;0,968
6,676000;-1,5905;-0,8891;1,1114;2,134
6,678000;1,3846;1,0603;2,7433;3,251
6,682000;0,1113;-1,4381;1,3492;1,975
6,685000;1,1135;-0,1758;-0,7750;1,368
6,691000;-0,9676;0,9534;-3,1102;3,394
6,693000;2,1644;1,0873;-4,5669;5,169
6,697000;-0,1228;0,6854;-0,5771;0,904
6,701000;0,4298;-2,3637;4,4747;5,079
6,705000;-0,7838;-0,0441;4,2654;4,337
6,709000;1,2383;-0,4944;-0,9396;1,631
6,713000;-0,3182;2,7199;-0,3507;2,761
6,717000;0,5301;-2,3351;-0,9740;2,585
6,721000;-1,4087;1,7119;0,9006;2,393
6,725000;2,9722;-2,1038;-0,4465;3,669
6,729000;0,0254;2,1558;-0,3491;2,184
6,733000;-0,5840;-0,3278;-2,0197;2,128
6,736000;-1,8372;1,3086;1,9167;2,960
6,741000;0,9380;-1,3592;1,6292;2,320
6,745000;0,7081;-0,9205;1,4905;1,890
6,749000;0,0637;0,5464;-0,4150;0,689
6,753000;-0,5279;-0,2852;-2,4762;2,548
6,758000;-0,0268;0,8014;-0,4528;0,921
6,761000;0,7388;-0,8025;-0,6365;1,263
6,765000;-0,5949;0,9186;0,2016;1,113
6,769000;0,3990;-1,4730;-0,9294;1,787
6,775000;-0,2467;0,8428;0,5142;1,018
6,777000;1,9033;-2,3890;1,2022;3,283
6,781000;-0,6270;-0,2748;0,4490;0,819
6,784000;-1,3127;-0,4052;-1,8814;2,330
6,789000;-1,5753;0,0821;-1,5748;2,229
6,793000;1,2279;-1,1870;-1,4931;2,268
6,797000;0,0116;1,0440;1,1369;1,544
6,800000;-0,8477;-1,5680;-0,0676;1,784
6,804000;-0,2398;-0,0503;1,7071;1,725
6,814000;1,3466;0,3132;1,2364;1,855
6,815000;-0,8134;-0,3871;-1,6478;1,878
6,817000;-0,8491;1,0652;-1,7518;2,219
6,821000;-0,7834;0,2673;-1,2805;1,525
6,826000;2,1827;-0,6877;0,5869;2,363
6,829000;-0,3041;-0,1222;2,1937;2,218
6,833000;0,5312;0,6228;0,3912;0,907
6,837000;0,5813;-1,2715;-0,0464;1,399
6,842000;-0,1528;1,2005;-0,8024;1,452
6,844000;-0,3151;-0,7549;-0,9657;1,266
6,848000;-0,8972;0,8243;0,4811;1,310
6,852000;0,9510;-2,4255;-0,2364;2,616
6,860000;-0,0013;0,4387;0,8008;0,913
6,861000;0,6375;-0,2202;-1,6072;1,743
6,864000;-2,4185;-0,2299;-0,2993;2,448
6,868000;1,6183;0,3706;1,8980;2,522
6,874000;-0,9234;-1,6365;1,4144;2,352
6,876000;2,0693;1,0049;0,0758;2,302
6,880000;-1,3288;1,0337;-1,5499;2,288
6,884000;-0,2050;-0,0377;-4,0586;4,064
6,888000;0,7863;1,4406;1,0131;1,929
6,894000;-0,4393;-1,0085;2,1395;2,406
6,897000;-0,5133;-1,2858;2,7680;3,095
6,901000;1,1299;-0,0648;0,4131;1,205
6,904000;0,4780;1,0538;-2,1906;2,477
6,913000;-0,2990;-0,8654;-1,1151;1,443
6,914000;-0,6476;-0,5973;0,8795;1,245
6,920000;0,4545;0,2131;0,7542;0,906
6,921000;1,5635;-0,4770;-1,0565;1,946
6,925000;-1,1699;1,8357;0,3679;2,208
6,929000;-0,3943;-1,5718;-2,0166;2,587
6,933000;-0,8785;2,2720;-0,2777;2,452
6,935000;1,4827;-2,2240;0,5068;2,721
6,942000;0,6725;0,8906;3,1203;3,314
6,944000;0,8107;-2,2360;-0,9410;2,558
6,950000;-1,0536;1,7291;-1,9966;2,844
6,951000;0,1253;1,5299;-0,2301;1,552
6,955000;-1,9545;-1,5774;0,0656;2,512
6,960000;-0,3823;1,3483;1,9740;2,421
6,964000;0,6735;-1,6362;-1,4823;2,308
6,967000;1,2050;1,0890;-0,6569;1,752
6,972000;-0,6655;-0,9319;-0,0327;1,146
6,976000;-0,7657;-0,7449;1,6360;1,954
6,980000;1,0385;0,2305;0,6997;1,273
6,984000;1,1709;-1,1217;1,1608;1,994
6,987000;-0,6259;-0,6172;-1,9785;2,165
6,995000;-0,5606;1,1834;-0,7952;1,532
6,996000;0,8164;-0,1253;-1,0331;1,323
6,999000;1,4473;-0,3303;0,1042;1,488
7,004000;-0,4295;0,1363;-0,2618;0,521
7,008000;-0,6640;-0,1135;1,4109;1,563
7,012000;-2,3122;0,3795;1,0439;2,565
7,015000;0,2950;-1,3258;0,7935;1,573
7,019000;-1,2497;1,4435;0,1939;1,919
7,023000;0,3142;-0,5923;-2,7576;2,838
7,027000;1,2728;0,3754;-1,5153;2,014
7,031000;-0,2499;0,4678;-0,5469;0,762
7,035000;1,6396;-0,9180;0,7478;2,022
7,039000;-3,3240;0,3019;3,8196;5,072
7,043000;3,5348;-2,5753;2,0310;4,822
7,050000;-2,5589;1,2759;1,6843;3,318
7,051000;2,6250;-0,4591;-3,1132;4,098
7,054000;-1,7211;1,9892;-3,5032;4,381
7,059000;1,6939;-0,9001;-2,0798;2,829
7,063000;0,1913;-0,3599;1,6229;1,673
7,067000;1,4279;-0,3438;2,4148;2,826
7,070000;-1,1903;0,7744;-1,3481;1,958
7,077000;-1,8243;0,5885;-0,5860;2,004
7,080000;-2,1107;0,4852;0,5879;2,244
7,083000;0,8842;-0,8107;0,2009;1,216
7,086000;1,8679;-1,8308;2,2899;3,476
7,093000;-1,5037;0,6080;-0,3765;1,665
7,096000;0,6002;0,6802;-3,4497;3,567
7,098000;-1,2799;0,3006;-2,9925;3,269
7,102000;0,4704;0,3923;1,5497;1,666
7,106000;-1,4796;-2,1910;4,0818;4,863
7,114000;-0,6207;-0,8187;3,5179;3,665
7,116000;0,7091;1,4925;-1,8847;2,506
7,122000;0,8065;0,3003;-5,1730;5,244
7,124000;-0,5011;1,1584;-0,5747;1,387
7,127000;0,0550;-1,7540;0,7833;1,922
7,135000;1,0634;0,5661;3,1775;3,398
7,136000;0,0631;-0,7529;-0,0767;0,759
7,138000;0,0243;1,7939;-1,7286;2,491
7,142000;-0,8797;-0,7085;0,6186;1,288
7,146000;1,9153;0,3630;0,4278;1,996
7,150000;-0,3235;-0,9885;1,4163;1,757
7,154000;1,1330;1,3955;0,9634;2,039
7,159000;0,6147;-0,4019;-2,7885;2,884
7,162000;0,2876;1,5079;-1,2235;1,963
7,166000;-1,2800;-0,6260;0,1018;1,429
7,169000;-1,4469;0,4927;2,3654;2,816
7,175000;0,5009;-1,1242;2,1114;2,444
7,178000;0,1377;1,3849;0,0386;1,392
7,182000;-0,6183;1,3052;-1,8886;2,377
7,185000;0,9525;0,3558;-2,0493;2,288
7,191000;-0,9980;-1,3679;3,0034;3,448
7,195000;0,2722;-2,0113;2,7576;3,424
7,198000;0,3013;-0,0171;0,9394;0,987
7,202000;-1,3691;1,6043;-0,2851;2,128
7,205000;-0,3791;-1,7046;-1,0267;2,026
7,210000;-0,5689;0,7359;0,0042;0,930
7,216000;1,5467;-0,4554;-2,2849;2,797
7,217000;0,7338;0,9837;0,1165;1,233
7,221000;0,4905;-1,3699;0,8146;1,668
7,231000;-1,1102;0,8201;0,8307;1,611
7,232000;-0,3652;-0,0948;-2,2979;2,329
7,240000;-1,0222;-0,3214;-2,0873;2,346
7,241000;1,3433;0,2049;-0,6813;1,520
7,244000;0,5410;-0,8068;0,6951;1,195
7,251000;1,1230;-0,0656;4,5428;4,680
7,252000;-0,3181;-1,5829;0,7492;1,780
7,253000;-0,5712;1,1588;-0,2835;1,323
7,257000;1,2449;-1,1141;-2,8457;3,300
7,261000;0,9539;1,5574;-1,9825;2,696
7,265000;-1,1512;-0,8251;-2,6925;3,042
7,269000;1,9364;0,8828;-0,2409;2,142
7,272000;2,6992;-0,9198;1,6668;3,303
7,276000;0,2829;0,1023;2,7627;2,779
7,281000;0,4068;-0,0864;2,0415;2,083
7,284000;0,4504;0,0978;-1,3533;1,430
7,288000;0,7402;1,2454;-2,2547;2,680
7,293000;-1,0979;0,5007;-1,3771;1,831
7,297000;2,1875;-0,3991;-0,1359;2,228
7,300000;-0,8989;-0,1866;1,7332;1,961
7,304000;1,2986;0,9469;-0,6571;1,736
7,309000;-0,6874;0,8151;-1,7542;2,053
7,316000;1,4568;1,3475;-1,7416;2,640
7,317000;-1,8414;0,8873;-0,8277;2,205
7,320000;1,1611;0,0857;2,4531;2,715
7,326000;-1,6322;-0,1570;2,0195;2,601
7,329000;-1,5987;-2,0328;3,7294;4,538
7,332000;-2,3617;-1,1509;1,9523;3,273
7,336000;0,6038;1,1099;-0,1460;1,272
7,340000;-0,7815;1,3652;-3,9703;4,271
7,345000;-2,0354;-0,0961;-2,9289;3,568
7,349000;-0,8847;0,7809;0,4132;1,250
7,352000;0,4404;-0,5024;0,2925;0,729
7,356000;-0,4439;0,4379;2,1236;2,213
7,364000;-0,9432;-1,0185;1,2021;1,836
7,366000;2,0474;1,3725;2,1859;3,294
7,368000;-1,6887;-3,1185;1,0860;3,709
7,372000;-0,1688;0,7574;0,5218;0,935
7,378000;-1,4128;0,5172;-5,9416;6,129
7,381000;1,9785;0,2750;-1,1318;2,296
7,390000;-1,9764;1,0538;0,3930;2,274
7,391000;1,7985;-1,2710;1,5996;2,722
7,394000;0,8008;1,6773;4,9118;5,252
7,396000;1,4337;-0,9441;-0,6422;1,833
7,400000;1,0710;1,8894;-0,2898;2,191
7,403000;-1,3975;-0,0437;-3,1636;3,459
7,408000;-0,6665;0,1958;-1,6172;1,760
7,413000;1,3529;1,2054;2,7009;3,252
7,416000;-0,3009;-2,6857;1,6696;3,177
7,419000;0,4728;1,2206;2,1247;2,496
7,424000;-0,0491;0,6564;-1,7285;1,850
7,428000;-0,5722;0,6223;-1,8998;2,079
7,432000;0,2482;-0,8986;0,1389;0,943
7,436000;-0,9874;1,1377;0,5602;1,607
7,439000;1,7904;-1,1076;0,3955;2,142
7,444000;-0,6951;-0,3611;0,5365;0,949
7,447000;-0,8454;1,9350;-1,7121;2,719
7,452000;0,3686;-1,4125;-2,3608;2,776
7,455000;0,6798;0,9656;1,9913;2,315
7,461000;-0,2904;-2,6003;0,1831;2,623
7,464000;-1,1272;0,2453;0,7938;1,400
7,467000;-0,0380;-0,0478;0,1604;0,172
