time;gFx;gFy;gFz;TgF
11,251000;-0,2350;0,9951;-0,0953;1,027
11,255000;-0,2326;0,9933;-0,0972;1,025
11,259000;-0,2333;0,9926;-0,0933;1,024
11,264000;-0,2333;0,9943;-0,0975;1,026
11,268000;-0,2306;0,9892;-0,1009;1,021
11,271000;-0,2301;0,9902;-0,1029;1,022
11,275000;-0,2871;1,0202;-0,2387;1,086
11,279000;-0,2360;0,9968;-0,1019;1,029
11,284000;-0,2323;1,0007;-0,0989;1,032
11,289000;-0,2340;1,0024;-0,1019;1,034
11,291000;-0,2309;1,0036;-0,0999;1,035
11,295000;-0,2294;1,0061;-0,1055;1,037
11,299000;-0,2309;1,0075;-0,1041;1,039
11,303000;-0,2262;1,0068;-0,0967;1,036
11,308000;-0,2228;1,0087;-0,0816;1,036
11,311000;-0,2177;1,0043;-0,0652;1,030
11,324000;-0,2165;1,0017;-0,0606;1,027
11,325000;-0,2128;0,9951;-0,0645;1,020
11,326000;-0,2147;0,9894;-0,0606;1,014
11,328000;-0,2128;0,9833;-0,0613;1,008
11,335000;-0,2101;0,9809;-0,0633;1,005
11,335000;-0,2125;0,9784;-0,0611;1,003
11,342000;-0,2067;0,9719;-0,0581;0,995
11,343000;-0,2077;0,9679;-0,0655;0,992
11,352000;-0,2125;0,9701;-0,0623;0,995
11,353000;-0,2113;0,9755;-0,0674;1,000
11,355000;-0,2155;0,9743;-0,0699;1,000
11,359000;-0,2196;0,9782;-0,0762;1,005
11,363000;-0,2211;0,9831;-0,0843;1,011
11,367000;-0,2257;0,9841;-0,0945;1,014
11,371000;-0,2309;0,9892;-0,1048;1,021
11,374000;-0,2709;1,0153;-0,1766;1,066
11,378000;-0,2536;1,0114;-0,1747;1,057
11,382000;-0,2321;1,0009;-0,1072;1,033
11,387000;-0,2377;0,9975;-0,1026;1,031
11,390000;-0,2348;0,9987;-0,1029;1,031
11,394000;-0,2380;0,9931;-0,1060;1,027
11,398000;-0,2414;0,9885;-0,1024;1,023
11,402000;-0,2360;0,9787;-0,1058;1,012
11,406000;-0,2402;0,9706;-0,1087;1,006
11,410000;-0,2424;0,9665;-0,1104;1,002
11,414000;-0,2453;0,9579;-0,1170;0,996
11,418000;-0,2477;0,9547;-0,1214;0,994
11,422000;-0,2514;0,9523;-0,1344;0,994
11,426000;-0,2521;0,9494;-0,1415;0,992
11,431000;-0,2536;0,9523;-0,1480;0,997
11,442000;-0,2609;0,9574;-0,1544;1,004
11,443000;-0,2634;0,9589;-0,1515;1,006
11,449000;-0,2712;0,9684;-0,1691;1,020
11,450000;-0,2836;0,9784;-0,2003;1,038
11,464000;-0,2768;0,9802;-0,1671;1,032
11,466000;-0,2800;0,9814;-0,1715;1,035
11,466000;-0,2822;0,9804;-0,1725;1,035
11,467000;-0,2851;0,9806;-0,1737;1,036
11,467000;-0,2885;0,9794;-0,1769;1,036
11,470000;-0,2854;0,9775;-0,1722;1,033
11,474000;-0,2846;0,9665;-0,1678;1,021
11,477000;-0,2805;0,9589;-0,1651;1,013
11,482000;-0,2846;0,9518;-0,1661;1,007
11,486000;-0,2795;0,9467;-0,1622;1,000
11,490000;-0,2832;0,9438;-0,1634;0,999
11,493000;-0,2836;0,9323;-0,1632;0,988
11,500000;-0,2817;0,9372;-0,1664;0,993
11,502000;-0,2844;0,9320;-0,1691;0,989
11,507000;-0,2849;0,9386;-0,1725;0,996
11,509000;-0,2814;0,9379;-0,1739;0,995
11,513000;-0,2868;0,9433;-0,1827;1,003
11,518000;-0,2895;0,9486;-0,1827;1,009
11,522000;-0,2922;0,9535;-0,1857;1,014
11,526000;-0,2915;0,9582;-0,1888;1,019
11,529000;-0,2949;0,9606;-0,1959;1,024
11,536000;-0,2963;0,9648;-0,2018;1,029
11,538000;-0,2998;0,9640;-0,2050;1,030
11,541000;-0,2959;0,9653;-0,2050;1,030
11,545000;-0,2978;0,9706;-0,2169;1,038
11,554000;-0,3032;0,9758;-0,2624;1,055
11,555000;-0,2907;0,9562;-0,2081;1,021
11,557000;-0,2861;0,9543;-0,1947;1,015
11,574000;-0,2780;0,9428;-0,1891;1,001
11,575000;-0,2751;0,9430;-0,1818;0,999
11,575000;-0,2709;0,9352;-0,1779;0,990
11,575000;-0,2641;0,9367;-0,1744;0,989
11,577000;-0,2670;0,9352;-0,1695;0,987
11,584000;-0,2612;0,9394;-0,1688;0,989
11,585000;-0,2577;0,9396;-0,1678;0,989
11,589000;-0,2599;0,9526;-0,1801;1,004
11,593000;-0,2541;0,9604;-0,1830;1,010
11,598000;-0,2526;0,9604;-0,1769;1,009
11,601000;-0,2494;0,9565;-0,1632;1,002
11,605000;-0,2468;0,9606;-0,1554;1,004
11,608000;-0,2426;0,9584;-0,1498;1,000
11,612000;-0,2392;0,9611;-0,1454;1,001
11,616000;-0,2399;0,9584;-0,1437;0,998
11,620000;-0,2326;0,9618;-0,1363;0,999
11,624000;-0,2233;0,9584;-0,1383;0,994
11,628000;-0,2282;0,9577;-0,1327;0,993
11,632000;-0,2165;0,9550;-0,1312;0,988
11,636000;-0,2160;0,9496;-0,1341;0,983
11,640000;-0,2113;0,9494;-0,1334;0,982
11,644000;-0,2099;0,9460;-0,1341;0,978
11,648000;-0,2057;0,9472;-0,1395;0,979
11,652000;-0,1989;0,9506;-0,1476;0,982
11,656000;-0,1947;0,9518;-0,1522;0,983
11,660000;-0,1954;0,9530;-0,1476;0,984
11,665000;-0,2016;0,9545;-0,1424;0,986
11,669000;-0,2013;0,9560;-0,1358;0,986
11,672000;-0,2018;0,9567;-0,1349;0,987
11,676000;-0,2018;0,9569;-0,1353;0,987
11,682000;-0,1996;0,9591;-0,1319;0,989
11,687000;-0,2020;0,9611;-0,1361;0,991
11,689000;-0,2035;0,9662;-0,1383;0,997
11,692000;-0,2030;0,9616;-0,1456;0,994
11,696000;-0,2011;0,9643;-0,1549;0,997
11,704000;-0,2013;0,9618;-0,1576;0,995
11,705000;-0,1920;0,9616;-0,1871;0,998
11,710000;-0,2030;0,9626;-0,1566;0,996
11,712000;-0,2045;0,9567;-0,1520;0,990
11,724000;-0,2101;0,9533;-0,1556;0,988
11,724000;-0,2084;0,9547;-0,1554;0,990
11,725000;-0,2152;0,9521;-0,1625;0,990
11,728000;-0,2155;0,9486;-0,1630;0,986
11,734000;-0,2155;0,9472;-0,1666;0,986
11,736000;-0,2165;0,9538;-0,1725;0,993
11,740000;-0,2191;0,9547;-0,1774;0,996
11,744000;-0,2233;0,9533;-0,1840;0,996
11,749000;-0,2270;0,9552;-0,1881;1,000
11,752000;-0,2311;0,9547;-0,1908;1,001
11,756000;-0,2323;0,9606;-0,1986;1,008
11,760000;-0,2360;0,9606;-0,2062;1,010
11,766000;-0,2431;0,9621;-0,2069;1,014
11,768000;-0,2450;0,9621;-0,2037;1,013
11,772000;-0,2438;0,9657;-0,2130;1,019
11,776000;-0,2531;0,9569;-0,2108;1,012
11,780000;-0,2529;0,9582;-0,2121;1,013
11,784000;-0,2546;0,9535;-0,2118;1,009
11,788000;-0,2607;0,9547;-0,2057;1,011
11,792000;-0,2636;0,9506;-0,2047;1,007
11,795000;-0,2709;0,9486;-0,2064;1,008
11,806000;-0,2700;0,9484;-0,1986;1,006
11,807000;-0,2788;0,9543;-0,2001;1,014
11,827000;-0,2788;0,9491;-0,1964;1,009
11,828000;-0,2839;0,9528;-0,1976;1,014
11,828000;-0,2888;0,9491;-0,1954;1,011
11,829000;-0,2871;0,9543;-0,1923;1,015
11,829000;-0,2932;0,9521;-0,1898;1,014
11,829000;-0,2978;0,9547;-0,1908;1,018
11,837000;-0,3012;0,9572;-0,1874;1,021
11,837000;-0,3032;0,9591;-0,1827;1,022
11,839000;-0,3051;0,9589;-0,1879;1,024
11,843000;-0,3083;0,9613;-0,1818;1,026
11,847000;-0,3066;0,9599;-0,1803;1,024
11,851000;-0,3125;0,9565;-0,1796;1,022
11,855000;-0,3122;0,9577;-0,1781;1,023
11,859000;-0,3125;0,9594;-0,1735;1,024
11,863000;-0,3112;0,9572;-0,1691;1,021
11,868000;-0,3127;0,9562;-0,1695;1,020
11,871000;-0,3159;0,9545;-0,1673;1,019
11,875000;-0,3098;0,9555;-0,1610;1,017
11,878000;-0,3127;0,9557;-0,1617;1,019
11,883000;-0,3108;0,9538;-0,1600;1,016
11,888000;-0,3108;0,9555;-0,1561;1,017
11,891000;-0,3115;0,9569;-0,1588;1,019
11,895000;-0,3110;0,9587;-0,1551;1,020
11,901000;-0,3076;0,9628;-0,1542;1,022
11,904000;-0,3081;0,9613;-0,1495;1,021
11,908000;-0,3081;0,9665;-0,1546;1,026
11,911000;-0,3051;0,9648;-0,1546;1,024
11,918000;-0,3044;0,9697;-0,1581;1,029
11,920000;-0,2961;0,9684;-0,1625;1,026
11,923000;-0,2959;0,9706;-0,1659;1,028
11,927000;-0,2919;0,9692;-0,1700;1,026
11,932000;-0,2922;0,9719;-0,1732;1,030
11,946000;-0,2624;0,9826;-0,2460;1,046
11,948000;-0,2682;0,9750;-0,2211;1,035
11,948000;-0,2841;0,9689;-0,1593;1,022
11,948000;-0,2834;0,9765;-0,1524;1,028
11,966000;-0,2868;0,9728;-0,1417;1,024
11,967000;-0,2819;0,9804;-0,1361;1,029
11,967000;-0,2817;0,9750;-0,1317;1,023
11,968000;-0,2797;0,9784;-0,1204;1,025
11,969000;-0,2810;0,9758;-0,1165;1,022
11,970000;-0,2790;0,9738;-0,1077;1,019
11,974000;-0,2768;0,9753;-0,0997;1,019
11,978000;-0,2756;0,9767;-0,0982;1,020
11,983000;-0,2778;0,9733;-0,0945;1,017
11,987000;-0,2756;0,9711;-0,0997;1,014
11,990000;-0,2722;0,9733;-0,0955;1,015
11,994000;-0,2634;0,9770;-0,0950;1,016
11,999000;-0,2624;0,9721;-0,0933;1,011
12,002000;-0,2599;0,9750;-0,0953;1,014
12,005000;-0,2619;0,9780;-0,0965;1,017
12,010000;-0,2648;0,9775;-0,0963;1,017
12,014000;-0,2599;0,9792;-0,0953;1,018
12,018000;-0,2590;0,9792;-0,0945;1,017
12,022000;-0,2570;0,9870;-0,1036;1,025
12,025000;-0,2524;0,9850;-0,1151;1,023
12,030000;-0,1942;0,9929;-0,3042;1,056
12,040000;-0,2639;0,9897;-0,1002;1,029
12,041000;-0,2658;0,9936;-0,0916;1,033
12,042000;-0,2746;0,9948;-0,0801;1,035
12,046000;-0,2800;0,9995;-0,0745;1,041
12,057000;-0,2761;0,9941;-0,0708;1,034
12,058000;-0,2748;0,9882;-0,0779;1,029
12,058000;-0,2780;0,9899;-0,0748;1,031
12,062000;-0,2783;0,9775;-0,0794;1,019
12,068000;-0,2800;0,9772;-0,0879;1,020
12,070000;-0,2795;0,9716;-0,0914;1,015
12,074000;-0,2707;0,9699;-0,1011;1,012
12,078000;-0,2763;0,9662;-0,1051;1,010
12,083000;-0,2289;0,9660;-0,2252;1,018
12,086000;-0,2849;0,9692;-0,0941;1,015
12,089000;-0,2981;0,9753;-0,0804;1,023
12,093000;-0,3005;0,9824;-0,0787;1,030
12,098000;-0,3064;0,9855;-0,0838;1,035
12,102000;-0,3042;0,9892;-0,0909;1,039
12,107000;-0,3120;0,9912;-0,0936;1,043
12,109000;-0,3120;0,9897;-0,0989;1,042
12,113000;-0,3161;0,9943;-0,1036;1,049
12,118000;-0,3134;0,9824;-0,1080;1,037
12,121000;-0,3125;0,9826;-0,1134;1,037
12,125000;-0,3137;0,9780;-0,1182;1,034
12,129000;-0,2863;0,9745;-0,1686;1,030
12,134000;-0,3093;0,9765;-0,1412;1,034
12,137000;-0,3264;0,9684;-0,1090;1,028
12,141000;-0,3274;0,9667;-0,1085;1,026
12,145000;-0,3323;0,9657;-0,1092;1,027
12,155000;-0,3364;0,9660;-0,1143;1,029
12,156000;-0,3362;0,9679;-0,1212;1,032
12,161000;-0,3354;0,9633;-0,1170;1,027
12,161000;-0,3352;0,9643;-0,1163;1,027
12,165000;-0,3352;0,9628;-0,1190;1,026
12,178000;-0,3386;0,9667;-0,1212;1,031
12,179000;-0,3406;0,9687;-0,1217;1,034
12,180000;-0,3420;0,9692;-0,1319;1,036
12,181000;-0,3391;0,9682;-0,1393;1,035
12,189000;-0,3384;0,9682;-0,1476;1,036
12,190000;-0,3323;0,9672;-0,1473;1,033
12,193000;-0,3335;0,9714;-0,1515;1,038
12,196000;-0,3337;0,9701;-0,1520;1,037
12,201000;-0,3318;0,9689;-0,1529;1,036
12,205000;-0,3259;0,9682;-0,1498;1,032
12,208000;-0,3301;0,9662;-0,1566;1,033
12,212000;-0,3222;0,9667;-0,1568;1,031
12,218000;-0,3176;0,9650;-0,1644;1,029
12,220000;-0,3161;0,9648;-0,1559;1,027
12,224000;-0,3186;0,9638;-0,1608;1,028
12,228000;-0,3171;0,9613;-0,1617;1,025
12,234000;-0,3125;0,9609;-0,1576;1,023
12,236000;-0,3095;0,9613;-0,1556;1,022
12,241000;-0,3039;0,9665;-0,1534;1,025
12,244000;-0,3007;0,9623;-0,1463;1,019
12,254000;-0,3007;0,9662;-0,1480;1,023
12,255000;-0,2959;0,9665;-0,1480;1,022
12,258000;-0,2907;0,9653;-0,1451;1,018
12,261000;-0,2932;0,9616;-0,1432;1,015
12,265000;-0,2871;0,9633;-0,1402;1,015
12,277000;-0,2817;0,9682;-0,1385;1,018
12,278000;-0,2724;0,9667;-0,1422;1,014
12,279000;-0,2709;0,9706;-0,1437;1,018
12,300000;-0,2668;0,9670;-0,1412;1,013
12,301000;-0,2612;0,9655;-0,1432;1,010
12,301000;-0,2546;0,9679;-0,1449;1,011
12,301000;-0,2511;0,9628;-0,1441;1,005
12,302000;-0,2433;0,9631;-0,1529;1,005
12,304000;-0,2438;0,9655;-0,1429;1,006
12,304000;-0,2362;0,9684;-0,1473;1,008
12,308000;-0,2296;0,9706;-0,1490;1,008
12,311000;-0,2255;0,9684;-0,1478;1,005
12,318000;-0,2253;0,9670;-0,1507;1,004
12,321000;-0,2226;0,9687;-0,1498;1,005
12,324000;-0,2135;0,9670;-0,1576;1,003
12,327000;-0,2101;0,9701;-0,1527;1,004
12,331000;-0,2106;0,9714;-0,1505;1,005
12,336000;-0,2060;0,9699;-0,1556;1,004
12,340000;-0,2035;0,9709;-0,1522;1,004
12,343000;-0,2038;0,9699;-0,1542;1,003
12,348000;-0,2008;0,9675;-0,1458;0,999
12,353000;-0,2001;0,9660;-0,1432;0,997
12,355000;-0,1952;0,9689;-0,1412;0,998
12,360000;-0,2016;0,9648;-0,1412;0,996
12,363000;-0,1991;0,9670;-0,1449;0,998
12,370000;-0,1918;0,9618;-0,1427;0,991
12,374000;-0,1908;0,9626;-0,1483;0,992
12,376000;-0,1937;0,9623;-0,1493;0,993
12,379000;-0,1884;0,9611;-0,1490;0,991
12,394000;-0,1891;0,9606;-0,1512;0,991
12,395000;-0,1915;0,9587;-0,1544;0,990
12,396000;-0,1920;0,9631;-0,1537;0,994
12,397000;-0,1888;0,9677;-0,1546;0,998
12,401000;-0,1930;0,9648;-0,1622;0,997
12,418000;-0,1908;0,9655;-0,1598;0,997
12,419000;-0,1928;0,9633;-0,1603;0,995
12,420000;-0,1945;0,9643;-0,1651;0,997
12,420000;-0,1945;0,9635;-0,1661;0,997
12,420000;-0,1981;0,9591;-0,1700;0,994
12,423000;-0,1957;0,9574;-0,1708;0,992
12,428000;-0,2020;0,9606;-0,1739;0,997
12,431000;-0,2008;0,9616;-0,1705;0,997
12,436000;-0,2038;0,9587;-0,1749;0,996
12,439000;-0,2067;0,9557;-0,1771;0,994
12,443000;-0,2133;0,9601;-0,1761;0,999
12,447000;-0,2143;0,9555;-0,1786;0,995
12,452000;-0,2206;0,9555;-0,1761;0,996
12,455000;-0,2199;0,9528;-0,1727;0,993
12,459000;-0,2231;0,9516;-0,1783;0,994
12,462000;-0,2282;0,9535;-0,1776;0,996
12,468000;-0,2316;0,9521;-0,1766;0,996
12,471000;-0,2365;0,9538;-0,1810;0,999
12,475000;-0,2380;0,9560;-0,1810;1,002
12,478000;-0,2367;0,9523;-0,1803;0,998
12,484000;-0,2406;0,9538;-0,1808;1,000
12,488000;-0,2460;0,9484;-0,1791;0,996
12,491000;-0,2458;0,9557;-0,1798;1,003
12,494000;-0,2541;0,9501;-0,1813;1,000
12,498000;-0,2536;0,9486;-0,1835;0,999
12,503000;-0,2580;0,9508;-0,1808;1,002
12,507000;-0,2575;0,9518;-0,1798;1,002
12,511000;-0,2614;0,9460;-0,1810;0,998
12,514000;-0,2631;0,9484;-0,1803;1,001
12,523000;-0,2617;0,9469;-0,1840;0,999
12,524000;-0,2646;0,9489;-0,1857;1,002
12,535000;-0,2704;0,9452;-0,1820;1,000
12,536000;-0,2668;0,9445;-0,1808;0,998
12,536000;-0,2690;0,9460;-0,1827;1,000
12,543000;-0,2734;0,9455;-0,1854;1,002
12,545000;-0,2766;0,9489;-0,1805;1,005
12,546000;-0,2714;0,9440;-0,1783;0,998
12,554000;-0,2717;0,9508;-0,1813;1,005
12,555000;-0,2766;0,9513;-0,1832;1,008
12,558000;-0,2709;0,9469;-0,1793;1,001
12,562000;-0,2722;0,9501;-0,1798;1,005
12,565000;-0,2695;0,9474;-0,1774;1,001
12,571000;-0,2712;0,9499;-0,1771;1,004
12,574000;-0,2680;0,9477;-0,1781;1,001
12,577000;-0,2665;0,9460;-0,1757;0,998
12,581000;-0,2726;0,9513;-0,1754;1,005
12,586000;-0,2680;0,9535;-0,1730;1,005
12,590000;-0,2648;0,9499;-0,1730;1,001
12,594000;-0,2668;0,9477;-0,1732;1,000
12,597000;-0,2665;0,9533;-0,1691;1,004
12,602000;-0,2602;0,9550;-0,1713;1,005
12,606000;-0,2587;0,9587;-0,1705;1,007
12,609000;-0,2548;0,9540;-0,1664;1,001
12,613000;-0,2507;0,9552;-0,1671;1,002
12,618000;-0,2516;0,9518;-0,1688;0,999
12,621000;-0,2489;0,9604;-0,1673;1,006
12,626000;-0,2455;0,9557;-0,1686;1,001
12,629000;-0,2446;0,9618;-0,1686;1,007
12,635000;-0,2438;0,9604;-0,1681;1,005
12,638000;-0,2382;0,9660;-0,1715;1,010
12,642000;-0,2377;0,9677;-0,1735;1,011
12,645000;-0,2336;0,9631;-0,1688;1,005
12,650000;-0,2274;0,9623;-0,1534;1,001
12,663000;-0,2204;0,9631;-0,1456;0,999
12,665000;-0,2187;0,9662;-0,1419;1,001
12,670000;-0,2174;0,9677;-0,1393;1,002
12,671000;-0,2130;0,9640;-0,1419;0,997
12,671000;-0,2096;0,9704;-0,1456;1,003
12,689000;-0,2147;0,9743;-0,1573;1,010
12,690000;-0,2455;1,0065;-0,2700;1,071
12,690000;-0,2231;1,0014;-0,2724;1,061
12,690000;-0,1903;0,9677;-0,1175;0,993
12,690000;-0,1854;0,9784;-0,1097;1,002
12,693000;-0,1830;0,9782;-0,1036;1,001
12,697000;-0,1766;0,9809;-0,0985;1,002
12,701000;-0,1764;0,9821;-0,0980;1,003
12,704000;-0,1713;0,9826;-0,0911;1,002
12,708000;-0,1659;0,9802;-0,0904;0,998
12,713000;-0,1656;0,9824;-0,0926;1,001
12,716000;-0,1627;0,9738;-0,0904;0,991
12,720000;-0,1600;0,9743;-0,0894;0,991
12,724000;-0,1615;0,9743;-0,0975;0,992
12,728000;-0,1595;0,9760;-0,1063;0,995
12,732000;-0,2343;1,0640;-0,4837;1,192
12,736000;-0,1466;0,9809;-0,0826;0,995
12,740000;-0,1468;0,9794;-0,0801;0,994
12,744000;-0,1395;0,9853;-0,0711;0,998
12,748000;-0,1349;0,9904;-0,0645;1,002
12,752000;-0,1327;0,9885;-0,0650;0,999
12,756000;-0,1324;0,9965;-0,0623;1,007
12,760000;-0,1246;0,9926;-0,0564;1,002
12,764000;-0,1231;0,9955;-0,0623;1,005
12,771000;-0,1246;0,9846;-0,0630;0,994
12,772000;-0,1175;0,9799;-0,0623;0,989
12,776000;-0,1138;0,9760;-0,0723;0,985
12,782000;-0,1207;0,9723;-0,0809;0,983
12,784000;-0,1168;0,9740;-0,0840;0,985
12,788000;-0,1187;0,9711;-0,0953;0,983
12,791000;-0,1180;0,9743;-0,1072;0,987
12,795000;-0,1268;0,9792;-0,1165;0,994
12,799000;-0,1334;0,9892;-0,1495;1,009
12,804000;-0,1617;1,0153;-0,2497;1,058
12,808000;-0,1329;1,0048;-0,1427;1,024
12,811000;-0,1319;1,0129;-0,1368;1,031
12,815000;-0,1273;1,0141;-0,1180;1,029
12,819000;-0,1202;1,0122;-0,0938;1,024
12,823000;-0,1214;1,0166;-0,1019;1,029
12,828000;-0,1222;1,0134;-0,1033;1,026
12,832000;-0,1224;1,0100;-0,1075;1,023
12,838000;-0,1244;1,0029;-0,1060;1,016
12,840000;-0,1222;0,9899;-0,1136;1,004
12,845000;-0,1287;0,9802;-0,1114;0,995
12,848000;-0,1322;0,9721;-0,1124;0,987
12,855000;-0,1312;0,9640;-0,1209;0,980
12,857000;-0,1314;0,9606;-0,1244;0,978
12,861000;-0,1419;0,9547;-0,1317;0,974
12,864000;-0,1412;0,9550;-0,1419;0,976
12,871000;-0,1502;0,9599;-0,1539;0,984
12,874000;-0,1571;0,9650;-0,1622;0,991
12,877000;-0,1671;0,9772;-0,1779;1,007
12,880000;-0,1818;0,9946;-0,2209;1,035
12,884000;-0,1859;1,0063;-0,2228;1,047
12,889000;-0,1849;1,0024;-0,1947;1,038
12,892000;-0,1903;1,0136;-0,1893;1,049
12,896000;-0,1940;1,0144;-0,1845;1,049
12,900000;-0,1972;1,0122;-0,1893;1,048
12,904000;-0,2023;1,0085;-0,1942;1,047
12,909000;-0,2099;1,0024;-0,1935;1,042
12,914000;-0,2145;0,9938;-0,1972;1,036
12,915000;-0,2172;0,9853;-0,1947;1,028
12,929000;-0,2209;0,9789;-0,1950;1,022
12,930000;-0,2233;0,9667;-0,1945;1,011
12,931000;-0,2287;0,9596;-0,1974;1,006
12,938000;-0,2301;0,9557;-0,1925;1,002
12,939000;-0,2402;0,9496;-0,1932;0,998
12,939000;-0,2426;0,9486;-0,1915;0,998
12,955000;-0,2453;0,9489;-0,1959;0,999
12,956000;-0,2551;0,9547;-0,1991;1,008
12,956000;-0,2658;0,9577;-0,2006;1,014
12,956000;-0,2692;0,9697;-0,2035;1,027
12,959000;-0,2768;0,9745;-0,2064;1,034
12,963000;-0,2829;0,9799;-0,2074;1,041
12,967000;-0,2822;0,9865;-0,2108;1,048
12,972000;-0,2932;0,9887;-0,2035;1,051
12,975000;-0,2998;0,9892;-0,2006;1,053
12,979000;-0,3044;0,9890;-0,2001;1,054
12,983000;-0,3061;0,9860;-0,1994;1,052
12,987000;-0,3086;0,9780;-0,1998;1,045
12,991000;-0,3093;0,9740;-0,1972;1,041
12,995000;-0,3098;0,9638;-0,1913;1,030
12,998000;-0,3112;0,9552;-0,1910;1,023
13,008000;-0,3122;0,9501;-0,1903;1,018
13,009000;-0,3125;0,9467;-0,1930;1,015
13,013000;-0,3098;0,9413;-0,1859;1,008
13,015000;-0,3137;0,9386;-0,1815;1,006
13,028000;-0,3152;0,9423;-0,1786;1,010
13,029000;-0,3144;0,9504;-0,1771;1,017
13,029000;-0,3188;0,9494;-0,1791;1,017
13,031000;-0,3240;0,9596;-0,1749;1,028
13,038000;-0,3220;0,9643;-0,1776;1,032
13,039000;-0,3235;0,9723;-0,1796;1,040
13,042000;-0,3218;0,9738;-0,1759;1,041
13,046000;-0,3240;0,9799;-0,1759;1,047
13,051000;-0,3222;0,9843;-0,1764;1,051
13,055000;-0,3198;0,9855;-0,1698;1,050
13,058000;-0,3191;0,9816;-0,1695;1,046
13,062000;-0,3134;0,9792;-0,1691;1,042
13,066000;-0,3098;0,9714;-0,1654;1,033
13,070000;-0,3027;0,9684;-0,1625;1,028
13,074000;-0,3003;0,9616;-0,1598;1,020
13,078000;-0,2959;0,9569;-0,1578;1,014
13,082000;-0,2927;0,9567;-0,1556;1,013
13,086000;-0,2858;0,9569;-0,1532;1,010
13,090000;-0,2844;0,9504;-0,1556;1,004
13,094000;-0,2792;0,9565;-0,1576;1,009
13,098000;-0,2800;0,9601;-0,1561;1,012
13,103000;-0,2766;0,9684;-0,1581;1,019
13,106000;-0,2687;0,9711;-0,1573;1,020
13,110000;-0,2678;0,9762;-0,1576;1,024
13,114000;-0,2668;0,9868;-0,1625;1,035
13,120000;-0,2663;0,9863;-0,1664;1,035
13,121000;-0,2592;0,9870;-0,1605;1,033
13,126000;-0,2553;0,9946;-0,1620;1,040
13,129000;-0,2509;0,9894;-0,1595;1,033
13,134000;-0,2455;0,9914;-0,1608;1,034
13,143000;-0,2426;0,9899;-0,1622;1,032
13,147000;-0,2355;0,9838;-0,1608;1,024
13,148000;-0,2292;0,9809;-0,1615;1,020
13,150000;-0,2260;0,9770;-0,1588;1,015
13,165000;-0,2245;0,9716;-0,1573;1,010
13,167000;-0,2184;0,9716;-0,1571;1,008
13,168000;-0,2634;0,9999;-0,2631;1,067
13,169000;-0,2055;0,9694;-0,1358;1,000
13,175000;-0,2016;0,9711;-0,1349;1,001
13,176000;-0,1974;0,9736;-0,1322;1,002
13,178000;-0,1932;0,9753;-0,1280;1,002
13,181000;-0,1950;0,9775;-0,1246;1,004
13,188000;-0,1928;0,9848;-0,1180;1,010
13,189000;-0,1891;0,9853;-0,1109;1,009
13,193000;-0,1820;0,9855;-0,1085;1,008
13,197000;-0,1801;0,9850;-0,1051;1,007
13,201000;-0,1813;0,9858;-0,0997;1,007
13,205000;-0,1830;0,9828;-0,1019;1,005
13,208000;-0,1774;0,9809;-0,1011;1,002
13,213000;-0,1815;0,9753;-0,1009;0,997
13,217000;-0,1771;0,9719;-0,1041;0,993
13,221000;-0,1766;0,9704;-0,1075;0,992
13,224000;-0,1766;0,9628;-0,1087;0,985
13,229000;-0,1823;0,9650;-0,1131;0,989
13,233000;-0,1788;0,9655;-0,1153;0,989
13,238000;-0,1932;0,9736;-0,1393;1,002
13,242000;-0,2125;0,9775;-0,1874;1,018
13,245000;-0,1869;0,9697;-0,1036;0,993
13,249000;-0,1867;0,9745;-0,0999;0,997
13,257000;-0,1898;0,9770;-0,0960;1,000
13,259000;-0,1891;0,9784;-0,0975;1,001
13,262000;-0,1923;0,9780;-0,1009;1,002
13,265000;-0,1976;0,9811;-0,1041;1,006
13,279000;-0,2020;0,9811;-0,1031;1,007
13,280000;-0,2045;0,9750;-0,1092;1,002
13,281000;-0,2113;0,9738;-0,1112;1,003
13,281000;-0,2152;0,9711;-0,1165;1,001
13,286000;-0,2204;0,9697;-0,1214;1,002
13,305000;-0,2253;0,9638;-0,1212;0,997
13,306000;-0,2326;0,9604;-0,1244;0,996
13,306000;-0,2343;0,9562;-0,1336;0,994
13,306000;-0,2541;0,9660;-0,1732;1,014
13,307000;-0,2389;0,9574;-0,1327;0,996
13,309000;-0,2436;0,9604;-0,1295;0,999
13,312000;-0,2485;0,9591;-0,1253;0,999
13,316000;-0,2519;0,9596;-0,1241;1,000
13,320000;-0,2577;0,9584;-0,1319;1,001
13,324000;-0,2639;0,9626;-0,1297;1,006
13,329000;-0,2678;0,9606;-0,1344;1,006
13,332000;-0,2712;0,9633;-0,1327;1,009
13,338000;-0,2788;0,9633;-0,1344;1,012
13,340000;-0,2849;0,9626;-0,1410;1,014
13,344000;-0,2861;0,9606;-0,1419;1,012
13,348000;-0,2949;0,9618;-0,1444;1,016
13,353000;-0,2981;0,9552;-0,1502;1,012
13,355000;-0,3017;0,9555;-0,1532;1,014
13,360000;-0,3049;0,9516;-0,1588;1,012
13,364000;-0,3117;0,9547;-0,1566;1,016
13,369000;-0,3142;0,9482;-0,1610;1,012
13,372000;-0,3169;0,9494;-0,1603;1,014
13,376000;-0,3159;0,9460;-0,1522;1,009
13,380000;-0,3154;0,9460;-0,1520;1,009
