time,ax,ay,az
2019-04-04 17:2:56.2490,-0.07,-0.09,0.18
2019-04-04 17:2:56.3390,0.03,-0.11,0.18
2019-04-04 17:2:56.4300,-0.06,-0.15,-0.04
2019-04-04 17:2:56.5200,-0.01,-0.23,-0.1
2019-04-04 17:2:56.6110,-0.14,0.09,-0.15
2019-04-04 17:2:56.7030,-0.03,-0.01,0.23
2019-04-04 17:2:56.7920,-0.02,0.06,0.13
2019-04-04 17:2:56.8870,-0.01,0.03,0.13
2019-04-04 17:2:56.9890,0.02,-0.24,-0.06
2019-04-04 17:2:57.0640,0.23,-0.29,-0.29
2019-04-04 17:2:57.1540,0.08,0.15,-0.25
2019-04-04 17:2:57.2450,0.02,0.04,0.2
2019-04-04 17:2:57.3350,-0.05,0.18,0.23
2019-04-04 17:2:57.4260,-0.04,0.07,0.3
2019-04-04 17:2:57.5170,-0.04,-0.03,0.09
2019-04-04 17:2:57.6070,-0.01,-0.04,-0.32
2019-04-04 17:2:57.6980,-0.09,-0.05,-0.3
2019-04-04 17:2:57.7930,-0.18,0.01,0.08
2019-04-04 17:2:57.8940,-0.05,0.22,0.28
2019-04-04 17:2:57.9690,0.05,0.07,0.24
2019-04-04 17:2:58.0600,0.1,-0.14,-0.12
2019-04-04 17:2:58.1500,0.08,-0.31,-0.22
2019-04-04 17:2:58.2410,0.16,0.03,-0.27
2019-04-04 17:2:58.3320,0.0,0.01,0.16
2019-04-04 17:2:58.4220,-0.06,0.24,0.04
2019-04-04 17:2:58.5130,0.0,0.18,0.27
2019-04-04 17:2:58.6030,0.07,-0.07,0.07
2019-04-04 17:2:58.6980,0.06,-0.19,-0.23
2019-04-04 17:2:58.8000,-0.03,0.07,-0.45
2019-04-04 17:2:58.8750,-0.13,-0.03,0.04
2019-04-04 17:2:58.9650,-0.07,0.26,0.24
2019-04-04 17:2:59.0560,-0.01,0.09,0.34
2019-04-04 17:2:59.1470,0.06,-0.16,-0.02
2019-04-04 17:2:59.2370,0.1,-0.38,-0.29
2019-04-04 17:2:59.3280,0.13,0.06,-0.42
2019-04-04 17:2:59.4180,0.03,-0.02,0.13
2019-04-04 17:2:59.5090,-0.07,0.25,0.17
2019-04-04 17:2:59.6030,-0.02,0.23,0.27
2019-04-04 17:2:59.7050,0.13,-0.06,0.06
2019-04-04 17:2:59.7800,0.06,-0.23,-0.2
2019-04-04 17:2:59.8710,-0.01,0.05,-0.47
2019-04-04 17:2:59.9620,-0.19,-0.07,0.04
2019-04-04 17:3:00.0520,-0.12,0.25,0.23
2019-04-04 17:3:00.1430,0.04,0.03,0.39
2019-04-04 17:3:00.2330,0.11,-0.08,-0.28
2019-04-04 17:3:00.3240,0.06,-0.29,-0.37
2019-04-04 17:3:00.4140,0.05,0.03,-0.22
2019-04-04 17:3:00.5110,-0.09,0.1,0.16
2019-04-04 17:3:00.6100,-0.09,0.28,0.25
2019-04-04 17:3:00.6860,-0.06,0.13,0.22
2019-04-04 17:3:00.7770,0.07,-0.08,0.08
2019-04-04 17:3:00.8670,0.16,-0.25,-0.23
2019-04-04 17:3:00.9580,0.04,0.1,-0.43
2019-04-04 17:3:01.0480,-0.1,0.03,0.09
2019-04-04 17:3:01.1390,-0.06,0.19,0.19
2019-04-04 17:3:01.2290,-0.01,0.03,0.31
2019-04-04 17:3:01.3200,0.01,-0.12,0.05
2019-04-04 17:3:01.4160,0.21,-0.38,-0.44
2019-04-04 17:3:01.5190,0.11,0.01,-0.36
2019-04-04 17:3:01.5920,-0.02,0.14,0.16
2019-04-04 17:3:01.6820,-0.06,0.31,0.28
2019-04-04 17:3:01.7730,0.03,0.09,0.27
2019-04-04 17:3:01.8630,-0.04,-0.17,-0.06
2019-04-04 17:3:01.9540,-0.08,-0.3,-0.34
2019-04-04 17:3:02.0450,0.06,0.06,-0.26
2019-04-04 17:3:02.1350,-0.08,0.16,0.13
2019-04-04 17:3:02.2260,-0.01,0.27,0.27
2019-04-04 17:3:02.3200,0.0,0.04,0.3
2019-04-04 17:3:02.4210,-0.04,-0.19,-0.11
2019-04-04 17:3:02.4970,0.06,-0.23,-0.2
2019-04-04 17:3:02.5880,0.05,-0.06,-0.37
2019-04-04 17:3:02.6780,-0.04,0.08,-0.13
2019-04-04 17:3:02.7690,-0.03,0.26,0.37
2019-04-04 17:3:02.8590,0.0,0.07,0.28
2019-04-04 17:3:02.9500,0.08,-0.09,0.0
2019-04-04 17:3:03.0410,0.06,-0.21,-0.38
2019-04-04 17:3:03.1310,-0.08,-0.02,-0.35
2019-04-04 17:3:03.2280,-0.12,0.16,0.17
2019-04-04 17:3:03.3260,-0.15,0.21,0.23
2019-04-04 17:3:03.4030,0.1,0.08,0.3
2019-04-04 17:3:03.4930,0.03,-0.16,-0.16
2019-04-04 17:3:03.5840,0.03,-0.28,-0.31
2019-04-04 17:3:03.6740,0.11,-0.07,-0.17
2019-04-04 17:3:03.7650,-0.08,0.13,0.07
2019-04-04 17:3:03.8560,-0.04,0.27,0.35
2019-04-04 17:3:03.9460,0.06,0.11,0.25
2019-04-04 17:3:04.0370,0.09,-0.1,-0.09
2019-04-04 17:3:04.1340,0.01,-0.15,-0.23
2019-04-04 17:3:04.2340,-0.02,0.05,-0.27
2019-04-04 17:3:04.3080,-0.14,0.12,0.02
2019-04-04 17:3:04.3990,-0.04,0.27,0.35
2019-04-04 17:3:04.4900,-0.02,0.03,0.27
2019-04-04 17:3:04.5800,-0.03,-0.27,-0.12
2019-04-04 17:3:04.6710,0.05,-0.29,-0.33
2019-04-04 17:3:04.7610,0.19,0.01,-0.14
2019-04-04 17:3:04.8520,-0.06,0.1,0.03
2019-04-04 17:3:04.9420,-0.07,0.28,0.27
2019-04-04 17:3:05.0380,0.04,0.18,0.26
2019-04-04 17:3:05.1400,0.02,-0.05,-0.07
2019-04-04 17:3:05.2140,-0.1,-0.32,-0.19
2019-04-04 17:3:05.3050,-0.01,0.14,-0.17
2019-04-04 17:3:05.3950,-0.12,0.15,0.19
2019-04-04 17:3:05.4860,-0.09,0.22,0.31
2019-04-04 17:3:05.5760,0.0,0.04,0.24
2019-04-04 17:3:05.6670,0.03,-0.26,-0.15
2019-04-04 17:3:05.7570,0.12,-0.38,-0.46
2019-04-04 17:3:05.8480,0.15,0.05,-0.13
2019-04-04 17:3:05.9500,-0.07,0.17,0.12
2019-04-04 17:3:06.0420,-0.14,0.22,0.27
2019-04-04 17:3:06.1200,0.01,0.13,0.21
2019-04-04 17:3:06.2100,-0.04,-0.04,-0.17
2019-04-04 17:3:06.3010,-0.04,-0.21,-0.26
2019-04-04 17:3:06.3910,-0.05,0.06,-0.23
2019-04-04 17:3:06.4820,-0.12,0.13,0.25
2019-04-04 17:3:06.5720,-0.0,0.18,0.32
2019-04-04 17:3:06.6630,0.07,-0.06,0.14
2019-04-04 17:3:06.7530,0.09,-0.23,-0.2
2019-04-04 17:3:06.8530,0.12,-0.18,-0.4
2019-04-04 17:3:06.9520,0.08,-0.05,0.02
2019-04-04 17:3:07.0250,-0.03,0.19,-0.01
2019-04-04 17:3:07.1160,-0.01,0.26,0.31
2019-04-04 17:3:07.2060,0.04,0.11,0.2
2019-04-04 17:3:07.2970,-0.02,-0.07,-0.11
2019-04-04 17:3:07.3870,0.02,-0.22,-0.21
2019-04-04 17:3:07.4780,0.02,0.02,-0.21
2019-04-04 17:3:07.5680,-0.21,0.15,0.09
2019-04-04 17:3:07.6590,-0.06,0.31,0.28
2019-04-04 17:3:07.7570,0.02,0.02,0.34
2019-04-04 17:3:07.8580,-0.08,-0.35,-0.1
2019-04-04 17:3:07.9310,0.08,-0.48,-0.47
2019-04-04 17:3:08.0210,0.08,0.04,-0.25
2019-04-04 17:3:08.1120,-0.07,0.22,0.16
2019-04-04 17:3:08.2020,-0.06,0.31,0.33
2019-04-04 17:3:08.2930,0.07,0.12,0.2
2019-04-04 17:3:08.3830,-0.08,-0.14,-0.04
2019-04-04 17:3:08.4740,-0.09,-0.24,-0.21
2019-04-04 17:3:08.5660,-0.0,0.02,-0.17
2019-04-04 17:3:08.6570,-0.03,0.16,0.03
2019-04-04 17:3:08.7660,-0.06,0.26,0.3
2019-04-04 17:3:08.8360,-0.0,0.02,0.16
2019-04-04 17:3:08.9270,0.09,-0.27,-0.1
2019-04-04 17:3:09.0170,0.12,-0.33,-0.5
2019-04-04 17:3:09.1080,0.08,0.07,-0.18
2019-04-04 17:3:09.1990,-0.15,0.21,0.17
2019-04-04 17:3:09.2890,-0.08,0.33,0.33
2019-04-04 17:3:09.3800,0.04,0.1,0.22
2019-04-04 17:3:09.4700,0.02,-0.15,-0.19
2019-04-04 17:3:09.5690,-0.03,-0.18,-0.44
2019-04-04 17:3:09.6700,-0.07,-0.06,-0.03
2019-04-04 17:3:09.7420,-0.09,0.26,0.13
2019-04-04 17:3:09.8330,-0.03,0.22,0.32
2019-04-04 17:3:09.9230,0.06,-0.01,0.17
2019-04-04 17:3:10.0140,0.09,-0.24,-0.21
2019-04-04 17:3:10.1040,0.05,-0.18,-0.36
2019-04-04 17:3:10.1950,0.09,0.0,0.07
2019-04-04 17:3:10.2850,-0.07,0.13,0.05
2019-04-04 17:3:10.3760,-0.09,0.18,0.25
2019-04-04 17:3:10.4750,-0.01,0.08,0.25
2019-04-04 17:3:10.5700,-0.09,-0.15,-0.17
2019-04-04 17:3:10.6470,-0.06,-0.17,-0.29
2019-04-04 17:3:10.7380,-0.04,0.02,-0.05
2019-04-04 17:3:10.8290,-0.08,0.14,0.07
2019-04-04 17:3:10.9190,-0.02,0.27,0.29
2019-04-04 17:3:11.0100,-0.03,0.0,0.3
2019-04-04 17:3:11.1000,-0.03,-0.24,-0.2
2019-04-04 17:3:11.1910,0.04,-0.25,-0.46
2019-04-04 17:3:11.2820,0.1,0.03,-0.03
2019-04-04 17:3:11.3790,-0.16,0.19,0.15
2019-04-04 17:3:11.4870,-0.15,0.28,0.32
2019-04-04 17:3:11.5530,0.03,0.02,0.22
2019-04-04 17:3:11.6440,-0.01,-0.2,-0.15
2019-04-04 17:3:11.7340,-0.02,-0.19,-0.45
2019-04-04 17:3:11.8250,-0.04,0.0,0.01
2019-04-04 17:3:11.9150,-0.01,0.27,0.2
2019-04-04 17:3:12.0060,-0.05,0.17,0.36
2019-04-04 17:3:12.0960,0.03,-0.04,0.03
2019-04-04 17:3:12.1870,0.03,-0.24,-0.26
2019-04-04 17:3:12.2860,0.1,-0.14,-0.41
2019-04-04 17:3:12.3820,-0.01,-0.05,0.06
2019-04-04 17:3:12.4590,-0.09,0.25,0.2
2019-04-04 17:3:12.5490,-0.01,0.21,0.32
2019-04-04 17:3:12.6400,0.1,0.02,0.09
2019-04-04 17:3:12.7300,0.05,-0.15,-0.35
2019-04-04 17:3:12.8210,-0.02,-0.1,-0.38
2019-04-04 17:3:12.9110,-0.11,-0.13,0.02
2019-04-04 17:3:13.0020,-0.08,0.28,0.2
2019-04-04 17:3:13.0940,-0.03,0.16,0.32
2019-04-04 17:3:13.1870,0.08,-0.12,0.07
2019-04-04 17:3:13.2930,0.14,-0.19,-0.32
2019-04-04 17:3:13.3640,0.15,-0.02,-0.35
2019-04-04 17:3:13.4550,-0.02,-0.1,0.04
2019-04-04 17:3:13.5450,-0.06,0.25,0.08
2019-04-04 17:3:13.6360,-0.13,0.24,0.3
2019-04-04 17:3:13.7260,0.0,0.03,0.17
2019-04-04 17:3:13.8170,0.1,-0.22,-0.24
2019-04-04 17:3:13.9070,0.0,0.06,-0.53
2019-04-04 17:3:13.9980,-0.09,-0.08,-0.02
2019-04-04 17:3:14.0980,-0.09,0.2,0.1
2019-04-04 17:3:14.1940,-0.12,0.14,0.4
2019-04-04 17:3:14.2700,-0.04,-0.1,0.14
2019-04-04 17:3:14.3600,0.2,-0.25,-0.19
2019-04-04 17:3:14.4510,0.02,0.01,-0.32
2019-04-04 17:3:14.5420,0.03,0.03,-0.01
2019-04-04 17:3:14.6320,-0.02,0.2,0.1
2019-04-04 17:3:14.7230,0.04,0.1,0.25
2019-04-04 17:3:14.8130,0.05,0.09,0.07
2019-04-04 17:3:14.9040,-0.02,0.05,-0.2
2019-04-04 17:3:15.0000,-0.08,-0.02,-0.34
2019-04-04 17:3:15.0990,-0.1,0.08,-0.21
2019-04-04 17:3:15.1750,0.01,0.14,0.03
2019-04-04 17:3:15.2660,0.04,0.1,0.2
2019-04-04 17:3:15.3570,0.0,0.08,0.1
2019-04-04 17:3:15.4470,-0.0,-0.05,-0.11
2019-04-04 17:3:15.5370,0.01,-0.06,-0.27
2019-04-04 17:3:15.6280,0.07,0.14,-0.17
2019-04-04 17:3:15.7190,0.02,0.15,-0.03
2019-04-04 17:3:15.8090,0.03,0.19,0.03
2019-04-04 17:3:15.9090,-0.01,0.18,-0.01
2019-04-04 17:3:16.0030,0.12,-0.0,0.01
2019-04-04 17:3:16.0810,-0.04,0.11,-0.11
2019-04-04 17:3:16.1720,-0.02,0.02,0.01
2019-04-04 17:3:16.2620,-0.05,-0.02,-0.05
2019-04-04 17:3:16.3530,-0.03,0.04,0.0
2019-04-04 17:3:16.4430,-0.02,0.01,-0.01
2019-04-04 17:3:16.5340,-0.03,0.03,-0.02
2019-04-04 17:3:16.6240,0.02,0.03,0.02
2019-04-04 17:3:16.7170,-0.02,0.04,-0.05
2019-04-04 17:3:16.8110,-0.01,-0.01,0.04
2019-04-04 17:3:16.9120,-0.02,-0.01,-0.0
2019-04-04 17:3:16.9860,0.0,-0.0,-0.02
2019-04-04 17:3:17.0770,0.02,0.0,0.0
2019-04-04 17:3:17.1680,0.01,0.01,0.01
2019-04-04 17:3:17.2580,0.01,0.0,-0.0
2019-04-04 17:3:17.3490,0.0,0.01,-0.0
2019-04-04 17:3:17.4390,0.01,0.01,0.02
2019-04-04 17:3:17.5300,-0.0,-0.0,-0.01
2019-04-04 17:3:17.6210,-0.01,-0.02,0.01
2019-04-04 17:3:17.7150,-0.03,-0.01,0.0
2019-04-04 17:3:17.8220,-0.01,-0.0,0.04
2019-04-04 17:3:17.8920,0.01,0.01,0.01
2019-04-04 17:3:17.9830,0.01,-0.0,0.01
2019-04-04 17:3:18.0730,-0.0,0.0,-0.01
2019-04-04 17:3:18.1640,0.01,-0.01,0.0
2019-04-04 17:3:18.2540,-0.0,0.0,-0.01
2019-04-04 17:3:18.3450,0.0,0.0,0.01
2019-04-04 17:3:18.4350,-0.0,-0.0,-0.0
2019-04-04 17:3:18.5260,-0.02,-0.02,-0.01
2019-04-04 17:3:18.6240,-0.01,-0.01,0.0
2019-04-04 17:3:18.7270,-0.01,0.0,0.0
2019-04-04 17:3:18.7980,0.0,-0.01,0.02
2019-04-04 17:3:18.8880,0.01,0.01,-0.02
2019-04-04 17:3:18.9790,0.02,0.0,-0.01
2019-04-04 17:3:19.0690,-0.0,0.0,-0.04
2019-04-04 17:3:19.1600,-0.01,-0.02,0.02
2019-04-04 17:3:19.2500,-0.02,0.0,-0.02
2019-04-04 17:3:19.3410,0.01,-0.02,0.03
2019-04-04 17:3:19.4320,0.0,-0.02,0.01
2019-04-04 17:3:19.5340,-0.01,-0.01,-0.0
2019-04-04 17:3:19.6300,0.0,-0.01,0.02
2019-04-04 17:3:19.7030,0.01,-0.02,0.04
2019-04-04 17:3:19.7940,-0.02,-0.01,0.11
