time,ax,ay,az
22.699,-0.01,0.04,0.04
22.789,-0.01,0.04,0.04
22.88,-0.01,0.04,0.04
22.97,-0.01,0.04,0.04
23.061,-0.01,0.04,0.04
23.152,-0.01,0.04,0.04
23.242,-0.01,0.04,0.04
23.338,-0.01,0.04,0.04
23.438,-0.01,0.04,0.04
23.536,-0.01,0.04,0.04
23.604,-0.01,0.04,0.04
23.695,-0.01,0.04,0.04
23.785,-0.01,0.04,0.04
23.876,-0.01,0.04,0.04
23.967,-0.01,0.04,0.04
24.057,-0.01,0.04,0.04
24.148,-0.01,0.04,0.04
24.244,-0.01,0.04,0.04
24.344,-0.01,0.04,0.04
24.442,-0.01,0.04,0.04
24.51,-0.01,0.04,0.04
24.6,-0.01,0.04,0.04
24.691,-0.01,0.04,0.04
24.782,-0.01,0.04,0.04
24.872,-0.01,0.04,0.04
24.963,-0.01,0.04,0.04
25.053,-0.01,0.04,0.04
25.15,-0.01,0.04,0.04
25.249,-0.01,0.04,0.04
25.347,-0.01,0.04,0.04
25.416,-0.01,0.04,0.04
25.506,-0.01,0.04,0.04
25.597,-0.01,0.04,0.04
25.687,-0.01,0.04,0.04
25.778,-0.01,0.04,0.04
25.868,-0.01,0.04,0.04
25.959,-0.01,0.04,0.04
26.055,-0.01,0.04,0.04
26.155,-0.01,0.04,0.04
26.253,-0.01,0.04,0.04
26.321,-0.01,0.04,0.04
26.412,-0.01,0.04,0.04
26.502,-0.01,0.04,0.04
26.593,-0.01,0.04,0.04
26.683,-0.01,0.04,0.04
26.774,-0.01,0.04,0.04
26.864,-0.01,0.04,0.04
26.959,-0.01,0.04,0.04
27.059,-0.01,0.04,0.04
27.158,-0.01,0.04,0.04
27.227,-0.01,0.04,0.04
27.317,-0.01,0.04,0.04
27.408,-0.01,0.04,0.04
27.498,-0.01,0.04,0.04
27.59,-0.01,0.04,0.04
27.68,-0.01,0.04,0.04
27.77,-0.01,0.04,0.04
27.865,-0.01,0.04,0.04
