time;gFx;gFy;gFz;TgF
5,703000;0,1915;0,1700;1,2636;1,289
5,715000;0,1158;0,1705;1,2474;1,264
5,723000;0,0777;0,1686;1,1824;1,197
5,733000;0,0508;0,1422;1,1253;1,135
5,743000;0,0313;0,1324;1,0969;1,105
5,757000;0,0308;0,1622;1,0647;1,077
5,763000;0,0161;0,1754;1,0412;1,056
5,792000;0,0445;0,1598;1,0730;1,086
5,793000;0,0752;0,1334;1,1194;1,130
5,794000;0,0933;0,1158;1,1346;1,144
5,802000;0,0880;0,1051;1,1424;1,151
5,813000;0,1241;0,0875;1,1394;1,150
5,823000;0,1388;0,0572;1,1346;1,144
5,842000;0,1363;0,0464;1,1561;1,165
5,843000;0,1114;0,0503;1,1834;1,190
5,868000;0,1178;0,0445;1,2333;1,240
5,869000;0,1153;0,0186;1,2548;1,260
5,872000;0,0997;-0,0098;1,2513;1,255
5,883000;0,0743;-0,0010;1,2127;1,215
5,893000;0,0357;0,0415;1,1106;1,112
5,902000;0,0303;0,0684;0,9953;0,998
5,913000;0,0161;0,0762;0,8986;0,902
5,923000;-0,0098;0,0967;0,8179;0,824
5,941000;-0,0239;0,1349;0,7573;0,770
5,943000;-0,0352;0,1480;0,7290;0,745
5,964000;-0,0318;0,1456;0,7148;0,730
5,966000;-0,0269;0,1300;0,7246;0,737
5,973000;-0,0064;0,1290;0,7446;0,756
5,983000;-0,0010;0,1197;0,7696;0,779
5,992000;-0,0064;0,0909;0,7999;0,805
6,002000;-0,0161;0,0650;0,7818;0,785
6,013000;-0,0151;0,0508;0,7916;0,793
6,022000;-0,0088;0,0474;0,7666;0,768
6,038000;-0,0249;0,0640;0,7769;0,780
6,042000;-0,0440;0,0958;0,8267;0,833
6,053000;-0,0469;0,1041;0,8629;0,870
6,062000;-0,0151;0,1021;0,8477;0,854
6,072000;0,0191;0,0909;0,8003;0,806
6,082000;0,0347;0,0904;0,7657;0,772
6,092000;0,0533;0,0963;0,7583;0,766
6,102000;0,0562;0,1055;0,7642;0,773
6,112000;0,0352;0,1187;0,7710;0,781
6,122000;0,0239;0,1397;0,7984;0,811
6,137000;0,0352;0,1510;0,8463;0,860
6,142000;0,0493;0,1544;0,8707;0,886
6,152000;0,0596;0,1500;0,8932;0,908
6,163000;0,0645;0,1495;0,9342;0,948
6,173000;0,0640;0,1529;0,9645;0,979
6,183000;0,0503;0,1490;1,0051;1,017
6,192000;0,0347;0,1446;1,0148;1,026
6,204000;0,0440;0,1544;1,0085;1,021
6,212000;0,0567;0,1627;1,0080;1,023
6,223000;0,0665;0,1676;1,0031;1,019
6,238000;0,0772;0,1617;1,0158;1,032
6,242000;0,0850;0,1510;1,0363;1,051
6,257000;0,1109;0,1358;1,0598;1,074
6,264000;0,1295;0,1075;1,0847;1,098
6,275000;0,1627;0,0728;1,1131;1,127
6,282000;0,1959;0,0366;1,1614;1,178
6,292000;0,1920;0,0049;1,2357;1,251
6,302000;0,1783;-0,0005;1,3476;1,359
6,312000;0,1617;0,0450;1,4013;1,411
6,322000;0,1779;0,0782;1,3227;1,337
6,336000;0,1862;0,0665;1,2118;1,228
6,342000;0,1891;0,0640;1,0666;1,085
6,353000;0,2277;0,0875;0,9367;0,968
6,362000;0,2639;0,1104;0,9083;0,952
6,372000;0,2702;0,1070;0,9562;0,999
6,382000;0,2267;0,0650;1,0432;1,070
6,392000;0,1666;0,0093;1,1243;1,137
6,402000;0,1075;-0,0415;1,2137;1,219
6,412000;0,0748;-0,0630;1,3080;1,312
6,422000;0,0415;-0,0606;1,3178;1,320
6,437000;0,0195;-0,0562;1,2538;1,255
6,442000;0,0210;-0,0518;1,1966;1,198
6,461000;0,0552;-0,0611;1,0940;1,097
6,462000;0,1158;-0,0264;0,9909;0,998
6,473000;0,1661;0,0024;0,8829;0,898
6,483000;0,1725;0,0059;0,8204;0,838
6,492000;0,1564;-0,0068;0,7959;0,811
6,502000;0,1353;-0,0083;0,8399;0,851
6,513000;0,1285;-0,0235;0,9396;0,949
6,522000;0,1407;-0,0508;1,0354;1,046
6,541000;0,1573;-0,0669;1,0960;1,109
6,542000;0,1676;-0,0640;1,0984;1,113
6,567000;0,1725;-0,0616;1,0486;1,064
6,568000;0,1608;-0,0547;0,9787;0,993
6,572000;0,1285;-0,0708;0,9030;0,915
6,583000;0,1051;-0,0679;0,8824;0,891
6,592000;0,0777;-0,0469;0,8648;0,870
6,602000;0,0718;-0,0288;0,8394;0,843
6,612000;0,0752;0,0024;0,8116;0,815
6,622000;0,0948;0,0205;0,7754;0,781
6,640000;0,0836;0,0308;0,7461;0,751
6,643000;0,0865;0,0371;0,7231;0,729
6,671000;0,0972;0,0674;0,7183;0,728
6,672000;0,0821;0,0919;0,7192;0,730
6,672000;0,0772;0,0943;0,6997;0,710
6,683000;0,0723;0,0992;0,6709;0,682
6,692000;0,0757;0,1236;0,6650;0,681
6,702000;0,0875;0,1432;0,6552;0,676
6,712000;0,0904;0,1461;0,6518;0,674
6,722000;0,0972;0,1588;0,6787;0,704
6,744000;0,1041;0,1622;0,7187;0,744
6,745000;0,1060;0,1573;0,7764;0,799
6,766000;0,1041;0,1344;0,8492;0,866
6,767000;0,1173;0,1339;0,9181;0,935
6,772000;0,1383;0,1182;0,9684;0,985
6,782000;0,1695;0,0938;0,9577;0,977
6,792000;0,1910;0,1060;1,0197;1,043
6,802000;0,1676;0,1124;1,0813;1,100
6,812000;0,1480;0,1090;1,1101;1,125
6,822000;0,1383;0,1217;1,1204;1,135
6,838000;0,1153;0,1319;1,1311;1,145
6,842000;0,0787;0,1207;1,1131;1,122
6,864000;0,0806;0,1153;1,0813;1,090
6,866000;0,0674;0,1119;1,0955;1,103
6,873000;0,0484;0,0992;1,1297;1,135
6,883000;0,0298;0,0860;1,1761;1,180
6,892000;0,0088;0,0845;1,2245;1,227
6,902000;-0,0059;0,0953;1,2513;1,255
6,912000;-0,0029;0,0836;1,2171;1,220
6,922000;0,0142;0,0884;1,1614;1,165
6,938000;0,0186;0,1202;1,1355;1,142
6,944000;-0,0010;0,1256;1,1277;1,135
6,962000;-0,0054;0,1119;1,1580;1,163
6,973000;0,0205;0,0948;1,2059;1,210
6,984000;0,0391;0,0992;1,2201;1,225
6,993000;0,0489;0,0914;1,1868;1,191
7,002000;0,0796;0,0845;1,0945;1,101
7,013000;0,1036;0,0821;0,9953;1,004
7,022000;0,1055;0,0840;0,9010;0,911
7,035000;0,1178;0,0923;0,8448;0,858
7,042000;0,1163;0,0992;0,8517;0,865
7,052000;0,1241;0,0987;0,8971;0,911
7,062000;0,1085;0,0821;0,9381;0,948
7,072000;0,0679;0,0616;0,9660;0,970
7,083000;0,0435;0,0581;0,9792;0,982
7,092000;0,0366;0,0752;0,9963;1,000
7,102000;0,0459;0,0796;1,0031;1,007
7,112000;0,0533;0,0616;0,9743;0,978
7,122000;0,0406;0,0586;0,9230;0,926
7,139000;0,0528;0,0738;0,8565;0,861
7,142000;0,0782;0,0757;0,7823;0,790
7,162000;0,0860;0,0718;0,7207;0,729
7,162000;0,0708;0,0689;0,6919;0,699
7,172000;0,0611;0,0914;0,6938;0,702
7,184000;0,0586;0,1065;0,6997;0,710
7,193000;0,0616;0,1021;0,7158;0,726
7,202000;0,0601;0,1051;0,7466;0,756
7,212000;0,0630;0,1119;0,7525;0,763
7,222000;0,0484;0,1261;0,7368;0,749
7,242000;0,0362;0,1383;0,7207;0,735
7,243000;0,0401;0,1505;0,6894;0,707
7,278000;0,0450;0,1588;0,6523;0,673
7,279000;0,0425;0,1754;0,6459;0,671
7,279000;0,0445;0,2013;0,6606;0,692
7,287000;0,0469;0,2096;0,7153;0,747
7,292000;0,0440;0,2174;0,7828;0,814
7,302000;0,0244;0,2316;0,8609;0,892
7,313000;-0,0024;0,2458;0,9264;0,958
7,322000;-0,0171;0,2595;0,9611;0,996
7,340000;-0,0254;0,2717;0,9577;0,996
7,342000;-0,0147;0,2844;0,9279;0,971
7,370000;0,0039;0,2995;0,9025;0,951
7,371000;0,0298;0,3073;0,8990;0,951
7,372000;0,0386;0,3044;0,9166;0,967
7,383000;0,0191;0,2956;0,9836;1,027
7,392000;0,0195;0,2751;1,0754;1,110
7,402000;0,0205;0,2389;1,1673;1,192
7,412000;0,0249;0,1910;1,2621;1,277
7,422000;0,0445;0,1471;1,3417;1,350
7,439000;0,0904;0,1119;1,3842;1,392
7,442000;0,1358;0,0743;1,3901;1,399
7,462000;0,1744;0,0396;1,3877;1,399
7,463000;0,1950;0,0220;1,4013;1,415
7,472000;0,1920;0,0708;1,4082;1,423
7,487000;0,2121;0,1148;1,3671;1,388
7,493000;0,2253;0,0894;1,2577;1,281
7,503000;0,2409;0,0645;1,1297;1,157
7,513000;0,2350;0,0518;1,0657;1,093
7,523000;0,2028;0,0347;1,1135;1,132
7,543000;0,1832;0,0220;1,2352;1,249
7,544000;0,2174;0,0191;1,3007;1,319
7,577000;0,2375;-0,0059;1,2963;1,318
7,578000;0,2047;-0,0347;1,2411;1,258
7,578000;0,1783;-0,0269;1,2039;1,217
7,582000;0,1862;0,0034;1,1399;1,155
7,592000;0,1940;0,0274;1,0359;1,054
7,602000;0,1871;0,0288;0,9274;0,947
7,612000;0,1779;0,0239;0,8453;0,864
7,623000;0,1529;0,0015;0,8126;0,827
7,640000;0,1241;-0,0166;0,8722;0,881
7,642000;0,0963;-0,0552;0,9777;0,984
7,672000;0,0728;-0,0777;1,1165;1,122
7,673000;0,1002;-0,0806;1,1673;1,174
7,674000;0,0826;-0,0728;1,1565;1,162
7,684000;0,0875;-0,0635;1,0637;1,069
7,692000;0,0855;-0,0454;1,0129;1,018
7,702000;0,0738;-0,0342;0,8785;0,882
7,713000;0,0591;-0,0088;0,7476;0,750
7,722000;0,0635;0,0049;0,7163;0,719
7,744000;0,0669;0,0357;0,6161;0,621
7,745000;0,0381;0,0454;0,5292;0,532
7,777000;-0,0244;0,0635;0,5062;0,511
7,778000;-0,0772;0,0723;0,6034;0,613
7,778000;-0,0884;0,0806;0,6836;0,694
7,782000;-0,0684;0,0728;0,6948;0,702
7,792000;-0,0445;0,0577;0,6718;0,676
7,802000;-0,0362;0,0552;0,6293;0,633
7,813000;-0,0513;0,0596;0,6220;0,627
7,822000;-0,0655;0,1021;0,6347;0,646
7,843000;-0,0537;0,1226;0,6411;0,655
7,845000;-0,0249;0,1427;0,6523;0,668
7,881000;0,0332;0,1608;0,6543;0,675
7,882000;0,0689;0,1583;0,6728;0,695
7,883000;0,0762;0,1471;0,7173;0,736
7,884000;0,0875;0,1524;0,7701;0,790
7,893000;0,1143;0,1471;0,8194;0,840
7,902000;0,1266;0,1324;0,9039;0,922
7,913000;0,1524;0,1222;0,9968;1,016
7,923000;0,1671;0,1187;1,0803;1,100
7,933000;0,1593;0,1202;1,1776;1,194
7,943000;0,1759;0,1251;1,2499;1,268
7,976000;0,1608;0,1153;1,2919;1,307
7,978000;0,1642;0,1173;1,3119;1,327
7,979000;0,1647;0,1358;1,3149;1,332
7,982000;0,1383;0,1397;1,2909;1,306
7,993000;0,1173;0,1143;1,2577;1,268
8,003000;0,1046;0,0953;1,2572;1,265
8,013000;0,0880;0,1231;1,2807;1,290
8,022000;0,0415;0,1534;1,2636;1,274
8,034000;0,0288;0,2228;1,2298;1,250
8,047000;-0,1051;0,1290;1,1907;1,202
8,087000;-0,0689;0,1432;1,1595;1,170
8,088000;-0,0811;0,0992;1,2191;1,226
8,089000;-0,0151;0,0816;1,2978;1,300
8,090000;0,0464;0,0225;1,3481;1,349
8,093000;0,0699;-0,0435;1,4111;1,414
8,102000;0,0381;-0,0704;1,4834;1,486
8,112000;0,0127;-0,0855;1,5123;1,515
8,122000;0,0093;-0,1026;1,4321;1,436
8,133000;0,0225;-0,1036;1,3070;1,311
8,144000;0,0528;-0,0919;1,1903;1,195
8,171000;0,0772;-0,0694;1,0989;1,104
8,172000;0,0762;-0,0518;1,0002;1,004
8,173000;0,0801;-0,0406;0,9059;0,910
8,183000;0,0772;-0,0269;0,8272;0,831
8,193000;0,0562;-0,0029;0,7280;0,730
8,203000;0,0005;0,0020;0,7402;0,740
8,213000;-0,0215;0,0083;0,7920;0,792
8,223000;-0,0303;-0,0010;0,8038;0,804
8,233000;-0,0093;0,0010;0,7686;0,769
8,242000;0,0254;-0,0020;0,7324;0,733
8,283000;0,0239;-0,0220;0,7368;0,738
8,283000;-0,0020;-0,0127;0,7500;0,750
8,284000;-0,0112;0,0274;0,7490;0,750
8,284000;-0,0445;0,0352;0,7334;0,736
8,292000;-0,0621;0,0484;0,7085;0,713
8,302000;-0,0660;0,0816;0,6499;0,658
8,312000;-0,0552;0,1031;0,6029;0,614
8,322000;-0,0420;0,1217;0,5966;0,610
8,332000;-0,0337;0,1397;0,5976;0,615
8,343000;-0,0200;0,1480;0,6005;0,619
8,369000;-0,0078;0,1627;0,6142;0,635
8,370000;0,0020;0,1642;0,6528;0,673
8,372000;0,0298;0,1559;0,7393;0,756
8,382000;0,0992;0,1212;0,8619;0,876
8,392000;0,1652;-0,0450;0,8448;0,862
8,402000;0,3108;0,1705;0,8907;0,959
8,412000;0,1016;0,0645;0,9689;0,976
8,422000;0,0591;0,1104;1,0359;1,043
8,432000;-0,0122;0,1637;1,1087;1,121
8,447000;-0,0029;0,1627;1,0999;1,112
8,475000;0,0117;0,1368;1,0398;1,049
8,476000;0,0337;0,1324;0,9567;0,966
8,476000;0,0376;0,1710;0,8893;0,906
8,482000;0,0156;0,2096;0,8556;0,881
8,492000;-0,0059;0,2116;0,8438;0,870
8,502000;0,0049;0,2228;0,9249;0,951
8,512000;0,0386;0,2296;1,0642;1,089
8,522000;0,0645;0,2072;1,1717;1,192
8,532000;0,0782;0,1612;1,1971;1,210
8,543000;0,0591;0,1134;1,2093;1,216
8,570000;0,0498;0,0684;1,2577;1,261
8,570000;0,0533;0,0591;1,3285;1,331
8,572000;0,0518;0,1031;1,3745;1,379
8,582000;0,0713;0,1285;1,3070;1,315
8,592000;0,1212;0,1212;1,1932;1,205
8,602000;0,1769;0,1065;1,1155;1,134
8,612000;0,2106;0,0958;1,1492;1,172
8,622000;0,2091;0,1109;1,2465;1,269
8,632000;0,1852;0,1026;1,3183;1,335
8,643000;0,1285;0,0762;1,3232;1,332
8,683000;0,0816;0,0567;1,2802;1,284
8,684000;0,0410;0,0366;1,2215;1,223
8,684000;0,0430;0,0254;1,1546;1,156
8,684000;0,0860;0,0230;1,0808;1,084
8,692000;0,1334;0,0239;1,0144;1,023
8,702000;0,1603;0,0147;0,9802;0,993
8,712000;0,1754;0,0068;0,9577;0,974
8,722000;0,1583;-0,0005;0,9494;0,962
8,733000;0,1212;-0,0151;1,0178;1,025
8,743000;0,0948;-0,0347;1,0974;1,102
8,773000;0,0953;-0,0450;1,1067;1,112
8,775000;0,0836;-0,0376;1,0544;1,058
8,776000;0,0645;-0,0259;0,9719;0,974
8,783000;0,0469;-0,0064;0,8810;0,882
8,793000;0,0533;0,0200;0,7940;0,796
8,803000;0,0694;0,0386;0,6982;0,703
8,813000;0,0708;0,0674;0,6425;0,650
8,823000;0,0249;0,0801;0,6543;0,660
8,833000;-0,0513;0,0826;0,7373;0,744
8,845000;-0,0645;0,0816;0,7603;0,767
8,872000;-0,0450;0,0884;0,7158;0,723
8,873000;-0,0533;0,0982;0,6616;0,671
8,873000;-0,0508;0,1060;0,6342;0,645
8,883000;-0,0401;0,1173;0,6249;0,637
8,893000;-0,0181;0,1422;0,6205;0,637
8,903000;-0,0098;0,1583;0,5990;0,620
8,913000;-0,0044;0,1642;0,5902;0,613
8,923000;-0,0044;0,1813;0,6000;0,627
8,933000;0,0205;0,2023;0,6381;0,670
8,944000;0,0415;0,2101;0,6904;0,723
8,977000;0,0606;0,2077;0,7437;0,774
8,978000;0,0748;0,2042;0,7828;0,812
8,979000;0,0928;0,2062;0,8101;0,841
8,983000;0,0943;0,2091;0,8272;0,858
8,993000;0,0928;0,2145;0,8526;0,884
9,003000;0,1094;0,2218;0,8634;0,898
9,013000;0,1236;0,2272;0,8829;0,920
9,023000;0,1251;0,2213;0,9152;0,950
9,033000;0,1173;0,2057;0,9709;0,999
9,044000;0,1187;0,1910;1,0461;1,070
9,078000;0,1036;0,1783;1,1639;1,182
9,079000;0,0650;0,1823;1,2352;1,250
9,080000;0,0239;0,1759;1,2636;1,276
9,083000;-0,0117;0,1754;1,2411;1,253
9,093000;-0,0083;0,1857;1,2000;1,214
9,103000;0,0059;0,1788;1,1644;1,178
9,113000;0,0083;0,1441;1,1536;1,163
9,123000;-0,0083;0,0845;1,2440;1,247
9,133000;-0,0308;0,0694;1,3706;1,373
9,146000;-0,0982;0,1202;1,4570;1,465
9,179000;-0,1564;0,1593;1,4292;1,447
9,181000;-0,1598;0,1896;1,2860;1,310
9,181000;-0,1388;0,2316;1,1463;1,178
9,182000;-0,1231;0,2624;1,0789;1,117
9,193000;-0,0919;0,2702;1,1292;1,165
9,204000;-0,0215;0,2487;1,2044;1,230
9,213000;0,0689;0,1940;1,2523;1,269
9,222000;0,1329;0,1344;1,3036;1,317
9,233000;0,1256;0,0415;1,3593;1,366
9,245000;0,1060;-0,0445;1,3662;1,371
9,262000;0,0640;-0,1046;1,3320;1,338
9,262000;0,0655;-0,1187;1,2934;1,300
9,272000;0,1104;-0,1134;1,2513;1,261
9,282000;0,1466;-0,1226;1,2166;1,232
9,292000;0,1588;-0,1471;1,2406;1,259
9,303000;0,1515;-0,1749;1,2821;1,303
9,313000;0,1187;-0,1920;1,3569;1,376
9,323000;0,0552;-0,2189;1,3945;1,413
9,333000;0,0186;-0,2389;1,3847;1,405
9,345000;0,0054;-0,2326;1,2899;1,311
9,374000;0,0034;-0,2140;1,1785;1,198
9,375000;0,0518;-0,1700;1,0813;1,096
9,375000;0,1046;-0,1217;0,9992;1,012
9,382000;0,0586;-0,1031;0,9523;0,960
9,392000;0,0269;-0,0616;0,8277;0,830
9,404000;0,0127;-0,0274;0,7095;0,710
9,412000;-0,0264;-0,0088;0,7178;0,718
9,422000;-0,0508;-0,0088;0,7363;0,738
9,432000;-0,0269;0,0166;0,6929;0,694
9,442000;0,0107;0,0493;0,6078;0,610
9,457000;0,0811;0,0914;0,5785;0,591
9,462000;0,1383;0,1305;0,6000;0,629
9,472000;0,1182;0,1305;0,6352;0,659
9,482000;0,0591;0,1011;0,6875;0,697
9,492000;0,0200;0,0640;0,7476;0,751
9,502000;0,0137;0,0498;0,7906;0,792
9,512000;0,0225;0,0464;0,8096;0,811
9,522000;0,0498;0,0176;0,8111;0,813
9,532000;0,0953;-0,0181;0,8047;0,811
9,542000;0,1691;-0,0127;0,8194;0,837
9,561000;0,1705;-0,0151;0,8775;0,894
9,562000;0,1564;-0,0454;0,9220;0,936
9,572000;0,1876;-0,0728;0,9504;0,971
9,582000;0,2218;-0,0904;0,9591;0,989
9,592000;0,1964;-0,1153;0,9777;1,004
9,602000;0,1324;-0,1158;0,9948;1,010
9,612000;0,1236;-0,0684;0,8907;0,902
9,622000;0,1500;-0,0371;0,7192;0,736
9,632000;0,1432;-0,0318;0,6313;0,648
9,642000;0,1730;-0,0127;0,6635;0,686
9,658000;0,1686;-0,0156;0,7637;0,782
9,662000;0,1324;-0,0068;0,8473;0,858
9,672000;0,0826;0,0200;0,8815;0,886
9,682000;0,0591;0,0875;0,7881;0,795
9,692000;0,0410;0,1564;0,6523;0,672
9,702000;0,0616;0,1935;0,5443;0,581
9,712000;0,1349;0,1896;0,5795;0,624
9,722000;0,2204;0,1520;0,7940;0,838
9,732000;0,2233;0,1109;1,1561;1,183
9,742000;0,1671;0,0923;1,4267;1,439
9,760000;0,0904;0,0562;1,5005;1,504
9,763000;-0,0303;0,0103;1,4605;1,461
9,773000;-0,1236;-0,0484;1,5064;1,512
9,783000;0,0088;0,0806;1,3637;1,366
9,793000;0,0528;0,1715;1,3261;1,338
9,802000;0,0708;0,1998;1,2054;1,224
9,813000;0,0757;0,1867;1,1238;1,142
9,822000;0,0708;0,1446;1,0222;1,035
9,832000;0,0826;0,1134;0,9059;0,917
9,842000;0,0889;0,0782;0,8590;0,867
9,858000;0,1016;0,0445;0,9381;0,945
9,862000;0,1060;-0,0010;1,0964;1,102
9,872000;0,0909;-0,0484;1,2670;1,271
9,882000;0,0567;-0,0953;1,3676;1,372
9,892000;0,0269;-0,1290;1,3671;1,373
9,903000;0,0474;-0,1207;1,2728;1,279
9,913000;0,1016;-0,0743;1,1077;1,115
9,922000;0,1344;-0,0176;0,9376;0,947
9,932000;0,1994;0,0088;0,8399;0,863
9,945000;0,2306;0,0181;0,8258;0,858
9,973000;0,1896;0,0142;0,8331;0,855
9,974000;0,1187;-0,0186;0,8580;0,866
9,975000;0,0547;-0,0547;0,8619;0,865
9,982000;0,0112;-0,0708;0,8673;0,870
9,992000;-0,0215;-0,0894;0,8805;0,885
10,003000;-0,0147;-0,0713;0,8570;0,860
10,012000;0,0298;-0,0381;0,8116;0,813
10,023000;0,0655;-0,0098;0,8199;0,823
10,032000;0,0469;-0,0059;0,8375;0,839
10,043000;0,0318;-0,0205;0,8600;0,861
10,064000;0,0396;-0,0191;0,8399;0,841
10,065000;0,0425;-0,0020;0,7784;0,780
10,073000;0,0054;0,0093;0,7315;0,732
10,083000;-0,0391;0,0015;0,7393;0,740
10,092000;-0,0708;-0,0283;0,7808;0,785
10,103000;-0,1094;-0,0713;0,8277;0,838
10,113000;-0,1397;-0,0909;0,8722;0,888
10,123000;-0,1173;-0,0860;0,9264;0,938
10,133000;-0,0454;-0,0572;1,0534;1,056
10,142000;0,0235;-0,0332;1,2264;1,227
10,171000;0,0694;-0,0244;1,3261;1,328
10,172000;0,0733;-0,0210;1,3339;1,336
10,172000;0,0542;-0,0107;1,2846;1,286
10,182000;0,0210;0,0122;1,2132;1,213
10,192000;0,0088;0,0386;1,1907;1,191
10,203000;0,0420;0,0621;1,1693;1,172
10,212000;0,0572;0,0704;1,0740;1,078
10,223000;-0,0005;0,0762;1,0124;1,015
10,232000;-0,0997;0,0679;0,9973;1,005
10,242000;-0,1994;0,0723;1,0158;1,038
10,269000;-0,2726;0,0679;1,0789;1,115
10,269000;-0,3088;0,0425;1,1394;1,181
10,272000;-0,2736;0,0562;1,1844;1,217
10,282000;-0,1886;0,1051;1,2083;1,227
10,292000;-0,0557;0,1554;1,2074;1,219
10,304000;0,0577;0,2077;1,1370;1,157
10,312000;0,0953;0,2551;1,0168;1,053
10,322000;0,0244;0,2863;1,0202;1,060
10,333000;-0,1036;0,2238;1,1898;1,215
10,342000;-0,2013;0,1031;1,2416;1,262
10,368000;-0,2770;0,0127;1,1766;1,209
10,369000;-0,2634;-0,0020;1,1370;1,167
10,378000;-0,1681;0,0352;1,0495;1,063
10,383000;-0,0078;0,0293;0,9264;0,927
10,393000;0,0630;0,0313;0,7383;0,742
10,404000;-0,0137;0,0713;0,6552;0,659
10,413000;-0,0660;0,0919;0,7955;0,803
10,423000;-0,0313;0,0601;1,1688;1,171
10,433000;-0,0166;0,0244;1,3642;1,365
10,447000;-0,0777;-0,0132;1,3256;1,328
10,454000;-0,1471;-0,0235;1,1018;1,112
10,474000;-0,1451;-0,0274;0,7837;0,798
10,476000;-0,1339;-0,0166;0,5541;0,570
10,483000;-0,1207;0,0303;0,5507;0,565
10,492000;-0,1564;0,1090;0,7095;0,735
10,504000;-0,1695;0,1344;0,9118;0,937
10,513000;-0,1568;0,1060;1,0437;1,061
10,523000;-0,1036;0,0220;1,0901;1,095
10,533000;-0,1065;0,0537;1,1048;1,111
10,546000;-0,1060;0,1466;1,0730;1,088
10,554000;-0,1593;0,1573;0,9645;0,990
10,573000;-0,1959;0,1334;0,8365;0,869
10,575000;-0,1666;0,1373;0,7500;0,780
10,582000;-0,1857;0,1324;0,6953;0,732
10,593000;-0,2321;0,1099;0,6855;0,732
10,603000;-0,2077;0,1104;0,7114;0,749
10,613000;-0,1270;0,1270;0,7647;0,786
10,623000;-0,0425;0,1417;0,8350;0,848
10,633000;-0,0181;0,1485;0,8590;0,872
10,643000;-0,0523;0,1510;0,8145;0,830
10,653000;-0,0865;0,1627;0,7666;0,788
10,670000;-0,1217;0,1852;0,7930;0,823
10,672000;-0,1319;0,2248;0,8912;0,929
10,682000;-0,1730;0,2028;1,0422;1,076
10,692000;-0,1974;0,1373;1,0950;1,121
10,703000;-0,1363;0,1178;0,8917;0,910
10,712000;-0,0938;0,1290;0,8673;0,882
10,723000;-0,0347;0,1666;0,9479;0,963
10,733000;0,0713;0,2199;0,8907;0,920
10,743000;0,1725;0,2634;0,8287;0,886
10,753000;0,2121;0,2707;0,8775;0,943
10,772000;0,1681;0,2467;1,0031;1,047
10,773000;0,0347;0,2101;1,1697;1,189
10,783000;-0,1251;0,1642;1,3427;1,358
10,793000;-0,2277;0,1173;1,4048;1,428
10,803000;-0,2282;0,0792;1,3803;1,401
10,813000;-0,1793;0,0650;1,2298;1,245
10,823000;-0,1500;0,0635;1,0676;1,080
10,833000;-0,0650;0,1080;0,9010;0,910
10,843000;0,3914;0,1832;0,5292;0,683
10,853000;-0,0752;0,2257;0,9992;1,027
10,863000;-0,0362;0,3186;0,8590;0,917
10,872000;-0,1266;0,2922;0,8903;0,945
10,882000;-0,1896;0,2551;0,9264;0,979
10,892000;-0,1353;0,2228;0,9186;0,955
10,903000;-0,0313;0,1779;0,9943;1,011
10,912000;-0,0171;0,1573;1,0017;1,014
10,922000;-0,0596;0,1490;1,0012;1,014
10,933000;-0,1349;0,1236;0,9381;0,956
10,943000;-0,2072;0,1090;0,8629;0,894
10,953000;-0,2619;0,1075;0,8199;0,867
10,962000;-0,2257;0,1480;0,8272;0,870
10,973000;-0,1241;0,1989;0,8732;0,904
10,982000;-0,0205;0,2350;0,9176;0,947
10,993000;0,0528;0,2531;0,9161;0,952
11,003000;0,0743;0,2438;0,8795;0,916
11,013000;0,0757;0,2213;0,9093;0,939
11,022000;0,0699;0,2091;1,0070;1,031
11,033000;0,0498;0,1925;1,1028;1,121
11,043000;0,0166;0,1793;1,1517;1,166
11,053000;-0,0283;0,1700;1,1184;1,132
11,063000;-0,0503;0,1676;1,0495;1,064
11,073000;-0,0757;0,1534;0,9684;0,983
11,083000;-0,1031;0,1466;0,9347;0,952
11,093000;-0,1007;0,1608;0,9235;0,943
11,102000;-0,0733;0,1925;0,9655;0,987
11,112000;-0,0391;0,2345;1,0266;1,054
11,122000;-0,0098;0,2565;1,0637;1,094
11,132000;0,0112;0,2634;1,0491;1,082
11,142000;0,0064;0,2551;0,9963;1,028
11,152000;-0,0073;0,2433;0,9230;0,955
11,162000;-0,0313;0,2345;0,8790;0,910
11,172000;-0,0435;0,2223;0,8863;0,915
11,182000;-0,0762;0,1950;0,9357;0,959
11,192000;-0,1226;0,1661;0,9992;1,020
11,202000;-0,1397;0,1505;1,0495;1,069
11,212000;-0,1363;0,1583;1,0784;1,098
11,222000;-0,1241;0,1744;1,0828;1,104
11,232000;-0,0928;0,1969;1,0437;1,066
11,243000;-0,0660;0,2086;0,9762;1,000
11,252000;-0,0611;0,1974;0,8966;0,920
11,263000;-0,0757;0,1774;0,8365;0,858
11,273000;-0,1060;0,1676;0,8253;0,849
11,283000;-0,1324;0,1705;0,8766;0,903
11,293000;-0,1456;0,1764;0,9557;0,983
11,302000;-0,1461;0,1744;1,0197;1,045
11,312000;-0,1217;0,1798;1,0637;1,086
11,323000;-0,0728;0,1827;1,0691;1,087
11,332000;-0,0450;0,1857;1,0378;1,055
11,342000;-0,0454;0,1764;1,0105;1,027
11,352000;-0,0655;0,1622;0,9767;0,992
11,362000;-0,0933;0,1534;0,9508;0,968
11,372000;-0,1153;0,1520;0,9249;0,944
11,382000;-0,1314;0,1695;0,9157;0,940
11,392000;-0,1285;0,1896;0,9225;0,951
