time;ax;ay;az;aT
11,507000;-1,1401;1,6252;0,4729;2,041
11,508000;-0,7144;-0,6600;-2,6046;2,780
11,510000;1,0980;5,4801;-0,5442;5,615
11,514000;-2,9672;-4,9703;-1,9552;6,110
11,519000;0,9902;-0,6861;4,3459;4,510
11,522000;0,3648;2,6476;6,2470;6,795
11,526000;1,4562;-3,6405;0,3489;3,936
11,529000;3,3802;3,2995;-1,2784;4,894
11,533000;-2,1561;4,8329;-7,2869;9,006
11,538000;0,1389;-3,3310;-3,2127;4,630
11,542000;2,1112;4,6008;4,4097;6,713
11,545000;-6,7096;-4,7422;4,7873;9,509
11,549000;4,8557;0,6119;4,6279;6,736
11,553000;-7,0843;-1,1628;-4,0136;8,225
11,557000;-1,4734;2,3265;-1,6534;3,212
11,561000;3,9214;-2,1243;-4,6269;6,426
11,565000;-5,5838;-1,4753;-0,3656;5,787
11,569000;2,6530;3,5899;1,4325;4,688
11,573000;-3,9177;-3,7322;1,4275;5,596
11,577000;0,3228;5,1480;7,8634;9,404
11,581000;-1,2501;-2,8231;-2,2590;3,826
11,586000;1,8364;3,0075;-2,4668;4,301
11,589000;6,1830;1,9701;-1,1141;6,584
11,593000;-3,2280;-3,5811;-3,0029;5,680
11,597000;1,7000;5,1959;11,5142;12,746
11,603000;-0,2978;-4,5236;1,4373;4,756
11,605000;0,0362;4,5306;2,0648;4,979
11,610000;2,2551;3,2451;-3,4826;5,267
11,613000;-3,0641;-4,0778;-3,5808;6,232
11,619000;0,3719;3,0440;0,8128;3,173
11,622000;-1,3998;1,3486;-1,3710;2,379
11,626000;-0,6177;-1,5135;-0,2963;1,661
11,629000;-2,0952;-2,4854;0,9369;3,383
11,633000;3,5705;-0,2034;-4,3995;5,670
11,641000;0,7876;4,6783;4,3242;6,419
11,644000;-2,2496;-1,2827;-3,4228;4,292
11,649000;-1,7283;2,8884;8,1665;8,833
11,652000;0,0461;-2,5261;0,2693;2,541
11,653000;-0,1879;1,2899;-3,0919;3,355
11,658000;1,8105;1,0272;-1,5071;2,570
11,661000;-2,2742;-2,5923;-1,9195;3,947
11,665000;-0,8687;0,6362;-1,0423;1,499
11,671000;-0,7053;0,2271;3,6316;3,706
11,673000;-2,4316;-3,0180;2,2074;4,460
11,677000;4,3831;2,0742;-0,7455;4,906
11,681000;-6,5785;-4,2243;-2,0790;8,090
11,686000;-6,5691;-4,2084;-2,0746;8,073
11,689000;-1,9595;-5,8887;-9,4456;11,302
11,693000;2,7271;-1,9836;-0,4029;3,396
11,697000;-1,0619;1,5048;3,0256;3,542
11,701000;1,7481;-10,1570;4,1836;11,123
11,705000;1,7708;-10,1508;4,1769;11,118
11,710000;2,1123;-3,4581;-5,3947;6,747
11,713000;-6,5881;1,2782;-10,6297;12,571
11,716000;1,1149;1,6075;-10,4803;10,661
11,720000;-5,6173;-1,3668;-7,6394;9,580
11,727000;-5,6440;-1,3540;-7,6276;9,585
11,728000;3,9358;-2,9150;8,6086;9,904
11,733000;-3,0862;1,9735;5,4057;6,530
11,737000;0,8040;1,6097;-4,1593;4,532
11,740000;-0,9099;2,3470;-11,6897;11,958
11,744000;-0,9867;-1,3751;-7,5002;7,689
11,748000;1,9974;1,9757;5,2659;5,968
11,757000;3,7546;-3,2428;6,3546;8,062
11,758000;-5,0520;4,7589;14,6017;16,167
11,760000;2,8697;1,9347;3,0644;4,623
11,764000;-0,8174;-0,8913;-2,0960;2,420
11,768000;7,2717;2,0590;-3,2703;8,235
11,772000;-3,1554;-1,9022;-6,4379;7,418
11,778000;2,5442;1,1686;-5,3680;6,054
11,779000;-1,2658;-2,3621;-0,6889;2,767
11,783000;0,9316;1,4504;3,1678;3,606
11,787000;2,5030;-0,3523;3,4634;4,288
11,792000;-2,0122;-1,0749;6,2169;6,622
11,795000;2,6560;-5,8898;-1,0606;6,547
11,799000;-1,8578;2,1182;-8,0146;8,495
11,804000;3,3582;2,1507;-4,4976;6,011
11,807000;-5,0116;-4,8100;-1,6102;7,131
11,812000;2,5145;4,7240;3,0411;6,155
11,816000;-0,9785;-1,7177;8,2243;8,459
11,820000;2,4109;3,1605;-1,7104;4,327
11,824000;0,7788;3,1896;0,7419;3,366
11,828000;1,6638;-6,7757;-2,1573;7,303
11,831000;-3,6955;4,7151;0,5591;6,017
11,837000;0,2060;-5,4390;-5,5756;7,792
11,840000;4,6278;5,9475;0,7951;7,578
11,844000;-0,5288;2,7474;2,2420;3,585
11,847000;6,4610;-3,7494;3,6158;8,299
11,851000;0,0073;4,6983;7,9431;9,229
11,856000;-0,0952;1,1918;0,4791;1,288
11,861000;-2,3250;-2,9283;-4,1940;5,619
11,863000;1,9926;5,2345;-1,9158;5,919
11,867000;1,5667;-5,8183;-6,2005;8,646
11,875000;-1,5236;7,3949;-1,8060;7,763
11,876000;-1,4927;-4,5072;0,5921;4,785
11,883000;0,7491;4,3769;6,1952;7,622
11,884000;0,5167;-3,1628;2,3365;3,966
11,888000;4,6022;1,8959;4,3798;6,630
11,891000;1,1950;-1,8682;4,2502;4,794
11,896000;2,5655;-7,8868;-4,7628;9,564
11,899000;2,5974;-7,8563;-4,7535;9,543
11,904000;1,5501;0,0687;-6,1215;6,315
11,907000;4,2664;-0,7593;5,1234;6,710
11,912000;0,3702;4,6057;-5,8171;7,429
11,915000;-1,6176;-6,8419;-3,1221;7,693
11,920000;1,9659;-4,0224;2,9234;5,347
11,923000;1,7468;2,5128;-5,0398;5,896
11,927000;4,6486;-1,4536;0,1629;4,873
11,931000;-0,7895;-0,2570;-1,8144;1,995
11,936000;-2,2976;1,3064;4,4663;5,190
11,939000;2,1349;-3,0195;-3,0913;4,820
11,943000;2,1022;0,8629;6,5261;6,910
11,946000;-4,0647;-2,5735;-2,9835;5,661
11,950000;-3,3682;-1,0624;-1,1318;3,709
11,955000;2,6468;2,1682;0,5796;3,470
11,959000;-0,3611;-3,4768;-2,6505;4,387
11,963000;-0,4148;2,1451;-3,6822;4,282
11,966000;-3,7966;1,3630;-2,9740;5,012
11,971000;-2,2596;-1,4695;-1,0246;2,884
11,974000;-1,1713;3,6453;6,9732;7,955
11,979000;-2,8817;-6,2007;-0,4997;6,856
11,982000;-3,3929;4,7880;2,2942;6,301
11,987000;-0,3346;-0,6707;3,1071;3,196
11,991000;-1,1085;-1,0367;-0,8510;1,740
11,996000;-3,1269;3,5249;-1,4261;4,923
11,998000;-2,7379;0,1503;-4,9799;5,685
12,004000;0,1389;-1,9369;2,9261;3,512
12,006000;-5,9220;0,9118;-2,0936;6,347
12,010000;-1,1924;0,8436;6,6258;6,785
12,014000;-4,5704;-4,8207;-3,1958;7,372
12,025000;3,7221;5,1049;1,7171;6,547
12,026000;-2,9399;-1,5286;-9,7496;10,297
12,027000;2,5373;0,4351;-1,3891;2,925
12,030000;4,9247;-4,0651;5,5414;8,455
12,034000;-1,4726;0,5390;1,8353;2,414
12,039000;-0,1796;0,0004;6,9611;6,963
12,042000;1,4109;1,4057;1,1980;2,324
12,046000;-2,4767;-4,3473;-3,4461;6,075
12,050000;3,5154;7,7878;-3,5914;9,269
12,054000;3,5275;7,7638;-3,5897;9,252
12,057000;-0,8603;2,7420;-2,6402;3,903
12,062000;-5,3516;3,6091;3,7980;7,489
12,065000;-0,2389;-4,5176;4,1836;6,162
12,071000;1,0723;4,3535;-2,4852;5,126
12,074000;-2,0325;2,5940;7,3057;8,015
12,078000;0,4897;-6,8725;-6,4862;9,463
12,081000;5,4382;1,2039;-1,3184;5,724
12,085000;-5,2055;-4,0688;1,9467;6,888
12,090000;-3,3665;1,0863;-2,1545;4,142
12,094000;2,2776;-2,4437;0,9105;3,462
12,097000;-7,5333;-0,6335;-3,0657;8,158
12,101000;4,3961;1,5511;-3,8133;6,023
12,105000;-3,1382;0,0143;-4,6093;5,576
12,110000;2,3698;-6,6961;-1,9162;7,357
12,113000;-2,5653;2,2750;6,5480;7,391
12,117000;5,6021;1,9576;6,2940;8,650
12,122000;-2,7756;-1,8241;-2,0971;3,928
12,127000;8,3121;0,2181;1,0812;8,385
12,129000;-5,9238;-0,8701;-4,0074;7,205
12,133000;1,3398;0,3105;-0,5809;1,493
12,137000;0,3879;1,2468;1,6378;2,095
12,141000;-4,5929;0,7162;-0,8114;4,719
12,145000;-1,6638;-1,1398;4,4782;4,911
12,149000;4,6992;0,1212;2,4476;5,300
12,160000;-3,8865;2,0288;-4,3860;6,201
12,161000;2,2489;2,1945;0,3430;3,161
12,162000;-5,3341;-3,2577;-3,0005;6,933
12,169000;7,2131;1,5886;0,0342;7,386
12,171000;-5,6180;-2,4556;-3,0759;6,860
12,175000;0,3432;-0,6929;6,5798;6,625
12,177000;0,5786;1,5297;4,0371;4,356
12,181000;-0,5030;-3,4035;-5,4309;6,429
12,184000;-4,9957;1,5419;-0,0813;5,229
12,189000;1,9401;-0,3933;-6,1471;6,458
12,193000;2,1889;-1,0000;-1,4626;2,816
12,197000;-0,6818;-7,0037;0,2126;7,040
12,200000;0,6346;3,1388;10,4607;10,940
12,206000;0,0292;-1,3901;7,1319;7,266
12,209000;-7,6515;0,0283;2,0562;7,923
12,213000;-7,6690;-0,0117;2,0467;7,937
12,216000;-0,8681;3,7763;-21,0072;21,362
12,220000;-0,8834;3,7733;-20,9804;21,335
12,224000;1,0270;-0,1919;3,6388;3,786
12,228000;-2,9124;2,3202;15,8198;16,252
12,232000;6,6348;0,9156;7,0075;9,694
12,237000;0,5500;-0,9953;5,0240;5,151
12,240000;-1,6268;0,6557;11,7902;11,920
12,244000;-0,8159;0,6011;0,4573;1,112
12,247000;-2,3769;0,4089;-8,3464;8,688
12,253000;1,3032;6,4172;-14,7377;16,127
12,256000;-5,9866;-3,2585;-11,8780;13,695
12,260000;-6,0022;-3,2341;-11,8591;13,679
12,264000;-2,5393;-2,4575;14,5370;14,960
12,267000;0,4719;-3,6414;7,9560;8,762
12,272000;2,3926;2,1547;0,6488;3,285
12,276000;-3,0984;-1,6776;-2,6601;4,415
12,280000;-4,0647;2,0238;-3,5628;5,772
12,283000;1,3064;1,5238;-6,5045;6,807
12,293000;-3,6924;-1,1675;-0,3913;3,892
12,294000;2,2920;1,2310;3,2518;4,164
12,296000;-0,8714;-5,0435;2,3351;5,626
12,300000;-1,7753;2,7550;4,4855;5,555
12,305000;0,3517;0,8048;-5,6374;5,705
12,308000;0,1126;-2,1417;-4,7150;5,180
12,312000;-2,8075;2,4158;-4,8216;6,080
12,316000;3,4054;-7,0391;2,3220;8,157
12,321000;-1,4167;-0,1209;7,5040;7,638
12,324000;2,5401;-1,0657;2,5040;3,723
12,331000;0,7708;-1,1084;2,0121;2,423
12,332000;-2,1991;3,7988;-5,0082;6,659
12,336000;3,0105;-2,8307;-6,6369;7,818
12,341000;2,3369;2,3087;-4,4746;5,551
12,343000;3,4825;-3,0287;2,7816;5,389
12,347000;5,3903;-0,9523;4,3128;6,969
12,351000;-0,5663;1,5016;5,1500;5,394
12,356000;-0,7874;-1,1218;-0,5692;1,484
12,359000;-1,8471;0,8593;-5,9494;6,289
12,363000;0,2590;1,7424;1,1855;2,123
12,367000;-3,5537;-2,7951;-0,0401;4,521
12,372000;4,8509;-1,8336;2,8477;5,916
12,375000;5,4833;-3,5209;15,6789;16,979
12,379000;5,5635;-3,5042;15,6600;16,984
12,383000;0,2635;9,8313;-6,7785;11,945
12,389000;0,0256;-1,9614;-16,1911;16,309
12,392000;-4,3747;-2,6992;-8,4688;9,907
12,396000;0,6818;0,6938;-2,1338;2,345
12,399000;5,1874;-1,8516;-0,5730;5,538
12,403000;-3,8197;2,5710;9,7700;10,801
12,408000;0,2590;-0,7153;-1,0181;1,271
12,414000;0,2939;-0,7602;-1,0257;1,310
12,415000;1,2252;-4,8766;7,6189;9,129
12,418000;-5,3840;3,3735;-3,1421;7,088
12,427000;3,1834;5,0479;-8,1097;10,069
12,429000;-1,1811;2,5864;-3,2199;4,296
12,435000;0,8899;-2,4334;-3,6535;4,479
12,436000;4,1661;-0,8138;-3,3043;5,379
12,440000;-3,2446;3,2652;1,0998;4,733
12,443000;3,9856;1,5024;10,1564;11,013
12,448000;-0,0308;-1,4107;13,4326;13,507
12,450000;-1,8962;-1,6324;5,8512;6,364
12,455000;-1,8904;-1,6162;5,8464;6,353
12,458000;-0,9110;2,0557;-2,0635;3,052
12,462000;-1,0311;-1,0111;-9,3744;9,485
12,466000;-0,7946;2,8689;-5,1769;5,972
12,472000;1,8655;2,8342;3,0350;4,552
12,475000;2,1996;-6,0838;9,7336;11,687
12,479000;0,2131;0,5755;7,4747;7,500
12,482000;1,2901;3,9994;0,3542;4,217
12,486000;-7,2336;-0,1042;-5,7034;9,212
12,490000;-7,2350;-0,1193;-5,6990;9,211
12,494000;-0,1305;-2,5655;-7,2243;7,667
12,498000;-0,0237;1,0356;1,5603;1,873
12,502000;-3,3704;-6,3640;3,7261;8,108
12,506000;0,9259;1,9672;2,9922;3,699
12,510000;-1,0704;4,0686;1,5094;4,470
12,514000;2,0992;-0,0970;-3,6623;4,222
12,518000;-4,0554;0,0983;4,4169;5,997
12,524000;-0,6147;-1,6617;-1,3127;2,205
12,526000;-1,4196;-4,4722;-1,3673;4,887
12,530000;-1,8240;3,8542;2,0850;4,746
12,534000;-1,7086;-3,0356;-0,8190;3,578
12,546000;-1,9683;3,4162;-5,7538;6,975
12,548000;1,5714;-1,3447;-0,1286;2,072
12,549000;2,3505;2,2528;-2,1610;3,908
12,550000;9,0222;0,0800;7,0367;11,442
12,557000;-4,8774;-5,6949;5,9768;9,589
12,558000;-3,3124;3,4141;2,9287;5,586
12,562000;-5,8226;-2,8803;-6,9780;9,534
12,565000;0,8669;4,6784;-3,9729;6,199
12,569000;0,1297;-1,3052;-8,9394;9,035
12,574000;-3,2658;0,7528;0,2137;3,358
12,577000;1,9060;-6,8514;3,8608;8,092
12,581000;-3,1246;1,6695;2,9298;4,597
12,585000;-2,0650;-0,4307;2,4016;3,196
12,588000;0,3727;1,0633;-3,8101;3,973
12,593000;-2,1817;0,9933;-1,3390;2,746
12,596000;0,3613;-0,5283;-0,6941;0,944
12,601000;-1,1704;-0,3471;2,3660;2,662
12,605000;-0,9559;-5,6466;-2,9649;6,449
12,609000;2,7632;3,7202;-3,5167;5,817
12,612000;-0,9619;2,0851;-0,7980;2,431
12,617000;2,2317;-3,9507;-2,3824;5,125
12,621000;-2,8265;2,3088;10,2059;10,839
12,624000;2,7865;-4,9094;5,1612;7,649
12,629000;-2,8175;-0,6034;-0,4327;2,914
12,633000;1,7782;4,0350;-6,2912;7,683
12,636000;2,0644;0,0907;-4,8006;5,226
12,641000;-0,0141;1,9683;-4,4705;4,885
12,644000;-1,5536;-0,2379;7,4037;7,569
12,648000;-4,2175;-2,1614;7,9882;9,288
12,653000;2,8424;3,2752;2,6417;5,078
12,656000;-4,6139;-0,3871;-2,0316;5,056
12,660000;3,4241;-0,5136;-7,1137;7,912
12,664000;3,4278;-0,5212;-7,1063;7,907
12,668000;3,3981;-2,9075;1,4990;4,717
12,673000;-4,3633;2,6411;1,9593;5,464
12,678000;2,1374;3,3255;-10,5072;11,226
12,680000;-0,3661;4,6475;-2,2484;5,176
12,684000;-4,0691;-1,8336;-6,8728;8,195
12,688000;-4,0461;-1,8218;-6,8625;8,172
12,692000;-1,6424;-5,3625;11,8765;13,134
12,696000;-4,9643;-1,7990;-0,4385;5,298
12,700000;2,8853;1,4081;-5,8548;6,677
12,704000;-1,3131;1,4154;-6,2634;6,554
12,708000;-3,7507;-1,1999;-7,9115;8,837
12,712000;3,3237;1,1328;5,4736;6,503
12,716000;-4,4719;-2,6380;0,4764;5,214
12,720000;4,3821;-0,8611;8,2482;9,380
12,724000;-3,5497;4,6658;2,0674;6,216
12,729000;3,0719;-1,4702;-0,9859;3,545
12,732000;-1,8943;-3,8249;-2,2773;4,838
12,736000;-0,4821;1,9316;-2,3160;3,054
12,740000;-0,0600;-8,4037;-6,5102;10,630
12,744000;-1,4916;3,9323;-0,4893;4,234
12,748000;2,2624;2,6134;-1,8819;3,936
12,751000;-4,9245;1,6352;0,5279;5,216
12,756000;4,6426;-1,1186;6,0698;7,723
12,760000;-3,4093;0,4020;6,6484;7,482
12,764000;5,6886;-2,8280;-1,6723;6,569
12,767000;-2,6361;0,7985;-5,7915;6,413
12,773000;-3,6645;5,6825;0,2668;6,767
12,777000;-0,9270;-2,3377;1,1142;2,751
12,780000;1,6741;4,8967;2,5322;5,761
12,784000;-6,6603;-2,9457;0,1445;7,284
12,790000;3,6430;-5,3098;2,0213;6,749
12,792000;2,6983;1,3525;-2,6541;4,019
12,796000;-4,8905;0,9054;-3,9982;6,381
12,799000;2,4747;-0,8611;0,1219;2,623
12,806000;-1,9695;0,2028;-2,8795;3,494
12,808000;4,6116;1,4242;7,6526;9,047
12,812000;0,8120;-1,8666;2,9719;3,602
12,816000;1,2658;6,0320;-5,6127;8,336
12,819000;3,9711;2,5966;1,1249;4,876
12,828000;0,3546;-5,2302;-2,0319;5,622
12,829000;-0,0012;3,3717;-0,0222;3,372
12,832000;-2,9759;-1,8776;4,5877;5,782
12,836000;3,4718;3,4095;2,2693;5,369
12,840000;3,4844;3,3974;2,2649;5,368
12,844000;-0,3957;-2,3119;-3,8408;4,500
12,847000;-5,0774;4,4902;-5,0201;8,435
12,852000;4,1424;1,0226;-0,4234;4,288
12,856000;9,4057;0,9458;1,2055;9,530
12,859000;-0,9496;2,8646;-12,5702;12,927
12,867000;-0,6246;3,1039;-2,4915;4,029
12,868000;3,5362;-4,9087;6,8466;9,137
12,873000;-0,2665;1,4372;15,2012;15,271
12,875000;-0,2716;1,4579;15,1864;15,259
12,879000;-6,0252;1,1392;0,1445;6,134
12,883000;-3,6539;2,8828;-1,0484;4,771
12,887000;-0,0626;1,5784;-2,5340;2,986
12,892000;1,6771;6,4962;2,2987;7,092
12,895000;0,3753;-6,2980;1,9724;6,610
12,899000;-0,9492;3,4511;-0,9345;3,699
12,903000;0,9276;-3,8034;-3,1926;5,052
12,907000;3,0795;4,9865;2,0019;6,193
12,911000;-0,8445;-0,1931;1,3946;1,642
12,915000;-0,2320;2,7295;5,1588;5,841
12,918000;3,1873;-5,1676;-0,1003;6,072
12,924000;2,7146;3,1812;-3,4038;5,392
12,927000;2,2819;2,7940;0,5443;3,648
12,931000;4,0692;-1,6901;-5,5865;7,115
12,934000;-2,8469;-1,7695;-3,9786;5,202
12,943000;2,5969;2,5580;5,4466;6,554
12,944000;0,8210;-5,2410;-1,3350;5,470
12,947000;3,6823;4,8899;10,4807;12,137
12,951000;-2,4744;2,1300;4,9165;5,902
12,956000;-0,0504;3,0885;-6,8950;7,555
12,959000;-0,6683;2,2338;-3,4023;4,125
12,963000;-3,1813;-0,4581;-2,4131;4,019
12,966000;-3,7253;0,4637;-0,9227;3,866
12,970000;-0,5566;-5,4180;6,5373;8,509
12,975000;-1,8124;1,2678;2,9250;3,667
12,979000;-1,1175;1,2234;1,2485;2,075
12,982000;3,3855;0,7187;-5,3488;6,371
12,986000;-3,4553;1,6928;-3,4816;5,189
12,991000;2,9630;-2,4314;-2,0841;4,363
12,994000;-1,1954;3,9606;2,8674;5,034
12,998000;-1,7872;-6,3350;3,3850;7,402
13,002000;4,7522;4,8730;1,8188;7,045
13,006000;-4,8829;1,4005;-2,9210;5,860
13,010000;3,8722;-0,8591;-2,8489;4,883
13,014000;2,4254;-2,4677;2,6518;4,359
13,018000;-1,5558;0,2411;1,1726;1,963
13,023000;-1,4576;-10,8255;2,6051;11,230
13,026000;-1,4801;-10,7940;2,6051;11,202
13,030000;2,0674;3,6313;1,1884;4,344
13,034000;0,9649;-3,1794;-5,3890;6,331
13,038000;1,4301;6,6749;5,3263;8,658
13,042000;-3,0487;-3,3247;2,2171;5,026
13,046000;-1,0500;-2,2052;1,9036;3,097
13,049000;4,3948;2,2512;2,0847;5,360
13,054000;-1,9517;-1,5208;-0,4855;2,521
13,060000;0,9304;2,1608;-4,8408;5,382
13,062000;-1,5667;-4,5274;-0,8575;4,867
13,066000;-3,4474;-0,3071;3,1392;4,673
13,070000;4,0134;-5,2704;0,9548;6,693
13,075000;-3,0727;2,7018;-0,3236;4,104
13,077000;1,5153;-4,3816;-4,6914;6,596
13,081000;-7,0719;3,9473;-1,1860;8,185
13,085000;4,1932;-2,1590;-0,0577;4,717
13,091000;-5,4254;-0,8831;4,1559;6,891
13,094000;-0,0640;1,3863;-2,3085;2,694
13,098000;-4,5856;-5,5685;-2,0793;7,507
13,101000;1,7223;-2,2867;4,7815;5,573
13,107000;0,9022;0,2975;-6,9742;7,039
13,110000;1,3324;-0,1701;1,6767;2,148
13,113000;-5,2264;2,4522;-9,2902;10,938
13,117000;-5,2211;2,4369;-9,2808;10,924
13,121000;5,6017;4,1931;8,0486;10,665
13,126000;1,3101;-7,3469;12,3154;14,400
13,129000;1,3099;-7,3636;12,2954;14,391
13,134000;-8,4434;1,2557;-11,5703;14,378
13,137000;-3,2646;1,8831;-16,1284;16,563
13,140000;-3,3367;1,8749;-16,1089;16,557
13,145000;1,6099;-3,2900;-6,1971;7,199
13,149000;-1,2403;5,4390;3,2024;6,432
13,153000;3,4482;3,3507;-6,4188;8,020
13,158000;-0,4592;-7,0462;-3,8008;8,019
13,160000;-8,0745;6,9918;10,3136;14,848
13,165000;-8,0901;6,9787;10,2997;14,840
13,168000;4,1163;6,0306;7,2998;10,325
13,174000;4,1250;6,0116;7,2887;10,309
13,177000;2,0711;2,3310;-11,7293;12,137
13,181000;-4,5974;1,0309;-8,3360;9,575
13,184000;4,9009;2,6853;0,0928;5,589
13,188000;0,4666;-4,6424;3,6747;5,939
13,193000;4,5691;-2,6201;9,9932;11,296
13,196000;-1,0945;-1,3578;0,9196;1,972
13,200000;0,6662;-1,3762;0,2766;1,554
13,204000;0,2598;4,0331;-2,1732;4,589
13,213000;3,6257;-1,8306;-8,4512;9,377
13,215000;2,5556;-0,8605;0,5809;2,758
13,221000;-4,7593;1,0712;-1,5688;5,124
13,223000;-3,3291;-2,6263;-2,1468;4,753
13,226000;2,1067;4,6018;3,8595;6,365
13,228000;-2,8006;-4,7585;1,7595;5,795
13,233000;2,9310;0,4613;3,5018;4,590
13,236000;-5,0809;-0,7187;-2,1165;5,551
13,240000;0,1378;1,9669;-2,3639;3,078
13,244000;-1,3391;2,5229;-1,7641;3,357
13,248000;-0,9080;0,1011;0,3832;0,991
13,252000;2,4134;1,7791;2,2299;3,737
13,257000;-2,4251;-3,1208;-2,9247;4,917
13,260000;1,3069;1,2966;7,2479;7,478
13,264000;2,3323;-2,9893;-4,7888;6,108
13,268000;-1,5118;1,7716;0,1623;2,335
13,272000;0,3434;-2,6417;2,0409;3,356
13,277000;4,3622;3,8714;-1,4940;6,021
13,280000;-4,8299;1,8006;-0,8258;5,220
13,284000;5,7849;-2,6003;-0,0408;6,343
13,287000;5,8052;-2,5867;-0,0388;6,356
13,292000;-4,2278;-12,9469;0,9034;13,650
13,295000;-4,1712;-12,8798;0,9127;13,569
13,300000;3,1106;2,9015;17,4756;17,986
13,303000;3,0519;2,9042;17,4542;17,955
13,308000;3,2248;8,6799;-2,8088;9,676
13,312000;3,2025;8,6464;-2,8097;9,639
13,315000;-1,9255;-0,0195;-21,6188;21,704
13,319000;5,0570;0,7759;-8,0643;9,550
13,327000;3,1268;-3,4698;1,1224;4,804
13,329000;3,3661;2,0471;10,8538;11,547
13,332000;3,4161;2,0328;10,8380;11,544
13,335000;-3,4693;-13,5970;17,9434;22,779
13,340000;-3,4837;-13,6186;17,9136;22,771
13,343000;-2,8523;-2,6153;-19,3569;19,740
13,348000;2,6676;6,2700;-22,2926;23,311
13,352000;1,4053;1,3736;-15,5330;15,657
13,357000;2,6981;-0,2548;-1,6935;3,196
13,360000;2,7020;-0,2246;-1,6857;3,193
13,363000;-3,4746;-8,9625;20,9040;23,008
13,367000;0,1982;-0,1188;7,5229;7,526
13,370000;1,3829;4,9253;-3,4035;6,145
13,375000;0,6417;1,0984;-5,8182;5,956
13,378000;-0,3179;3,7458;-14,5821;15,059
13,383000;1,8162;2,6512;-5,4239;6,305
13,386000;-2,1567;-4,3170;-1,2421;4,983
13,391000;-2,1224;-0,7852;12,5685;12,771
13,395000;3,1739;-0,3772;3,2641;4,568
13,399000;-2,4588;1,7540;3,8625;4,903
13,402000;5,6839;-0,2699;-3,1434;6,501
13,407000;-1,7419;0,4084;6,6402;6,877
13,411000;0,9526;3,7570;-2,2133;4,463
13,415000;-3,3336;-1,5522;-3,4991;5,076
13,418000;-4,7622;-0,1295;0,3285;4,775
13,424000;3,5934;3,0220;-6,1220;7,715
13,426000;-0,2139;3,9429;6,6644;7,746
13,431000;0,6351;3,5439;-0,5690;3,645
13,434000;-4,4238;-4,7554;5,0583;8,232
13,438000;1,0262;0,9368;4,2783;4,498
13,443000;2,5444;-1,9598;-1,1726;3,419
13,447000;-2,4438;2,6095;-2,3789;4,294
13,450000;-2,7549;4,2503;-4,3089;6,650
13,454000;-2,2384;-0,5390;-4,2042;4,793
13,462000;4,1953;0,3788;2,3082;4,803
13,464000;-5,8678;-3,8884;6,4393;9,540
13,466000;0,2695;0,7536;2,9945;3,100
13,471000;-2,6024;0,8530;3,5493;4,483
13,475000;4,0035;3,4063;-1,7545;5,542
13,479000;-0,7033;3,7196;-3,9270;5,454
13,483000;-1,9460;-2,6369;-4,5930;5,642
13,486000;-0,7208;4,3154;7,6778;8,837
13,493000;-1,7994;-2,9617;-2,7826;4,444
13,495000;1,1246;3,5978;0,9129;3,878
13,501000;-3,0995;2,2283;5,2532;6,494
13,502000;0,1102;-0,0227;-6,8514;6,852
13,505000;-1,0474;-3,3802;4,9217;6,062
13,511000;3,9129;-0,7926;3,2580;5,153
13,514000;-2,9063;0,7744;-3,1713;4,371
13,518000;-0,4340;0,7937;-0,1138;0,912
13,522000;-3,1897;1,3866;-6,7100;7,558
13,527000;2,8036;0,6297;0,1966;2,880
13,531000;-1,1533;1,8423;9,2345;9,487
13,533000;2,8710;-1,7424;1,2474;3,583
13,537000;-4,3975;3,1513;0,9923;5,500
13,541000;2,2389;0,7766;0,5605;2,435
13,546000;-1,4410;-1,0393;-7,1090;7,328
13,550000;-0,7727;-4,2880;3,0108;5,296
13,553000;3,3062;1,1173;9,7106;10,319
13,558000;-2,6814;1,5418;-3,8887;4,969
13,561000;-1,4535;-0,3039;-1,3525;2,009
13,566000;0,1735;3,3281;8,4841;9,115
13,569000;1,1318;-6,5193;4,2256;7,851
13,583000;-4,4670;-1,3542;6,6014;8,085
13,585000;4,7138;-0,1243;1,0355;4,828
13,585000;0,6649;3,9493;-11,3595;12,045
13,593000;-0,7014;4,8340;-18,8161;19,440
13,596000;2,2282;3,9184;-13,0520;13,808
13,596000;2,2460;3,9539;-13,0284;13,799
13,599000;-3,5635;-5,3972;13,1299;14,636
13,601000;6,2710;0,4930;18,6210;19,655
13,605000;6,2531;0,4944;18,5980;19,627
13,609000;-0,7655;-0,8297;0,6987;1,328
13,613000;1,3479;2,4583;-4,2497;5,091
13,617000;2,8252;-0,5835;-10,9847;11,357
13,621000;-2,1707;-0,3987;-8,3131;8,601
13,625000;-1,1196;-1,7978;-0,6354;2,211
13,629000;-2,1008;-0,2230;3,4412;4,038
13,633000;4,4585;0,2907;5,5407;7,118
13,636000;-4,6677;-2,4900;7,8869;9,497
13,642000;5,4912;4,0786;-1,5927;7,023
13,644000;-5,7299;-2,0168;-1,2983;6,212
13,649000;0,3664;-0,9112;-7,1693;7,236
13,653000;6,4627;2,1580;-3,3821;7,607
13,658000;0,3405;1,9232;2,1265;2,887
13,661000;3,7389;-2,3502;1,1671;4,568
13,665000;-0,6028;4,0769;4,9162;6,415
13,668000;-1,3628;-4,1760;-0,0313;4,393
13,673000;3,0473;1,8954;4,0979;5,447
