time;gFx;gFy;gFz;TgF
5,652000;-0,0142;0,1036;0,9118;0,918
5,662000;-0,0283;0,1236;0,9298;0,938
5,672000;-0,0410;0,1515;0,9176;0,931
5,682000;-0,0371;0,1783;0,8751;0,894
5,692000;-0,0210;0,1959;0,8106;0,834
5,703000;-0,0137;0,1994;0,7505;0,777
5,732000;-0,0054;0,2018;0,7178;0,746
5,733000;-0,0054;0,2155;0,7173;0,749
5,733000;-0,0181;0,2282;0,7212;0,757
5,742000;-0,0293;0,2345;0,7324;0,770
5,752000;-0,0376;0,2438;0,7505;0,790
5,762000;-0,0469;0,2565;0,7828;0,825
5,772000;-0,0616;0,2643;0,8248;0,868
5,782000;-0,0601;0,2722;0,8829;0,926
5,792000;-0,0552;0,2829;0,9161;0,960
5,803000;-0,0650;0,2849;0,9132;0,959
5,842000;-0,0621;0,2858;0,8800;0,927
5,843000;-0,0537;0,2849;0,8609;0,908
5,843000;-0,0469;0,2800;0,8639;0,909
5,844000;-0,0503;0,2682;0,8751;0,917
5,852000;-0,0430;0,2614;0,9210;0,958
5,862000;-0,0430;0,2555;0,9836;1,017
5,872000;-0,0474;0,2511;1,0324;1,064
5,882000;-0,0435;0,2477;1,0642;1,094
5,892000;-0,0298;0,2424;1,0759;1,103
5,903000;-0,0142;0,2345;1,0652;1,091
5,938000;0,0005;0,2233;1,0505;1,074
5,939000;-0,0044;0,2062;1,0578;1,078
5,939000;-0,0029;0,1994;1,0798;1,098
5,942000;-0,0127;0,1945;1,1199;1,137
5,952000;-0,0239;0,1798;1,1795;1,193
5,962000;-0,0479;0,1754;1,2367;1,250
5,972000;-0,0542;0,1842;1,2640;1,279
5,982000;-0,0523;0,1945;1,2679;1,284
5,992000;-0,0381;0,2086;1,2015;1,220
6,003000;0,0093;0,2116;1,1018;1,122
6,040000;0,0796;0,1920;1,0266;1,047
6,041000;0,1246;0,1422;1,0002;1,018
6,041000;0,1324;0,0884;1,0266;1,039
6,042000;0,1143;0,0523;1,1067;1,114
6,052000;0,0547;0,0166;1,2005;1,202
6,062000;-0,0151;-0,0225;1,2890;1,289
6,072000;-0,0327;-0,0630;1,3520;1,354
6,082000;-0,0371;-0,0743;1,3456;1,348
6,092000;-0,0435;-0,0743;1,2748;1,278
6,103000;-0,0371;-0,0386;1,1746;1,176
6,145000;-0,0122;0,0068;1,0681;1,068
6,146000;0,0195;0,0225;0,9601;0,961
6,147000;0,0621;0,0366;0,8800;0,883
6,148000;0,0923;0,0728;0,8047;0,813
6,152000;0,0792;0,1041;0,7725;0,783
6,162000;0,0523;0,1236;0,7764;0,788
6,172000;0,0215;0,1080;0,8179;0,825
6,182000;0,0156;0,0840;0,8692;0,873
6,192000;0,0279;0,0625;0,9142;0,917
6,206000;0,0425;0,0533;0,9333;0,936
6,239000;0,0567;0,0396;0,9376;0,940
6,240000;0,0811;0,0156;0,9372;0,941
6,241000;0,1070;-0,0064;0,9303;0,936
6,241000;0,1334;-0,0107;0,9225;0,932
6,252000;0,1510;-0,0054;0,9205;0,933
6,261000;0,1256;0,0044;0,9210;0,930
6,271000;0,0840;0,0347;0,9269;0,931
6,281000;0,0376;0,0577;0,9347;0,937
6,291000;0,0010;0,0752;0,9723;0,975
6,303000;-0,0342;0,1138;1,0021;1,009
6,346000;-0,0630;0,1309;1,0114;1,022
6,347000;-0,0547;0,1314;0,9513;0,962
6,348000;-0,0303;0,1236;0,8604;0,870
6,349000;0,0034;0,1285;0,7950;0,805
6,352000;0,0161;0,1402;0,7720;0,785
6,362000;0,0112;0,1588;0,7823;0,798
6,372000;0,0215;0,1695;0,8057;0,824
6,382000;0,0381;0,1725;0,8170;0,836
6,392000;0,0357;0,1744;0,8209;0,840
6,404000;0,0386;0,1774;0,8272;0,847
6,430000;0,0381;0,1803;0,8248;0,845
6,431000;0,0313;0,1891;0,8218;0,844
6,432000;0,0410;0,1979;0,8179;0,843
6,442000;0,0464;0,1974;0,8043;0,829
6,452000;0,0586;0,1930;0,8057;0,831
6,462000;0,0992;0,2135;0,8370;0,869
6,472000;0,1046;0,2443;0,8492;0,890
6,482000;0,0875;0,2350;0,8477;0,884
6,492000;0,0792;0,2292;0,8600;0,893
6,504000;0,0660;0,2296;0,9210;0,952
6,543000;0,0606;0,2350;0,9376;0,969
6,544000;0,0454;0,2350;0,9445;0,974
6,545000;0,0381;0,2424;0,9333;0,965
6,545000;0,0357;0,2428;0,9201;0,952
6,552000;0,0371;0,2292;0,9196;0,948
6,562000;0,0459;0,2223;0,9450;0,972
6,572000;0,0464;0,2086;0,9846;1,007
6,582000;0,0445;0,2003;1,0324;1,053
6,592000;0,0498;0,1769;1,0901;1,105
6,604000;0,0498;0,1437;1,1458;1,156
6,643000;0,0484;0,1275;1,2235;1,231
6,644000;0,0366;0,1231;1,2660;1,272
6,645000;0,0200;0,1378;1,2557;1,263
6,646000;0,0112;0,1549;1,2054;1,215
6,652000;-0,0054;0,1539;1,1209;1,131
6,662000;-0,0244;0,1393;1,0569;1,066
6,672000;-0,0254;0,1202;1,0393;1,047
6,682000;-0,0171;0,1109;1,0603;1,066
6,692000;-0,0098;0,0972;1,0867;1,091
6,702000;0,0083;0,0972;1,1175;1,122
6,734000;0,0020;0,0836;1,1502;1,153
6,735000;-0,0034;0,0537;1,1609;1,162
6,735000;0,0098;0,0068;1,1727;1,173
6,742000;0,0137;-0,0249;1,2015;1,202
6,752000;0,0166;-0,0274;1,2103;1,211
6,762000;0,0068;-0,0147;1,2083;1,208
6,772000;-0,0054;0,0044;1,1668;1,167
6,782000;-0,0083;0,0215;1,0974;1,098
6,792000;-0,0059;0,0450;1,0261;1,027
6,805000;0,0064;0,0718;0,9787;0,981
6,837000;0,0083;0,0816;0,9386;0,942
6,838000;0,0083;0,0782;0,9161;0,920
6,838000;0,0088;0,0787;0,9372;0,940
6,842000;-0,0029;0,0772;0,9709;0,974
6,852000;-0,0103;0,0699;1,0007;1,003
6,863000;-0,0112;0,0508;1,0222;1,024
6,872000;-0,0181;0,0337;1,0192;1,020
6,882000;-0,0156;0,0279;0,9870;0,988
6,892000;-0,0073;0,0410;0,9401;0,941
6,904000;0,0107;0,0479;0,8888;0,890
6,939000;0,0225;0,0562;0,8458;0,848
6,940000;0,0298;0,0660;0,8155;0,819
6,941000;0,0337;0,0801;0,7906;0,795
6,942000;0,0298;0,0884;0,7657;0,771
6,952000;0,0225;0,0953;0,7603;0,767
6,962000;-0,0020;0,1007;0,7671;0,774
6,972000;-0,0244;0,1046;0,7823;0,790
6,982000;-0,0362;0,1085;0,8072;0,815
6,992000;-0,0327;0,1241;0,8209;0,831
7,005000;-0,0235;0,1344;0,8126;0,824
7,040000;-0,0137;0,1344;0,8018;0,813
7,041000;-0,0044;0,1383;0,7935;0,805
7,041000;-0,0132;0,1422;0,7935;0,806
7,042000;-0,0225;0,1461;0,8101;0,823
7,052000;-0,0401;0,1534;0,8306;0,846
7,062000;-0,0591;0,1622;0,8629;0,880
7,072000;-0,0669;0,1652;0,8756;0,894
7,082000;-0,0777;0,1652;0,8795;0,898
7,092000;-0,0635;0,1656;0,8854;0,903
7,103000;-0,0552;0,1705;0,8863;0,904
7,129000;-0,0562;0,1823;0,8981;0,918
7,130000;-0,0523;0,1827;0,9069;0,927
7,132000;-0,0371;0,1813;0,9254;0,944
7,142000;-0,0386;0,1764;0,9381;0,955
7,152000;-0,0415;0,1818;0,9538;0,972
7,163000;-0,0337;0,1793;0,9547;0,972
7,172000;-0,0235;0,1676;0,9562;0,971
7,182000;-0,0142;0,1725;0,9675;0,983
7,192000;-0,0161;0,1754;0,9836;0,999
7,205000;-0,0318;0,1730;0,9894;1,005
7,244000;-0,0298;0,1622;0,9958;1,009
7,245000;-0,0347;0,1353;1,0183;1,028
7,246000;-0,0337;0,1138;1,0657;1,072
7,246000;-0,0303;0,0943;1,1292;1,134
7,252000;-0,0396;0,0909;1,1824;1,187
7,264000;-0,0415;0,1021;1,2259;1,231
7,272000;-0,0381;0,1226;1,2171;1,224
7,282000;-0,0235;0,1373;1,1605;1,169
7,292000;0,0327;0,1231;1,0901;1,098
7,303000;0,0894;0,1085;1,0285;1,038
7,339000;0,1197;0,0880;1,0061;1,017
7,340000;0,1021;0,0616;1,0075;1,015
7,340000;0,0684;0,0415;1,0534;1,056
7,342000;0,0259;0,0176;1,1282;1,129
7,352000;-0,0215;-0,0137;1,2044;1,205
7,363000;-0,0552;-0,0528;1,2743;1,277
7,372000;-0,0718;-0,0665;1,3158;1,319
7,382000;-0,0635;-0,0655;1,3017;1,305
7,392000;-0,0425;-0,0591;1,2562;1,258
7,405000;-0,0093;-0,0498;1,1956;1,197
7,438000;0,0156;-0,0415;1,1135;1,114
7,439000;0,0484;-0,0357;1,0422;1,044
7,440000;0,0821;-0,0420;0,9943;0,999
7,442000;0,0938;-0,0601;0,9806;0,987
7,452000;0,1036;-0,0567;1,0085;1,015
7,463000;0,0914;-0,0528;1,0632;1,068
7,472000;0,0611;-0,0450;1,1028;1,105
7,482000;0,0420;-0,0279;1,1311;1,132
7,492000;0,0503;-0,0029;1,1350;1,136
7,505000;0,0567;0,0054;1,0823;1,084
7,541000;0,0450;0,0137;0,9938;0,995
7,542000;0,0523;0,0445;0,9010;0,904
7,542000;0,0489;0,0635;0,8209;0,825
7,543000;0,0484;0,0743;0,7740;0,779
7,552000;0,0459;0,0796;0,7642;0,770
7,563000;0,0366;0,0870;0,7613;0,767
7,572000;0,0122;0,0845;0,7661;0,771
7,582000;-0,0137;0,0884;0,7925;0,798
7,592000;-0,0288;0,0933;0,8184;0,824
7,608000;-0,0401;0,0948;0,8409;0,847
7,612000;-0,0518;0,0923;0,8551;0,862
7,650000;-0,0528;0,0967;0,8526;0,860
7,651000;-0,0415;0,0997;0,8028;0,810
7,652000;-0,0220;0,1085;0,7578;0,766
7,652000;-0,0034;0,1046;0,7222;0,730
7,663000;0,0112;0,1109;0,7002;0,709
7,671000;0,0166;0,1178;0,6753;0,686
7,682000;0,0200;0,1290;0,6767;0,689
7,692000;0,0186;0,1393;0,7104;0,724
7,702000;0,0288;0,1466;0,7530;0,768
7,712000;0,0371;0,1505;0,7720;0,787
7,735000;0,0552;0,1515;0,8003;0,816
7,736000;0,0684;0,1412;0,8238;0,839
7,742000;0,0674;0,1476;0,8409;0,856
7,752000;0,0660;0,1715;0,8531;0,873
7,762000;0,0474;0,1945;0,8619;0,885
7,771000;0,0352;0,2038;0,8946;0,918
7,789000;0,0181;0,2047;0,9171;0,940
7,791000;0,0151;0,2062;0,9186;0,942
7,829000;0,0029;0,2096;0,9367;0,960
7,829000;-0,0107;0,2238;0,9460;0,972
7,829000;-0,0151;0,2155;0,9655;0,989
7,831000;0,0093;0,2047;0,9958;1,017
7,841000;0,0215;0,1852;1,0363;1,053
7,851000;0,0225;0,1671;1,1043;1,117
7,861000;0,0132;0,1534;1,1903;1,200
7,871000;-0,0117;0,1261;1,2557;1,262
7,882000;-0,0264;0,1266;1,3007;1,307
7,891000;-0,0235;0,1466;1,2851;1,294
7,906000;-0,0235;0,1539;1,2137;1,224
7,912000;-0,0132;0,1485;1,1473;1,157
7,922000;-0,0015;0,1388;1,1160;1,125
7,932000;0,0176;0,1290;1,1248;1,132
7,942000;0,0015;0,0963;1,1575;1,162
7,952000;-0,0293;0,0577;1,2362;1,238
7,962000;-0,0493;0,0279;1,3144;1,316
7,972000;-0,0625;0,0005;1,3329;1,334
7,988000;-0,0684;-0,0283;1,2924;1,294
7,992000;-0,0684;-0,0493;1,2460;1,249
8,030000;-0,0621;-0,0718;1,2274;1,231
8,031000;-0,0528;-0,0752;1,2293;1,233
8,032000;-0,0450;-0,0660;1,2269;1,230
8,032000;-0,0410;-0,0616;1,1883;1,191
8,042000;-0,0445;-0,0635;1,1306;1,133
8,052000;-0,0440;-0,0489;1,0808;1,083
8,062000;-0,0332;-0,0186;1,0295;1,030
8,072000;-0,0410;-0,0029;0,9733;0,974
8,087000;-0,0454;0,0171;0,9367;0,938
8,092000;-0,0396;0,0435;0,9113;0,913
8,126000;-0,0371;0,0469;0,8824;0,884
8,128000;-0,0371;0,0376;0,8639;0,865
8,128000;-0,0327;0,0337;0,8878;0,889
8,132000;-0,0322;0,0161;0,9220;0,923
8,142000;-0,0391;-0,0020;0,9782;0,979
8,152000;-0,0454;-0,0073;1,0300;1,031
8,162000;-0,0577;-0,0127;1,0422;1,044
8,172000;-0,0689;-0,0122;0,9904;0,993
8,188000;-0,0826;-0,0088;0,9220;0,926
8,192000;-0,0748;-0,0088;0,8688;0,872
8,232000;-0,0572;0,0059;0,8355;0,838
8,233000;-0,0322;0,0024;0,8209;0,822
8,233000;-0,0205;-0,0059;0,8262;0,827
8,234000;-0,0259;-0,0034;0,8482;0,849
8,242000;-0,0459;0,0059;0,8785;0,880
8,252000;-0,0679;0,0073;0,9025;0,905
8,262000;-0,0713;0,0147;0,9313;0,934
8,272000;-0,0679;0,0279;0,9435;0,946
8,287000;-0,0581;0,0406;0,9245;0,927
8,292000;-0,0552;0,0425;0,8888;0,892
8,327000;-0,0474;0,0601;0,8360;0,840
8,328000;-0,0406;0,0757;0,7979;0,803
8,328000;-0,0366;0,0899;0,7710;0,777
8,332000;-0,0337;0,1016;0,7588;0,766
8,342000;-0,0440;0,1143;0,7852;0,795
8,352000;-0,0518;0,1207;0,8165;0,827
8,362000;-0,0679;0,1217;0,8502;0,862
8,372000;-0,0767;0,1275;0,8785;0,891
8,387000;-0,0884;0,1412;0,8756;0,891
8,392000;-0,0850;0,1583;0,8477;0,867
8,423000;-0,0772;0,1725;0,8218;0,843
8,425000;-0,0537;0,1827;0,7920;0,815
8,425000;-0,0376;0,1803;0,7823;0,804
8,432000;-0,0303;0,1827;0,8008;0,822
8,442000;-0,0269;0,1720;0,8394;0,857
8,452000;-0,0288;0,1568;0,8966;0,911
8,462000;-0,0357;0,1500;0,9489;0,961
8,472000;-0,0332;0,1417;1,0065;1,017
8,490000;-0,0225;0,1280;1,0510;1,059
8,492000;-0,0083;0,0997;1,0642;1,069
8,524000;0,0073;0,0767;1,0588;1,062
8,525000;0,0117;0,0606;1,0588;1,061
8,526000;0,0098;0,0484;1,0759;1,077
8,533000;0,0098;0,0259;1,1258;1,126
8,542000;0,0151;0,0283;1,1912;1,192
8,552000;0,0195;0,0586;1,2333;1,235
8,562000;0,0054;0,0801;1,2000;1,203
8,572000;0,0083;0,0909;1,1116;1,115
8,590000;0,0298;0,0875;1,0456;1,050
8,592000;0,0572;0,0611;1,0183;1,022
8,635000;0,0806;0,0391;1,0622;1,066
8,637000;0,0699;0,0078;1,1350;1,137
8,637000;0,0474;-0,0254;1,2010;1,202
8,638000;0,0254;-0,0474;1,2391;1,240
8,642000;0,0020;-0,0464;1,2499;1,251
8,652000;-0,0034;-0,0396;1,2381;1,239
8,662000;-0,0073;-0,0347;1,2035;1,204
8,672000;-0,0029;-0,0098;1,1644;1,164
8,687000;-0,0010;0,0205;1,1077;1,108
8,692000;0,0059;0,0679;1,0554;1,058
8,714000;0,0156;0,0963;1,0007;1,005
8,715000;0,0156;0,1051;0,9533;0,959
8,722000;0,0406;0,1114;0,9386;0,946
8,732000;0,0665;0,1011;0,9303;0,938
8,742000;0,0880;0,0953;0,9289;0,938
8,752000;0,1007;0,0997;0,9420;0,953
8,762000;0,1065;0,1007;0,9518;0,963
8,772000;0,1094;0,0909;0,9489;0,959
8,782000;0,1143;0,0752;0,9489;0,959
8,792000;0,1217;0,0474;0,9513;0,960
8,802000;0,1280;0,0151;0,9723;0,981
8,812000;0,1129;-0,0054;1,0158;1,022
8,836000;0,0787;-0,0088;1,0803;1,083
8,837000;0,0415;-0,0034;1,1101;1,111
8,842000;0,0117;0,0156;1,1150;1,115
8,852000;0,0078;0,0508;1,0896;1,091
8,862000;0,0093;0,0836;1,0139;1,017
8,872000;0,0088;0,0884;0,9127;0,917
8,882000;0,0044;0,0860;0,8253;0,830
8,892000;0,0005;0,0938;0,7832;0,789
8,908000;-0,0171;0,1148;0,7564;0,765
8,912000;-0,0406;0,1363;0,7544;0,768
8,938000;-0,0581;0,1437;0,7446;0,761
8,940000;-0,0728;0,1334;0,7383;0,754
8,942000;-0,0694;0,1334;0,7359;0,751
8,952000;-0,0547;0,1441;0,7515;0,767
8,962000;-0,0406;0,1642;0,7622;0,781
8,972000;-0,0235;0,1749;0,7569;0,777
8,982000;0,0112;0,1847;0,7246;0,748
8,992000;0,0142;0,1862;0,7104;0,735
9,009000;0,0347;0,1920;0,6987;0,725
9,012000;0,0650;0,2008;0,7056;0,736
9,052000;0,0733;0,2116;0,7437;0,777
9,053000;0,0767;0,2189;0,8003;0,833
9,053000;0,0787;0,2199;0,8546;0,886
9,054000;0,0689;0,2140;0,8893;0,917
9,062000;0,0577;0,2062;0,9152;0,940
9,072000;0,0518;0,1945;0,9416;0,963
9,082000;0,0479;0,1818;0,9670;0,985
9,091000;0,0425;0,1744;0,9675;0,984
9,104000;0,0376;0,1749;0,9631;0,980
9,111000;0,0308;0,1798;0,9611;0,978
9,123000;0,0274;0,1867;0,9699;0,988
9,132000;0,0332;0,1823;0,9880;1,005
9,141000;0,0337;0,1827;1,0207;1,037
9,151000;0,0200;0,1656;1,0613;1,074
9,161000;0,0068;0,1402;1,0984;1,107
9,171000;0,0020;0,1295;1,1473;1,155
9,182000;-0,0098;0,1241;1,1971;1,204
9,191000;-0,0279;0,1476;1,2152;1,224
9,201000;-0,0410;0,1695;1,1595;1,173
9,211000;-0,0528;0,1867;1,0974;1,114
9,222000;-0,0303;0,1779;1,0740;1,089
9,244000;-0,0005;0,1666;1,0622;1,075
9,245000;-0,0049;0,1495;1,0662;1,077
9,253000;-0,0318;0,1231;1,0862;1,094
9,261000;-0,0503;0,1011;1,1160;1,122
9,272000;-0,0557;0,0782;1,1634;1,167
9,282000;-0,0655;0,0513;1,1903;1,193
9,292000;-0,0743;0,0259;1,2201;1,223
9,302000;-0,0625;0,0098;1,2293;1,231
9,312000;-0,0332;-0,0186;1,2254;1,226
9,323000;0,0020;-0,0591;1,2127;1,214
9,352000;0,0298;-0,0850;1,2181;1,221
9,354000;0,0337;-0,1021;1,2518;1,256
9,355000;0,0244;-0,1129;1,2894;1,295
9,362000;-0,0015;-0,0894;1,3090;1,312
9,372000;-0,0313;-0,0489;1,2811;1,282
9,382000;-0,0547;-0,0103;1,2186;1,220
9,392000;-0,0669;0,0112;1,1267;1,129
9,402000;-0,0728;0,0235;1,0153;1,018
9,412000;-0,0679;0,0503;0,9245;0,928
9,425000;-0,0665;0,0821;0,8678;0,874
9,454000;-0,0752;0,0967;0,8492;0,858
9,456000;-0,0762;0,0948;0,8565;0,865
9,456000;-0,0586;0,0880;0,8810;0,887
9,462000;-0,0493;0,0704;0,8966;0,901
9,472000;-0,0493;0,0586;0,8971;0,900
9,483000;-0,0406;0,0489;0,8829;0,885
9,492000;-0,0181;0,0435;0,8482;0,850
9,502000;0,0088;0,0396;0,8140;0,815
9,512000;0,0171;0,0352;0,8033;0,804
9,525000;0,0107;0,0386;0,8165;0,817
9,565000;0,0049;0,0489;0,8209;0,822
9,567000;0,0122;0,0645;0,8150;0,818
9,567000;0,0083;0,0669;0,7945;0,797
9,568000;0,0107;0,0660;0,7886;0,791
9,572000;0,0039;0,0757;0,7979;0,802
9,583000;0,0020;0,0894;0,8106;0,816
9,592000;-0,0181;0,0909;0,8258;0,831
9,602000;-0,0200;0,1168;0,8111;0,820
9,612000;0,0039;0,1344;0,7916;0,803
9,625000;-0,0147;0,1456;0,7642;0,778
9,658000;-0,0176;0,1608;0,7588;0,776
9,659000;-0,0147;0,1578;0,7813;0,797
9,660000;-0,0083;0,1647;0,8067;0,823
9,662000;-0,0171;0,1774;0,8297;0,849
9,672000;-0,0357;0,1891;0,8648;0,886
9,684000;-0,0577;0,1803;0,9000;0,920
9,692000;-0,0743;0,1730;0,9191;0,938
9,702000;-0,0845;0,1823;0,9342;0,956
9,712000;-0,0884;0,1969;0,9157;0,941
9,726000;-0,0792;0,1998;0,9015;0,927
9,759000;-0,0547;0,1954;0,8932;0,916
9,760000;-0,0308;0,1705;0,9054;0,922
9,761000;-0,0127;0,1476;0,9416;0,953
9,762000;0,0020;0,1373;0,9958;1,005
9,772000;0,0049;0,1231;1,0383;1,046
9,784000;-0,0151;0,0958;1,0784;1,083
9,792000;-0,0259;0,0787;1,1350;1,138
9,802000;-0,0435;0,0630;1,1751;1,178
9,812000;-0,0601;0,0435;1,1991;1,201
9,823000;-0,0230;0,0279;1,2269;1,227
9,852000;-0,0015;0,0454;1,2318;1,233
9,853000;0,0293;0,0855;1,1502;1,154
9,853000;0,0498;0,1016;1,0451;1,051
9,861000;0,1222;0,1261;0,9670;0,983
9,871000;0,1774;0,1163;0,9225;0,947
9,884000;0,1989;0,0884;0,9132;0,939
9,891000;0,1959;0,0826;0,9587;0,982
9,901000;0,1505;0,0816;1,0383;1,052
9,912000;0,0699;0,0586;1,1473;1,151
9,925000;0,0029;0,0176;1,2484;1,249
9,958000;-0,0039;-0,0308;1,3295;1,330
9,959000;-0,0073;-0,0826;1,4111;1,414
9,960000;-0,0093;-0,0865;1,4380;1,441
9,962000;-0,0122;-0,0655;1,3999;1,401
9,972000;-0,0161;-0,0362;1,2855;1,286
9,983000;0,0034;0,0015;1,1394;1,139
9,992000;0,0259;0,0327;0,9963;0,997
10,002000;0,0650;0,0464;0,8976;0,901
10,012000;0,0772;0,0660;0,8316;0,838
10,024000;0,0704;0,0875;0,8350;0,843
10,056000;0,0493;0,1065;0,8766;0,884
10,057000;0,0064;0,0977;0,9484;0,953
10,058000;-0,0064;0,0977;1,0339;1,039
10,062000;0,0010;0,0943;1,0852;1,089
10,072000;0,0107;0,0738;1,1311;1,134
10,084000;0,0337;0,0591;1,1306;1,133
10,092000;0,0415;0,0489;1,0940;1,096
10,102000;0,0523;0,0440;1,0349;1,037
10,112000;0,0601;0,0454;0,9846;0,987
10,125000;0,0704;0,0440;0,9357;0,939
10,156000;0,0767;0,0430;0,9000;0,904
10,158000;0,0914;0,0503;0,8673;0,874
10,158000;0,1041;0,0694;0,8341;0,843
10,162000;0,0733;0,0821;0,8150;0,822
10,172000;0,0313;0,1090;0,8267;0,834
10,182000;-0,0371;0,1441;0,8536;0,866
10,192000;-0,0645;0,1681;0,8937;0,912
10,209000;-0,0435;0,1681;0,8868;0,904
10,213000;-0,0054;0,1485;0,8233;0,837
10,239000;0,0029;0,1554;0,7911;0,806
10,240000;-0,0122;0,1637;0,7530;0,771
10,241000;-0,0039;0,1617;0,7192;0,737
10,251000;0,0454;0,1002;0,6577;0,667
10,262000;0,0909;0,1583;0,6557;0,681
10,272000;0,0406;0,2072;0,7060;0,737
10,282000;-0,0792;0,0928;0,6943;0,705
10,291000;0,0537;0,1564;0,8487;0,865
10,304000;0,0811;0,2951;1,1013;1,143
10,311000;-0,0107;0,2951;1,2416;1,276
10,325000;-0,0303;0,2296;1,1101;1,134
10,331000;0,0230;0,1871;0,8883;0,908
10,341000;0,1060;0,1969;0,7745;0,806
10,351000;0,1676;0,2199;0,7617;0,810
10,361000;0,2101;0,2018;0,8091;0,860
10,371000;0,1246;0,1867;0,8038;0,835
10,381000;0,0093;0,1871;0,8218;0,843
10,391000;0,0459;0,3210;1,0061;1,057
10,405000;-0,0044;0,2873;1,0500;1,089
10,411000;0,0225;0,2350;1,0867;1,112
10,429000;0,1490;0,1705;1,2396;1,260
10,431000;0,1261;0,1681;1,1580;1,177
10,441000;0,1349;0,1373;1,2220;1,237
10,451000;0,1881;0,1554;1,2802;1,303
10,461000;0,1656;0,1182;1,2328;1,249
10,471000;0,1412;0,0845;1,2250;1,236
10,481000;0,1945;0,0948;1,1419;1,162
10,491000;0,2370;0,1451;1,0583;1,094
10,503000;0,2419;0,1920;1,0012;1,048
10,511000;0,2072;0,2204;0,9802;1,026
10,521000;0,2038;0,2404;1,0412;1,088
10,531000;0,1808;0,2399;1,1253;1,165
10,541000;0,2008;0,2472;1,1565;1,200
10,551000;0,1940;0,2267;1,1663;1,204
10,561000;0,1705;0,1989;1,1629;1,192
10,571000;0,1823;0,1827;1,1228;1,152
10,581000;0,1612;0,1305;1,1233;1,142
10,591000;0,1656;0,1036;1,1639;1,180
10,603000;0,1182;0,0845;1,2176;1,226
10,611000;0,0586;0,0796;1,1668;1,171
10,621000;0,0362;0,0845;1,0608;1,065
10,631000;0,0537;0,0704;1,0256;1,029
10,641000;0,0816;0,0757;1,1277;1,133
10,651000;0,1055;0,1099;1,1492;1,159
10,661000;0,1202;0,1256;1,0994;1,113
10,671000;0,1124;0,1319;1,0100;1,025
10,681000;0,0992;0,1309;0,9518;0,966
10,691000;0,1256;0,1314;0,8932;0,911
10,703000;0,1666;0,1378;0,8419;0,869
10,711000;0,1793;0,1422;0,7842;0,817
10,721000;0,1779;0,1510;0,8091;0,842
10,731000;0,1290;0,1451;0,8052;0,828
10,741000;0,0279;0,1261;0,8375;0,847
10,751000;0,0166;0,1339;0,8336;0,844
10,761000;0,0308;0,1353;0,8106;0,822
10,771000;0,0142;0,1329;0,7798;0,791
10,781000;0,0430;0,1441;0,7349;0,750
10,791000;0,0708;0,1622;0,8018;0,821
10,803000;0,0606;0,1495;0,8370;0,852
10,811000;0,1119;0,1559;0,8795;0,900
10,821000;0,1349;0,1705;0,9030;0,929
10,831000;0,1031;0,1744;0,8497;0,874
10,841000;0,1314;0,2067;0,8805;0,914
10,851000;0,1134;0,2086;0,8331;0,866
10,861000;0,0972;0,1969;0,8492;0,877
10,871000;0,0630;0,1744;0,8135;0,834
10,881000;0,1031;0,1930;0,7823;0,812
10,891000;0,0889;0,1744;0,7573;0,782
10,908000;0,0782;0,1637;0,7916;0,812
10,911000;0,0577;0,1793;0,8477;0,868
10,922000;0,0410;0,1867;0,9118;0,932
10,931000;0,1529;0,2101;1,0109;1,044
10,941000;0,1656;0,1881;0,9557;0,988
10,952000;0,1754;0,1744;0,8986;0,932
10,961000;0,2125;0,1739;0,8302;0,874
10,972000;0,1998;0,1617;0,7446;0,788
10,981000;0,1881;0,1593;0,7163;0,758
10,991000;0,1529;0,1280;0,7681;0,794
11,010000;0,1529;0,0855;0,8780;0,895
11,012000;0,1515;0,0386;0,9665;0,979
11,030000;0,2384;0,0464;1,0867;1,113
11,031000;0,3450;0,0586;1,1986;1,249
11,041000;0,3078;0,0186;1,1995;1,239
11,051000;0,2453;-0,0147;1,1482;1,174
11,061000;0,2121;-0,0195;1,1023;1,123
11,071000;0,1847;-0,0161;1,0574;1,073
11,081000;0,1749;-0,0073;0,9723;0,988
11,091000;0,1642;0,0064;0,8751;0,890
11,109000;0,1480;0,0288;0,8585;0,872
11,111000;0,1612;0,0518;0,9846;0,999
11,124000;0,1979;0,0513;1,1360;1,154
11,131000;0,1901;0,0425;1,1394;1,156
11,141000;0,1593;0,0322;1,0745;1,087
11,152000;0,1524;0,0401;0,9802;0,993
11,161000;0,1393;0,0621;0,9137;0,926
11,171000;0,1275;0,0860;0,8678;0,881
11,181000;0,1187;0,1207;0,8517;0,868
11,191000;0,1549;0,1309;0,7828;0,809
11,209000;0,1515;0,1383;0,7686;0,795
11,212000;0,1388;0,1349;0,8228;0,845
11,229000;0,1222;0,1344;1,0090;1,025
11,232000;0,1305;0,1124;1,1492;1,162
11,241000;0,1593;0,0801;1,1263;1,140
11,253000;0,1417;0,0547;0,9772;0,989
11,261000;0,0894;0,0635;0,9821;0,988
11,271000;0,0772;0,0635;1,1023;1,107
11,281000;0,0953;0,0342;1,1595;1,164
11,291000;0,0723;0,0230;1,1864;1,189
11,307000;0,1236;-0,0034;1,1492;1,156
11,311000;0,1779;-0,0147;1,1189;1,133
11,322000;0,2487;0,0420;1,0789;1,108
11,331000;0,2663;0,0919;1,0500;1,087
